"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000215",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","09 Apr 2020 07:21:57 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
09-04 07:21:57,7.207,2.423,89.105,1.192,0.072,439103488,4666097664,150904832,2865487872,0,0,179445.001,4734526.709,6.399,41.356,1307.492,2344.626,0.260,0.310,0.370,2,0,30.186,0,0,12,3,0,4,0
09-04 07:21:58,9.974,19.693,70.077,0,0.256,439353344,4664938496,150908928,2865926144,5228,2160,24576,188416,1,8,2513,4979,0.260,0.310,0.370,1,0,459,0,0,12,3,0,4,0
09-04 07:21:59,11.392,22.025,66.076,0.253,0.253,440414208,4663259136,150908928,2866618368,5476,2160,0,7401472,0,116,3307,6122,0.240,0.300,0.370,1,0,392,0,0,12,3,0,4,0
09-04 07:22:00,9.596,8.081,82.323,0,0,571129856,4532023296,150908928,2994622464,5042,2160,0,0,0,0,2731,4800,0.240,0.300,0.370,1,0,89,0,0,14,3,0,4,0
09-04 07:22:01,12.814,14.322,72.613,0,0.251,585252864,4517801984,150908928,2994655232,5399,1944,0,0,0,0,2205,3570,0.240,0.300,0.370,1,0,295,0,0,14,5,0,6,0
09-04 07:22:02,21.805,2.506,73.935,1.754,0,627286016,4475453440,150913024,2994966528,7305,2214,122880,0,7,0,778,848,0.240,0.300,0.370,2,0,2,0,0,14,5,0,6,0
09-04 07:22:03,14.179,4.229,72.139,9.204,0.249,655327232,4445040640,151162880,2997047296,7800,2200,86016,6504448,7,302,2327,3981,0.240,0.300,0.370,1,0,0,0,0,14,7,0,6,0
09-04 07:22:04,7.538,4.774,70.101,17.337,0.251,662179840,4437049344,151621632,2997723136,7575,2160,0,71634944,0,1048,3733,7077,0.300,0.310,0.370,2,1,0,0,0,14,7,0,6,0
09-04 07:22:05,6.750,7.250,71.750,14,0.250,662364160,4366737408,152006656,3065856000,6775,2160,0,86700032,0,626,3002,5463,0.300,0.310,0.370,0,1,0,0,0,14,7,0,6,0
09-04 07:22:06,11,4.750,71.250,13,0,664907776,4363132928,152625152,3066253312,6942,2160,0,9543680,0,792,4355,9892,0.300,0.310,0.370,0,1,0,0,0,14,7,0,6,0
09-04 07:22:07,15.113,7.809,68.766,8.060,0.252,667078656,4359184384,153374720,3067215872,15514,2160,0,10792960,0,857,6770,15243,0.300,0.310,0.370,0,1,0,0,0,14,7,0,6,0
09-04 07:22:08,13.098,6.045,71.285,9.320,0.252,670334976,4354228224,153989120,3068219392,6756,2160,0,11833344,0,926,4917,11516,0.300,0.310,0.370,0,1,0,0,0,14,7,0,6,0
09-04 07:22:09,20.253,4.810,68.354,6.329,0.253,672518144,4350697472,154394624,3069136896,7880,2106,0,7139328,0,513,6377,14379,0.360,0.330,0.370,1,0,0,0,0,14,7,0,6,0
09-04 07:22:10,17.903,6.138,68.798,7.161,0,673357824,4348039168,154898432,3070365696,11998,2214,0,9691136,0,758,5748,15243,0.360,0.330,0.370,1,0,0,0,0,14,7,0,6,0
09-04 07:22:11,17.043,6.516,70.175,6.015,0.251,600629248,4420259840,155181056,3070570496,7714,1944,0,6950912,0,447,4049,9142,0.360,0.330,0.370,1,0,67,0,0,14,5,0,7,0
09-04 07:22:12,23.174,3.275,73.048,0.504,0,657321984,4363026432,155205632,3071086592,6930,2160,0,7065600,0,71,1078,1525,0.360,0.330,0.370,2,0,13,0,0,14,5,0,7,0
09-04 07:22:13,22.693,3.990,72.319,0.748,0.249,643362816,4376367104,155262976,3071647744,15656,2160,0,7311360,0,84,1082,1408,0.360,0.330,0.370,2,0,11,0,0,14,5,0,7,0
09-04 07:22:14,17.975,9.367,70.886,1.772,0,600915968,4417368064,155328512,3072995328,7366,2160,0,8192000,0,327,2651,3635,0.410,0.340,0.380,1,0,212,0,0,14,5,0,7,0
09-04 07:22:15,11.839,21.914,65.743,0.252,0.252,604008448,4413227008,155328512,3074162688,6914,2160,0,3657728,0,162,3247,6260,0.410,0.340,0.380,13,0,476,0,0,14,5,0,7,0
09-04 07:22:16,34.257,15.113,50.378,0,0.252,651083776,4365611008,155328512,3074859008,7119,2160,0,0,0,0,3551,5359,0.410,0.340,0.380,2,0,184,0,0,14,7,0,7,0
09-04 07:22:17,44.110,5.263,49.373,1.003,0.251,737337344,4278833152,155336704,3075293184,6963,2160,151552,16384,5,1,937,840,0.410,0.340,0.380,2,0,0,0,0,14,7,0,7,0
09-04 07:22:18,39.651,10.474,49.875,0,0,769433600,4244414464,155336704,3077304320,8997,2160,0,118784,0,14,3221,8330,0.410,0.340,0.380,1,0,100,0,0,14,5,0,8,0
09-04 07:22:19,22.727,5.808,71.212,0,0.253,817340416,4196315136,155336704,3077353472,16051,2160,0,0,0,0,1617,1946,0.540,0.370,0.390,2,0,66,0,0,14,5,0,8,0
09-04 07:22:20,22.306,3.509,73.183,1.003,0,856756224,4156862464,155402240,3077320704,7396,2160,0,2187264,0,125,1074,2023,0.540,0.370,0.390,1,0,2,0,0,14,11,0,8,0
09-04 07:22:21,21.554,5.013,73.183,0,0.251,795353088,4218167296,155402240,3077386240,9253,1998,0,0,0,0,965,1218,0.540,0.370,0.390,2,0,53,0,0,14,5,0,12,0
09-04 07:22:22,22.055,3.008,73.684,1.253,0,831610880,4181848064,155402240,3077398528,10312,2106,20480,0,5,0,1055,1363,0.540,0.370,0.390,0,1,2,0,0,14,17,0,14,0
09-04 07:22:23,20.603,4.774,73.116,1.508,0,802717696,4210647040,155402240,3077488640,8708,2160,53248,0,13,0,1208,1840,0.540,0.370,0.390,2,0,62,0,0,14,29,0,16,0
09-04 07:22:24,24,2.750,72.500,0.500,0.250,839233536,4174127104,155410432,3077484544,11103,2106,0,3403776,0,78,1125,1598,0.570,0.380,0.390,1,0,0,0,0,14,31,0,20,0
09-04 07:22:25,22.306,5.263,71.178,1.253,0,827314176,4185878528,155410432,3077648384,8540,2214,0,12705792,0,409,1378,1691,0.570,0.380,0.390,2,0,100,0,0,14,29,0,21,0
09-04 07:22:26,23.250,3.500,73,0,0.250,801243136,4211789824,155410432,3077820416,6760,2160,0,0,0,0,1245,2124,0.570,0.380,0.390,2,0,21,0,0,14,29,0,29,0
09-04 07:22:27,22.613,4.020,73.367,0,0,840134656,4172832768,155410432,3077885952,7151,2160,0,0,0,0,918,1245,0.570,0.380,0.390,2,0,1,0,0,14,31,0,32,0
09-04 07:22:28,23.058,4.762,71.930,0.251,0,823627776,4189138944,155414528,3078049792,6265,2160,0,880640,0,14,1331,2135,0.570,0.380,0.390,2,0,74,0,0,14,29,0,37,0
09-04 07:22:29,23.810,2.757,73.183,0,0.251,845877248,4166885376,155414528,3078053888,8844,2160,0,0,0,0,1311,2160,0.610,0.390,0.390,1,0,0,0,0,14,29,0,45,0
09-04 07:22:30,21.554,5.514,72.682,0.251,0,839254016,4173307904,155418624,3078225920,7463,2052,0,3350528,0,36,1182,1713,0.610,0.390,0.390,1,0,101,0,0,14,29,0,45,0
09-04 07:22:31,21,5.750,73,0,0.250,819593216,4192952320,155418624,3078238208,18682,2052,0,0,0,0,1266,1988,0.610,0.390,0.390,2,0,69,0,0,14,29,0,50,0
09-04 07:22:32,23.618,3.015,73.367,0,0,847200256,4165332992,155418624,3078250496,12445,2160,0,311296,0,3,1254,1831,0.610,0.390,0.390,1,0,4,0,0,14,31,0,55,0
09-04 07:22:33,20.551,6.015,73.183,0,0.251,832794624,4179714048,155418624,3078270976,18504,2160,0,356352,0,12,1206,1524,0.610,0.390,0.390,1,0,69,0,0,14,29,0,56,0
09-04 07:22:34,22.362,4.523,72.864,0.251,0,798871552,4213497856,155422720,3078402048,7999,2160,0,327680,0,14,1243,1902,0.640,0.400,0.400,2,0,47,0,0,14,29,0,60,0
09-04 07:22:35,23.058,3.509,73.183,0,0.251,843853824,4168495104,155426816,3078418432,7751,2160,0,4562944,0,91,1044,1146,0.640,0.400,0.400,2,1,22,0,0,14,29,0,60,0
09-04 07:22:36,21.303,5.514,72.682,0.501,0,823001088,4189323264,155426816,3078438912,7363,2160,0,147456,0,7,1342,2038,0.640,0.400,0.400,2,0,73,0,0,14,29,0,64,0
09-04 07:22:37,21.357,5.276,73.116,0,0.251,801439744,4210884608,155430912,3078434816,9491,2160,0,303104,0,3,1238,1890,0.640,0.400,0.400,1,0,77,0,0,14,29,0,68,0
09-04 07:22:38,22.418,3.778,73.804,0,0,844668928,4167634944,155430912,3078455296,6861,2106,0,401408,0,10,773,837,0.640,0.400,0.400,2,0,1,0,0,14,29,0,68,0
09-04 07:22:39,20.200,6.484,72.818,0.249,0.249,827199488,4185075712,155435008,3078479872,6512,2214,0,266240,0,8,1372,2216,0.670,0.410,0.400,2,0,86,0,0,14,29,0,74,0
09-04 07:22:40,21.717,4.545,73.737,0,0,799625216,4212645888,155439104,3078479872,6314,2052,0,1130496,0,5,1308,2096,0.670,0.410,0.400,2,0,62,0,0,14,29,0,79,0
09-04 07:22:41,21.554,4.762,73.434,0,0.251,845623296,4166623232,155443200,3078496256,8868,2052,0,507904,0,10,823,1088,0.670,0.410,0.400,2,0,36,0,0,14,29,0,79,0
09-04 07:22:42,20.603,8.040,71.106,0.251,0,812249088,4199813120,155467776,3078656000,7784,2106,0,512000,0,23,1521,2957,0.670,0.410,0.400,2,0,146,0,0,14,29,0,84,0
09-04 07:22:43,23.426,2.519,74.055,0,0,850833408,4161191936,155475968,3078664192,24501,2214,0,917504,0,24,921,1193,0.670,0.410,0.400,1,0,1,0,0,14,31,0,87,0
09-04 07:22:44,23.441,3.242,73.317,0,0,830058496,4181929984,155475968,3078696960,7361,2202,0,0,0,0,1232,2006,0.700,0.420,0.400,2,0,22,0,0,14,29,0,93,0
09-04 07:22:45,24.938,4.938,70.123,0,0,811651072,4200169472,155480064,3078860800,6992,2160,0,303104,0,3,1388,2477,0.700,0.420,0.400,2,0,71,0,0,14,29,0,101,0
09-04 07:22:46,23.174,2.519,73.552,0.504,0.252,845496320,4166299648,155492352,3078873088,6300,2160,0,2351104,0,155,1031,812,0.700,0.420,0.400,2,0,1,0,0,14,29,0,101,0
09-04 07:22:47,20.352,8.543,71.106,0,0,812224512,4199510016,155492352,3078914048,9208,2106,0,49152,0,5,1711,3132,0.700,0.420,0.400,1,0,168,0,0,14,29,0,110,0
09-04 07:22:48,24.060,2.256,73.684,0,0,851320832,4160413696,155492352,3078914048,8112,2214,0,0,0,0,944,1145,0.700,0.420,0.400,1,0,1,0,0,14,31,0,113,0
09-04 07:22:49,22.886,3.980,72.886,0,0.249,834588672,4177096704,155492352,3078959104,8260,2160,0,0,0,0,1138,1589,0.720,0.430,0.410,2,0,22,0,0,14,29,0,119,0
09-04 07:22:50,22.864,5.025,71.859,0.251,0,812535808,4198985728,155496448,3079118848,9182,2052,0,417792,0,14,1346,2313,0.720,0.430,0.410,2,0,71,0,0,14,29,0,127,0
09-04 07:22:51,23.367,2.764,73.869,0,0,851808256,4159705088,155496448,3079127040,7856,1998,0,1679360,0,36,993,1270,0.720,0.430,0.410,1,0,1,0,0,14,31,0,130,0
09-04 07:22:52,20.551,7.769,71.429,0,0.251,824586240,4186882048,155496448,3079163904,6856,2256,0,0,0,0,1666,3006,0.720,0.430,0.410,2,0,171,0,0,14,29,0,136,0
09-04 07:22:53,24.623,2.261,73.116,0,0,851529728,4159926272,155500544,3079172096,7705,2160,0,286720,0,6,1176,1776,0.720,0.430,0.410,2,0,0,0,0,14,29,0,142,0
09-04 07:22:54,22.500,4,73.250,0,0.250,838492160,4172791808,155500544,3079344128,18842,2160,0,0,0,0,827,957,0.740,0.440,0.410,2,0,22,0,0,14,29,0,142,0
09-04 07:22:55,23.750,4.250,71.750,0.250,0,822583296,4188659712,155508736,3079372800,6346,2160,0,495616,0,9,1360,2220,0.740,0.440,0.410,2,0,72,0,0,14,29,0,150,0
09-04 07:22:56,24.242,2.020,73.737,0,0,850812928,4160270336,155508736,3079532544,7251,2160,0,487424,0,2,1177,1875,0.740,0.440,0.410,2,0,0,0,0,14,29,0,159,0
09-04 07:22:57,19.750,8.250,71.750,0,0.250,833429504,4177633280,155508736,3079553024,14280,2106,0,0,0,0,1286,2085,0.740,0.440,0.410,2,0,169,0,0,14,29,0,159,0
09-04 07:22:58,24.250,3,72.750,0,0,799748096,4211281920,155508736,3079581696,6904,2214,0,0,0,0,1210,1937,0.740,0.440,0.410,1,0,21,0,0,14,29,0,168,0
09-04 07:22:59,23.058,3.008,73.684,0,0.251,845144064,4165873664,155508736,3079593984,7243,2052,0,0,0,0,642,794,0.760,0.450,0.410,2,0,1,0,0,14,29,0,168,0
09-04 07:23:00,22.922,5.290,71.788,0,0,833015808,4177829888,155516928,3079757824,10250,1998,0,712704,0,14,1327,2229,0.760,0.450,0.410,1,0,72,0,0,14,29,0,176,0
09-04 07:23:01,23.058,4.010,72.431,0.251,0.251,800133120,4210679808,155525120,3079778304,7151,2214,0,3272704,0,115,1540,2352,0.760,0.450,0.410,2,0,57,0,0,14,29,0,183,0
09-04 07:23:02,22.250,4.500,73.250,0,0,845488128,4165308416,155525120,3079794688,8215,2106,0,544768,0,15,1014,1320,0.760,0.450,0.410,1,0,55,0,0,14,29,0,183,0
09-04 07:23:03,20.948,6.733,72.319,0,0,816599040,4194160640,155533312,3079823360,7913,2254,0,241664,0,9,1270,2022,0.760,0.450,0.410,2,0,98,0,0,14,29,0,188,0
09-04 07:23:04,24.500,2.250,73,0,0.250,851869696,4158889984,155533312,3079823360,8593,2214,0,0,0,0,883,1162,0.780,0.460,0.420,1,0,0,0,0,14,31,0,192,0
09-04 07:23:05,21.197,6.983,71.571,0.249,0,837722112,4172988416,155537408,3079852032,7502,2106,0,561152,0,8,1239,2058,0.780,0.460,0.420,2,0,145,0,0,14,29,0,193,0
09-04 07:23:06,23.441,3.990,72.070,0.249,0.249,810774528,4199755776,155553792,3080015872,7285,2214,0,450560,0,9,1344,2098,0.780,0.460,0.420,2,0,21,0,0,14,29,0,202,0
09-04 07:23:07,23.134,3.980,72.637,0.249,0,849444864,4161056768,155570176,3080028160,15013,2160,0,876544,0,24,1051,1433,0.780,0.460,0.420,1,0,1,0,0,14,31,0,207,0
09-04 07:23:08,22.418,4.786,72.544,0,0.252,837201920,4173275136,155570176,3080052736,6889,1998,0,106496,0,3,965,1599,0.780,0.460,0.420,1,0,72,0,0,14,29,0,210,0
09-04 07:23:09,22.222,4.545,73.232,0,0,800096256,4210212864,155570176,3080220672,8489,2106,0,0,0,0,1376,2500,0.800,0.470,0.420,1,0,58,0,0,14,29,0,219,0
09-04 07:23:10,22.306,5.764,71.930,0,0,841981952,4168286208,155586560,3080237056,18746,2160,0,413696,0,13,1071,1711,0.800,0.470,0.420,2,0,111,0,0,14,29,0,219,0
09-04 07:23:11,22.807,4.261,72.682,0,0.251,811634688,4198592512,155586560,3080273920,8285,2160,0,0,0,0,1367,2045,0.800,0.470,0.420,1,0,21,0,0,14,29,0,228,0
09-04 07:23:12,23.441,3.242,73.067,0.249,0,850239488,4159979520,155590656,3080278016,10014,2160,0,589824,0,14,1106,1498,0.800,0.470,0.420,1,0,3,0,0,14,31,0,232,0
09-04 07:23:13,22.750,5,72,0,0.250,837828608,4172218368,155594752,3080445952,7927,2160,0,106496,0,3,1129,1741,0.800,0.470,0.420,2,0,72,0,0,14,29,0,235,0
09-04 07:23:14,23.750,4,72.250,0,0,800522240,4209496064,155594752,3080470528,11436,2160,0,270336,0,6,1669,2667,0.820,0.470,0.420,1,0,58,0,0,14,29,0,244,0
09-04 07:23:15,21.106,6.281,72.613,0,0,844120064,4165877760,155594752,3080491008,7772,2160,0,413696,0,9,962,1648,0.820,0.470,0.420,2,0,111,0,0,14,29,0,244,0
09-04 07:23:16,23,3.750,72.750,0.250,0.250,816046080,4193783808,155602944,3080650752,5750,2160,0,65536,0,6,1407,2215,0.820,0.470,0.420,3,0,22,0,0,14,29,0,253,0
09-04 07:23:17,22.807,3.759,73.434,0,0,849616896,4160200704,155602944,3080663040,17677,2160,0,0,0,0,954,1343,0.820,0.470,0.420,1,0,0,0,0,14,31,0,258,0
09-04 07:23:18,22.922,4.282,72.796,0,0,837689344,4172091392,155602944,3080699904,7840,2106,0,303104,0,3,1155,1704,0.820,0.470,0.420,2,0,72,0,0,14,29,0,261,0
09-04 07:23:19,23.192,4.489,72.070,0,0.249,802025472,4207722496,155602944,3080732672,5389,1998,0,0,0,0,1409,2225,0.830,0.480,0.430,2,0,28,0,0,14,29,0,270,0
09-04 07:23:20,21.250,6,72.750,0,0,838635520,4171087872,155611136,3080732672,6828,2160,0,430080,0,12,1084,1704,0.830,0.480,0.430,2,0,88,0,0,14,29,0,269,0
09-04 07:23:21,19.549,7.519,72.431,0.251,0.251,812810240,4196569088,155623424,3081060352,14253,2160,0,397312,0,16,1324,2101,0.830,0.480,0.430,2,0,91,0,0,14,29,0,275,0
09-04 07:23:22,23.869,2.513,73.618,0,0,851320832,4157837312,155627520,3081277440,6449,2160,0,626688,0,17,979,1227,0.830,0.480,0.430,1,0,3,0,0,14,31,0,274,0
09-04 07:23:23,21.303,5.514,72.932,0,0.251,836935680,4172128256,155643904,3081355264,7316,2160,0,413696,0,14,1130,1599,0.830,0.480,0.430,2,0,77,0,0,14,29,0,276,0
09-04 07:23:24,23.869,3.015,73.116,0,0,800800768,4207742976,155643904,3081875456,6814,2160,0,0,0,0,1260,1936,0.850,0.490,0.430,2,0,21,0,0,14,29,0,280,0
09-04 07:23:25,22.886,3.483,73.383,0.249,0,845291520,4163227648,155652096,3081887744,6574,2160,0,577536,0,15,647,813,0.850,0.490,0.430,2,0,1,0,0,14,29,0,280,0
09-04 07:23:26,22,5.500,72.250,0,0.250,813699072,4194578432,155664384,3082117120,6865,2160,0,294912,0,9,1246,2070,0.850,0.490,0.430,2,0,44,0,0,14,29,0,279,0
09-04 07:23:27,23.810,2.256,73.434,0.251,0.251,850714624,4157562880,155664384,3082117120,6303,2160,0,962560,0,12,908,1325,0.850,0.490,0.430,1,0,1,0,0,14,31,0,283,0
09-04 07:23:28,21.914,5.290,72.796,0,0,832802816,4175298560,155664384,3082289152,6326,2160,0,110592,0,5,1338,2013,0.850,0.490,0.430,2,0,69,0,0,14,29,0,276,0
09-04 07:23:29,23.367,3.266,73.367,0,0,805777408,4202307584,155664384,3082305536,9033,1944,0,0,0,0,1276,1922,0.860,0.500,0.430,2,0,21,0,0,14,29,0,285,0
09-04 07:23:30,22.500,3.750,73.500,0,0.250,844238848,4163825664,155664384,3082326016,8250,2160,0,0,0,0,631,772,0.860,0.500,0.430,2,0,1,0,0,14,29,0,277,0
09-04 07:23:31,24.250,3.250,72.500,0,0,819081216,4188807168,155672576,3082489856,10564,2106,0,479232,0,8,1420,2136,0.860,0.500,0.430,2,0,45,0,0,14,29,0,285,0
09-04 07:23:32,23.691,2.743,72.818,0.499,0.249,851648512,4156231680,155676672,3082493952,11117,2214,0,2723840,0,122,1314,1958,0.860,0.500,0.430,2,0,2,0,0,14,29,0,289,0
09-04 07:23:33,21.608,5.528,72.864,0,0,836784128,4171055104,155676672,3082530816,10791,2160,0,0,0,0,1066,1442,0.860,0.500,0.430,2,0,69,0,0,14,29,0,289,0
09-04 07:23:34,23.678,2.771,73.552,0,0,806506496,4201164800,155676672,3082698752,17467,2160,0,0,0,0,1319,2001,0.870,0.510,0.440,2,0,21,0,0,14,29,0,289,0
09-04 07:23:35,23.134,3.483,72.886,0.249,0.249,850210816,4157456384,155680768,3082698752,7030,2106,0,442368,0,9,769,842,0.870,0.510,0.440,1,0,1,0,0,14,31,0,290,0
