-- Logs begin at Thu 2020-04-16 05:47:14 UTC, end at Thu 2020-04-16 07:40:02 UTC. --
Apr 16 07:09:42 cloud-provider-iscsi-0000000277 systemd[1]: Started Devstack devstack@dstat.service.
Apr 16 07:09:42 cloud-provider-iscsi-0000000277 dstat.sh[24077]: [286B blob data]
Apr 16 07:09:42 cloud-provider-iscsi-0000000277 dstat.sh[24077]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 16 07:09:42 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:42|  3   1  96   0   0| 428M 4426M  160M 2721M|   0     0 |  70k 1735k|3.27  15.6 | 626  1004 |0.60 0.75 0.52|1.0   0  11|   0     0 |systemd              1    0.1%   0    0 |bash                 2358 1191k1123k0.1%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 16 07:09:43 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:43|  8  23  69   0   0| 428M 4425M  160M 2722M|8341B   25k|   0   148k|   0  7.00 |2876  6232 |0.71 0.77 0.53|2.0   0 495|   0     0 |bash                 2358 3.8%1915k  31k|bash                 2358 1915k  31k3.8%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 16 07:09:44 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:44| 13  21  66   0   0| 437M 4416M  160M 2722M|7519B   14k|   0    32k|   0  8.00 |3617  7218 |0.71 0.77 0.53|3.0   0 370|   0     0 |systemd              1    3.8%   0    0 |bash                 2358 2758k  23k2.0%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 16 07:09:45 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:45| 12  16  71   0   0| 554M 4299M  160M 2844M|5442B 6912B|   0     0 |   0     0 |4146  6552 |0.71 0.77 0.53|1.0   0 261|   0     0 |systemd              1    8.5%   0    0 |bash                 2358  624k  12k2.2%|mysqld       174M|   0     0 |  14    6    0    4    0
Apr 16 07:09:46 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:46| 21   6  73   1   0| 592M 4260M  160M 2844M|8203B   16k|  96k    0 |4.00     0 |1200  2239 |0.71 0.77 0.53|1.0   0  96|   0     0 |keystone-manage      25389 20%9808k 125k|keystone-manage      253899808k 125k 20%|mysqld       174M|   0     0 |  14    6    0    6    0
Apr 16 07:09:47 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:47| 21   3  72   4   0| 633M 4218M  160M 2846M|6386B 2254B| 108k 9352k|10.0   305 |2107  2533 |0.71 0.77 0.53|  0 1.0 1.0|   0     0 |keystone-manage      25389 21%6825k 658k|keystone-manage      253896825k 658k 21%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 16 07:09:48 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:48|  7   4  73  17   0| 637M 4212M  160M 2847M|8000B  126k|   0  8500k|   0   754 |4097  5999 |0.73 0.77 0.53|  0 1.0 1.0|   0     0 |mysqld               233476.0%   0    0 |tail                 15370 120k 120k  0%|mysqld       190M|   0     0 |  14    8    0    6    0
Apr 16 07:09:49 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:49|  7   4  73  16   0| 640M 4142M  161M 2912M|7724B 5806B|   0    70M|   0   553 |3100  5711 |0.73 0.77 0.53|  0 1.0   0|   0     0 |mysqld               233475.0%   0    0 |keystone-manage      25389  23k  13k3.5%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 16 07:09:50 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:50| 10   4  72  14   0| 642M 4139M  161M 2912M|8285B 4336B|   0  8584k|   0   751 |4152  8179 |0.73 0.77 0.53|  0 1.0   0|   0     0 |mysqld               233476.5%   0    0 |keystone-manage      25389  25k  15k4.2%|mysqld       194M|   0     0 |  14    8    0    6    0
Apr 16 07:09:51 cloud-provider-iscsi-0000000277 dstat.sh[24077]: 16-04 07:09:51| 17   6  68   9   0| 645M 4135M  162M 2913M|8504B 6636B|   0  9804k|   0   832 |6865    14k|0.73 0.77 0.53|  0 1.0   0|   0     0 |keystone-manage      253899.8%  53k 299k|python3.6            6112  276k 575k1.2%|mysqld       196M|   0     0 |  14    8    0    6    0
