-- Logs begin at Tue 2020-04-14 10:14:00 UTC, end at Tue 2020-04-14 16:34:24 UTC. --
Apr 14 16:02:42 cloud-provider-iscsi-0000000255 systemd[1]: Started Devstack devstack@dstat.service.
Apr 14 16:02:43 cloud-provider-iscsi-0000000255 dstat.sh[29524]: [286B blob data]
Apr 14 16:02:43 cloud-provider-iscsi-0000000255 dstat.sh[29524]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 14 16:02:43 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:43|  1   0  99   0   0| 423M 4445M  146M 2726M|   0     0 |  16k  406k|0.58  3.71 | 292   348 |0.57 0.63 0.46|3.0   0 3.0|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2509  291k 271k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 16:02:44 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:44| 10  22  68   0   0| 423M 4444M  146M 2726M|8329B 2160B|  24k  444k|1.00  31.0 |2585  4852 |0.57 0.63 0.46|1.0   0 463|   0     0 |bash                 2509 3.0%2754k  32k|bash                 2509 2754k  32k3.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 16:02:45 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:45| 15  21  64   0   0| 424M 4443M  146M 2727M|  10k 2160B|   0    20k|   0  5.00 |4007  6862 |0.57 0.63 0.46|2.0   0 288|   0     0 |systemd              1    7.5%   0    0 |bash                 2509 1846k  14k1.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 16:02:46 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:46|  4   4  93   0   0| 547M 4319M  146M 2849M|  10k 2202B|   0     0 |   0     0 |1514  1939 |0.57 0.63 0.46|1.0   0  26|   0     0 |systemd              1    2.2%   0    0 |bash                 2509  123k 392B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 14 16:02:47 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:47|  9  15  76   0   0| 559M 4307M  146M 2849M|8421B 2160B|   0     0 |   0     0 |2157  3461 |0.57 0.63 0.46|2.0   0 297|   0     0 |keystone-manage      308414.8%2243k  79k|keystone-manage      308412243k  79k4.8%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 16:02:48 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:48| 17   3  74   7   0| 589M 4277M  146M 2849M|7830B 1998B|  96k    0 |4.00     0 | 686   794 |0.61 0.63 0.46|2.0   0 2.0|   0     0 |keystone-manage      30841 18%7565k  46k|keystone-manage      308417565k  46k 18%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 16:02:49 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:49| 10   1  74  14   0| 602M 4263M  146M 2849M|  15k 2160B|  24k  684k|3.00  4.00 | 479   618 |0.61 0.63 0.46|1.0 2.0   0|   0     0 |keystone-manage      30841 10%3687k 174k|keystone-manage      308413687k 174k 10%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 16:02:50 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:50|  2   1  74  23   0| 605M 4261M  146M 2849M|  15k 2146B|  36k   12M|2.00   212 | 824  1176 |0.61 0.63 0.46|  0 2.0   0|   0     0 |keystone-manage      308411.5% 906k   0 |keystone-manage      30841 906k   0 1.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 16:02:51 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:51|  5   3  74  19   0| 614M 4251M  146M 2850M|7089B 2214B|  36k   61M|4.00   534 |1518  2113 |0.61 0.63 0.46|1.0 1.0   0|   0     0 |keystone-manage      308415.0%2044k 347k|keystone-manage      308412044k 347k5.0%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 16:02:52 cloud-provider-iscsi-0000000255 dstat.sh[29524]: 14-04 16:02:52|  8   3  74  16   0| 628M 4235M  147M 2851M|6767B 2160B|  12k 6452k|1.00   338 |2391  3979 |0.61 0.63 0.46|1.0 1.0   0|   0     0 |keystone-manage      308416.0% 187k 136k|python3.6            6260  111k 232k0.8%|mysqld       187M|   0     0 |  14    7    0    6    0
