-- Logs begin at Fri 2020-04-17 09:57:12 UTC, end at Fri 2020-04-17 11:55:33 UTC. --
Apr 17 11:24:34 cloud-provider-iscsi-0000000314 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 11:24:35 cloud-provider-iscsi-0000000314 dstat.sh[29749]: [286B blob data]
Apr 17 11:24:35 cloud-provider-iscsi-0000000314 dstat.sh[29749]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 11:24:35 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:35|  3   1  96   0   0| 422M 4018M  142M 3150M|   0     0 |  62k 1708k|2.27  14.7 | 649   841 |1.05 0.77 0.56|3.0   0  12|   0     0 |systemd              1    0.1%   0    0 |bash                 2681 1414k1333k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 11:24:36 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:36|  8  18  64  10   0| 423M 4016M  142M 3150M|7257B 2106B|  24k  200k|1.00  17.0 |1984  4113 |1.05 0.77 0.56|2.0   0 340|   0     0 |bash                 2681 2.2%2376k  23k|bash                 2681 2376k  23k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 11:24:37 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:37| 15  19  66   1   0| 425M 4014M  142M 3151M|  16k 1944B|   0    24k|   0  6.00 |4530  7673 |1.05 0.77 0.56|1.0   0 295|   0     0 |systemd              1    6.8%   0    0 |bash                 2681 2047k  15k1.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 11:24:38 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:38|  7  11  82   0   0| 547M 3891M  142M 3273M|7450B 2160B|   0   396k|   0  1.00 |2708  3768 |1.05 0.77 0.56|1.0   0 210|   0     0 |systemd              1    2.2%   0    0 |bash                 2681  481k  11k1.5%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 17 11:24:39 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:39| 18   7  74   1   0| 589M 3849M  142M 3273M|6945B 2160B|  96k    0 |4.00     0 |1139  1690 |1.05 0.77 0.56|1.0   0 108|   0     0 |keystone-manage      31064 18%9809k 126k|keystone-manage      310649809k 126k 18%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 11:24:40 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:40| 18   2  73   7   0| 627M 3810M  142M 3274M|9272B 2160B| 108k 2420k|10.0  74.0 |1235  2331 |1.05 0.78 0.56|  0 1.0   0|   0     0 |keystone-manage      31064 17%6825k 658k|keystone-manage      310646825k 658k 17%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 17 11:24:41 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:41|  2   2  74  22   0| 628M 3808M  142M 3275M|7793B 2106B|   0  2840k|   0   213 |1418  1920 |1.05 0.78 0.56|  0 1.0 2.0|   0     0 |mysqld               290311.2%   0    0 |python2              30033  14k 473B0.2%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 17 11:24:42 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:42|  5   3  72  21   0| 630M 3805M  142M 3276M|9608B 2256B|   0  4936k|   0   475 |2281  4503 |1.05 0.78 0.56|  0 1.0   0|   0     0 |mysqld               290314.8%   0    0 |python2              30033  14k 463B  0%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 17 11:24:43 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:43|  4   2  70  24   0| 632M 3802M  142M 3276M|6872B 2160B|   0  4360k|   0   367 |1786  2674 |1.05 0.78 0.56|  0 2.0   0|   0     0 |mysqld               290312.2%   0    0 |keystone-manage      310649810B5286B1.5%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 17 11:24:44 cloud-provider-iscsi-0000000314 dstat.sh[29749]: 17-04 11:24:44|  1   1  57  41   0| 634M 3801M  142M 3276M|6373B 2106B|   0    19M|   0   402 |1010   559 |1.05 0.78 0.56|  0 2.0   0|   0     0 |mysqld               290310.5%   0    0 |python2              30033  14k 463B  0%|mysqld       190M|   0     0 |  14    7    0    6    0
