"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000096",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 14:08:36 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 14:08:36,6.112,2.170,90.857,0.792,0.070,441630720,4670717952,152940544,2857484288,0,0,155848.147,4161500.985,5.565,36.123,1135.581,2084.887,0.730,0.770,0.560,2,0,26.259,0,0,12,3,0,4,0
31-03 14:08:37,8.978,22.444,68.329,0,0.249,441802752,4669669376,152944640,2857938944,7742,2160,24576,118784,1,10,2803,5017,0.730,0.770,0.560,2,0,469,0,0,12,3,0,4,0
31-03 14:08:38,13.131,20.202,66.667,0,0,441679872,4669304832,152944640,2858532864,6663,2214,0,32768,0,8,3264,5763,0.730,0.770,0.560,2,0,384,0,0,12,3,0,4,0
31-03 14:08:39,11.839,19.647,68.262,0,0.252,573587456,4536569856,152944640,2986684416,6618,2052,0,0,0,0,3692,6175,0.730,0.770,0.560,2,0,328,0,0,14,5,0,4,0
31-03 14:08:40,19.549,5.764,73.684,1.003,0,611913728,4498128896,152948736,2986795008,5913,2160,98304,0,4,0,949,1283,0.730,0.770,0.560,2,0,50,0,0,14,5,0,6,0
31-03 14:08:41,21.554,3.759,72.932,1.504,0.251,653778944,4454715392,152956928,2988273664,5987,2202,110592,2166784,10,25,909,1830,0.750,0.780,0.560,2,0,0,0,0,14,7,0,6,0
31-03 14:08:42,6.266,4.511,72.180,17.043,0,660074496,4446384128,153464832,2989735936,6095,2106,0,9486336,0,814,3463,6477,0.750,0.780,0.560,2,1,0,0,0,14,7,0,6,0
31-03 14:08:43,5.051,4.545,70.455,19.697,0.253,663371776,4373778432,153665536,3057291264,6537,2214,0,78692352,0,547,2583,4550,0.750,0.780,0.560,1,1,0,0,0,14,7,0,6,0
31-03 14:08:44,5.570,3.038,73.671,17.722,0,664711168,4371210240,153935872,3058188288,6135,2160,0,5795840,0,488,2838,4961,0.750,0.780,0.560,1,1,0,0,0,14,7,0,6,0
31-03 14:08:45,10.500,4.750,71,13.750,0,666664960,4368576512,154439680,3058311168,6403,2160,0,8617984,0,701,4325,7618,0.750,0.780,0.560,2,0,0,0,0,14,7,0,6,0
31-03 14:08:46,15.288,5.764,68.170,10.526,0.251,668450816,4365238272,155021312,3059220480,11683,2094,0,7962624,0,648,4553,9630,0.850,0.800,0.570,2,0,0,0,0,14,7,0,6,0
31-03 14:08:47,6.801,2.771,72.544,17.632,0.252,669736960,4362805248,155418624,3059900416,9367,2160,0,4939776,0,370,2696,4766,0.850,0.800,0.570,2,0,0,0,0,14,7,0,6,0
31-03 14:08:48,4.523,2.513,60.804,32.161,0,673902592,4358389760,155594752,3059953664,8056,2052,0,20848640,0,327,1784,2514,0.850,0.800,0.570,1,3,2,0,0,14,7,0,6,0
31-03 14:08:49,4.523,3.266,60.050,32.161,0,671256576,4360900608,155643904,3060023296,5639,2106,0,60583936,0,476,1208,1572,0.850,0.800,0.570,3,0,0,0,0,14,7,0,6,0
31-03 14:08:50,6.716,4.726,66.915,21.393,0.249,671559680,4360396800,155750400,3060113408,5578,2214,0,2043904,0,146,1231,2181,0.850,0.800,0.570,1,1,0,0,0,14,7,0,6,0
31-03 14:08:51,14.322,4.020,69.095,12.563,0,673312768,4357283840,156057600,3061133312,6470,2160,0,5382144,0,424,3581,10043,0.940,0.820,0.580,3,0,0,0,0,14,7,0,6,0
31-03 14:08:52,19.298,4.511,68.170,7.769,0.251,674308096,4354842624,156368896,3062235136,14761,2160,0,5328896,0,351,3956,12496,0.940,0.820,0.580,1,1,0,0,0,14,7,0,6,0
31-03 14:08:53,15.672,4.726,69.900,9.701,0,675172352,4353343488,156864512,3062333440,13861,2160,0,9265152,0,730,4304,12919,0.940,0.820,0.580,2,0,0,0,0,14,7,0,6,0
31-03 14:08:54,19.549,5.764,70.677,4.010,0,618954752,4409143296,157044736,3062554624,10183,2160,0,6365184,0,371,2675,5229,0.940,0.820,0.580,2,0,78,0,0,14,5,0,7,0
31-03 14:08:55,23.250,2.750,72.750,1.250,0,670367744,4357189632,157077504,3063050240,11205,2160,0,8413184,0,143,982,1171,0.940,0.820,0.580,2,0,0,0,0,14,5,0,7,0
31-03 14:08:56,23.367,3.266,71.106,2.010,0.251,632774656,4394233856,157143040,3063529472,8408,1944,0,6361088,0,57,979,1298,0.950,0.820,0.580,2,1,11,0,0,14,5,0,7,0
31-03 14:08:57,23.308,3.008,71.429,2.256,0,671281152,4354207744,157204480,3064938496,6526,2160,0,7208960,0,144,1059,1610,0.950,0.820,0.580,3,0,0,0,0,14,5,0,7,0
31-03 14:08:58,12.626,17.929,69.192,0,0.253,603189248,4421799936,157212672,3065393152,11328,2160,0,217088,0,16,2413,4449,0.950,0.820,0.580,3,0,378,0,0,14,5,0,7,0
31-03 14:08:59,15.228,19.289,62.690,2.792,0,604426240,4419895296,157216768,3065995264,15366,2254,0,3551232,0,252,4720,7789,0.950,0.820,0.580,4,0,359,0,0,14,5,0,7,0
31-03 14:09:00,43.500,10,46.250,0,0.250,694042624,4329902080,157216768,3066744832,8795,2106,0,0,0,0,2027,2802,0.950,0.820,0.580,3,0,142,0,0,14,7,0,7,0
31-03 14:09:01,46.985,5.779,45.729,1.508,0,764379136,4257345536,157233152,3068641280,9364,2214,151552,65536,5,5,1618,4191,1.030,0.840,0.590,3,0,0,0,0,14,7,0,7,0
31-03 14:09:02,26.055,11.911,62.035,0,0,796397568,4224442368,157233152,3069231104,7118,2160,0,180224,0,26,2347,4324,1.030,0.840,0.590,2,0,169,0,0,14,5,0,8,0
31-03 14:09:03,23.691,2.743,73.317,0,0.249,851353600,4169490432,157233152,3069247488,7392,2106,0,0,0,0,849,999,1.030,0.840,0.590,2,0,0,0,0,14,7,0,8,0
31-03 14:09:04,21.750,5.500,72.250,0.500,0,784326656,4236427264,157270016,3069267968,7921,2214,0,1892352,0,69,1552,2413,1.030,0.840,0.590,2,0,54,0,0,14,5,0,11,0
31-03 14:09:05,24,2.750,72.500,0.500,0.250,820035584,4200714240,157286400,3069255680,22979,2106,0,12980224,0,199,1002,1059,1.030,0.840,0.590,2,0,1,0,0,14,5,0,11,0
31-03 14:09:06,20.960,3.030,73.485,2.525,0,789762048,4230782976,157290496,3069370368,8185,1998,73728,372736,18,6,1312,1935,1.030,0.850,0.590,3,0,3,0,0,14,29,0,16,0
31-03 14:09:07,21.053,5.514,73.183,0,0.251,833077248,4187459584,157290496,3069374464,6819,2160,0,0,0,0,989,1319,1.030,0.850,0.590,2,0,59,0,0,14,29,0,17,0
31-03 14:09:08,20.960,7.323,71.717,0,0,809869312,4210503680,157294592,3069530112,8088,2160,0,794624,0,7,1398,2193,1.030,0.850,0.590,2,0,102,0,0,14,29,0,21,0
31-03 14:09:09,24.812,2.256,72.932,0,0,842440704,4177637376,157294592,3069808640,7226,2160,0,0,0,0,1100,1796,1.030,0.850,0.590,2,0,0,0,0,14,29,0,29,0
31-03 14:09:10,23.441,2.993,73.067,0.249,0.249,833138688,4186980352,157298688,3069763584,9310,2160,0,2392064,0,31,879,1064,1.030,0.850,0.590,2,0,22,0,0,14,29,0,29,0
31-03 14:09:11,22.807,5.514,71.178,0.251,0.251,808095744,4211949568,157298688,3069804544,7041,2160,0,499712,0,11,1464,2553,1.030,0.850,0.590,2,0,73,0,0,14,29,0,37,0
31-03 14:09:12,22.500,3.750,73.500,0.250,0,845557760,4174487552,157302784,3069800448,7656,2160,0,516096,0,15,761,854,1.030,0.850,0.590,1,0,1,0,0,14,29,0,37,0
31-03 14:09:13,20.352,7.286,72.362,0,0,812859392,4206952448,157302784,3070033920,7113,2160,0,0,0,0,1694,2723,1.030,0.850,0.590,2,0,101,0,0,14,29,0,45,0
31-03 14:09:14,23.500,2.750,73.750,0,0,845713408,4174098432,157302784,3070033920,14381,2160,0,0,0,0,963,1247,1.030,0.850,0.590,2,0,0,0,0,14,29,0,50,0
31-03 14:09:15,21.805,5.263,72.431,0.251,0.251,832323584,4187332608,157302784,3070189568,16439,2106,0,1073152,0,60,1083,1284,1.030,0.850,0.590,2,0,69,0,0,14,29,0,50,0
31-03 14:09:16,22.306,5.263,72.180,0.251,0,807604224,4212023296,157306880,3070214144,10774,1998,0,548864,0,9,1332,2092,1.030,0.850,0.590,2,0,70,0,0,14,29,0,56,0
31-03 14:09:17,23.250,3,73.500,0,0.250,836874240,4182753280,157310976,3070210048,13683,2106,0,413696,0,9,733,807,1.030,0.850,0.590,2,0,1,0,0,14,29,0,56,0
31-03 14:09:18,21.197,6.484,71.820,0.499,0,810700800,4208889856,157331456,3070226432,7855,2160,0,450560,0,17,1162,1919,1.030,0.850,0.590,2,0,70,0,0,14,29,0,60,0
31-03 14:09:19,23.810,2.506,73.434,0,0.251,848461824,4171120640,157339648,3070222336,6317,2160,0,516096,0,15,736,801,1.030,0.850,0.590,2,0,1,0,0,14,29,0,60,0
31-03 14:09:20,22.055,5.514,72.431,0,0,835538944,4184002560,157347840,3070251008,7135,2160,0,2150400,0,18,1277,1859,1.030,0.850,0.590,2,0,73,0,0,14,29,0,64,0
31-03 14:09:21,20.948,5.736,72.818,0.249,0.249,812601344,4206923776,157351936,3070263296,5360,2214,0,520192,0,9,1194,1840,1.020,0.850,0.600,2,0,77,0,0,14,29,0,68,0
31-03 14:09:22,23.426,3.023,73.552,0,0,849612800,4169908224,157356032,3070263296,5498,2202,0,421888,0,10,904,1079,1.020,0.850,0.600,2,0,1,0,0,14,31,0,70,0
31-03 14:09:23,20.151,6.549,73.300,0,0,830517248,4188831744,157368320,3070423040,5311,2160,0,159744,0,8,1207,1843,1.020,0.850,0.600,1,0,86,0,0,14,29,0,73,0
31-03 14:09:24,20.948,5.985,72.818,0,0.249,801619968,4217704448,157368320,3070443520,8362,2106,0,294912,0,3,1369,2268,1.020,0.850,0.600,2,0,92,0,0,14,29,0,78,0
31-03 14:09:25,22.750,3.750,73.250,0.250,0,842043392,4177276928,157372416,3070443520,6255,1944,0,1167360,0,13,834,941,1.020,0.850,0.600,2,0,6,0,0,14,29,0,78,0
31-03 14:09:26,20.551,8.020,70.927,0.251,0.251,813809664,4205473792,157380608,3070472192,7171,2214,0,487424,0,24,1582,2847,1.100,0.870,0.600,2,0,144,0,0,14,29,0,83,0
31-03 14:09:27,23,3.500,73.250,0.250,0,851693568,4167585792,157380608,3070476288,22588,2160,0,954368,0,24,882,1121,1.100,0.870,0.600,2,0,1,0,0,14,31,0,85,0
31-03 14:09:28,22.613,4.271,73.116,0,0,830382080,4188725248,157380608,3070648320,6262,2160,0,0,0,0,1320,2118,1.100,0.870,0.600,2,0,24,0,0,14,29,0,92,0
31-03 14:09:29,23.559,4.762,71.429,0,0.251,802807808,4216299520,157380608,3070648320,8110,2160,0,475136,0,8,1346,2340,1.100,0.870,0.600,3,0,71,0,0,14,29,0,100,0
31-03 14:09:30,23.250,3.250,73,0.500,0,847708160,4171354112,157392896,3070672896,9132,2160,0,2674688,0,158,1072,847,1.100,0.870,0.600,2,0,1,0,0,14,29,0,100,0
31-03 14:09:31,20.500,8.750,70.500,0,0.250,814792704,4204077056,157392896,3070861312,5552,2160,0,0,0,0,1959,3366,1.090,0.880,0.610,1,0,168,0,0,14,29,0,109,0
31-03 14:09:32,23.192,3.741,73.067,0,0,851611648,4167241728,157392896,3070861312,6909,2160,0,0,0,0,843,986,1.090,0.880,0.610,2,0,1,0,0,14,31,0,111,0
31-03 14:09:33,23.308,3.509,72.932,0,0.251,826802176,4192006144,157392896,3070902272,6962,2160,0,0,0,0,1326,1909,1.090,0.880,0.610,1,0,22,0,0,14,29,0,115,0
31-03 14:09:34,24.060,2.757,73.183,0,0,849276928,4169502720,157396992,3070926848,6416,2160,0,323584,0,6,1097,1670,1.090,0.880,0.610,1,0,0,0,0,14,29,0,123,0
31-03 14:09:35,21.945,5.985,72.070,0,0,840581120,4178190336,157405184,3070926848,9546,1890,0,3641344,0,308,1534,1333,1.090,0.880,0.610,1,0,72,0,0,14,29,0,123,0
31-03 14:09:36,21.914,5.290,72.544,0,0.252,801480704,4217110528,157405184,3071102976,7376,2214,0,163840,0,5,1536,2466,1.090,0.880,0.610,2,0,69,0,0,14,29,0,132,0
31-03 14:09:37,21.608,5.779,72.362,0.251,0,838914048,4179664896,157405184,3071115264,6771,2160,0,552960,0,14,922,1570,1.090,0.880,0.610,2,0,100,0,0,14,29,0,132,0
31-03 14:09:38,23.691,3.741,72.319,0,0.249,814882816,4203655168,157405184,3071152128,7267,2160,0,163840,0,5,1297,2096,1.090,0.880,0.610,2,0,24,0,0,14,29,0,141,0
31-03 14:09:39,23.426,3.023,73.552,0,0,850145280,4168388608,157405184,3071156224,6912,2160,0,0,0,0,905,1186,1.090,0.880,0.610,2,0,0,0,0,14,31,0,145,0
31-03 14:09:40,22,6,72,0,0,837988352,4180377600,157405184,3071320064,16875,2160,0,303104,0,3,1209,1923,1.090,0.880,0.610,1,0,72,0,0,14,29,0,149,0
31-03 14:09:41,24.250,2.750,72.500,0.250,0.250,852135936,4166221824,157409280,3071324160,7012,2106,0,2957312,0,58,1350,1947,1.080,0.880,0.610,2,0,0,0,0,14,29,0,156,0
31-03 14:09:42,18.844,9.296,71.859,0,0,834797568,4183519232,157409280,3071365120,7790,2256,0,0,0,0,1230,2058,1.080,0.880,0.610,1,0,169,0,0,14,29,0,156,0
31-03 14:09:43,23.810,2.757,73.183,0,0.251,852492288,4165652480,157409280,3071533056,7825,2160,0,0,0,0,1109,1707,1.080,0.880,0.610,2,0,0,0,0,14,29,0,165,0
31-03 14:09:44,22.195,4.738,72.818,0.249,0,842739712,4175400960,157409280,3071537152,6962,2160,0,319488,0,6,987,1336,1.080,0.880,0.610,1,0,22,0,0,14,29,0,165,0
31-03 14:09:45,21.914,5.542,71.285,1.259,0,819216384,4198887424,157413376,3071565824,13651,1944,0,417792,0,9,1384,2333,1.080,0.880,0.610,2,0,72,0,0,14,29,0,173,0
31-03 14:09:46,23,3.250,73.250,0.250,0.250,853016576,4165074944,157421568,3071569920,9699,2160,0,274432,0,6,927,1210,1.070,0.880,0.610,2,0,0,0,0,14,31,0,176,0
31-03 14:09:47,20.101,7.538,72.362,0,0,827011072,4190904320,157421568,3071746048,6673,2160,0,0,0,0,1626,2600,1.070,0.880,0.610,1,0,110,0,0,14,29,0,182,0
