"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000014311",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","12 Mar 2020 06:03:55 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
12-03 06:03:55,1.408,0.452,97.933,0.169,0.039,441532416,4339077120,174383104,3137089536,0,0,28693.936,821417.867,1.022,7.490,353.227,492.035,0.820,0.750,0.540,4,0,5.415,0,0,12,3,0,3,0
12-03 06:03:56,11.028,20.050,68.672,0,0.251,441929728,4338069504,174387200,3137413120,4839,1986,0,86016,0,7,2771,5635,0.750,0.740,0.540,2,0,527,0,0,12,3,0,3,0
12-03 06:03:57,13.889,21.212,64.899,0,0,443023360,4336586752,174387200,3137929216,6830,2160,0,28672,0,7,3722,6517,0.750,0.740,0.540,2,0,346,0,0,12,3,0,3,0
12-03 06:03:58,11.809,15.578,72.362,0,0.251,573579264,4205494272,174387200,3265880064,8149,1944,0,3473408,0,13,4162,6072,0.750,0.740,0.540,1,0,265,0,0,14,5,0,3,0
12-03 06:03:59,19.598,6.784,73.367,0.251,0,608763904,4170072064,174391296,3266093056,6153,2106,73728,0,1,0,1211,1745,0.750,0.740,0.540,2,0,92,0,0,14,5,0,5,0
12-03 06:04:00,20.854,2.513,74.121,2.261,0.251,647364608,4130017280,174403584,3267231744,5776,2256,90112,0,12,0,673,713,0.750,0.740,0.540,1,0,0,0,0,14,5,0,5,0
12-03 06:04:01,10.579,3.275,73.300,12.846,0,664576000,4110536704,174854144,3268956160,7894,2160,0,10346496,0,737,3830,7892,0.770,0.740,0.540,1,0,0,0,0,14,7,0,5,0
12-03 06:04:02,8.250,5.750,72.750,13.250,0,668622848,4036460544,175341568,3337121792,6411,2160,0,76279808,0,795,3441,7673,0.770,0.740,0.540,1,0,0,0,0,14,7,0,5,0
12-03 06:04:03,15.601,5.115,70.844,8.184,0.256,671719424,4031868928,176074752,3337789440,8725,2160,0,12128256,0,1015,5349,11910,0.770,0.740,0.540,1,0,0,0,0,14,7,0,5,0
