-- Logs begin at Wed 2020-04-01 19:44:16 UTC, end at Wed 2020-04-01 23:11:30 UTC. --
Apr 01 22:45:44 cloud-provider-iscsi-0000000140 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 22:45:44 cloud-provider-iscsi-0000000140 dstat.sh[24301]: [286B blob data]
Apr 01 22:45:44 cloud-provider-iscsi-0000000140 dstat.sh[24301]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 22:45:44 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:44|  1   0  98   0   0| 424M 4452M  144M 2726M|   0     0 |  30k  792k|1.10  7.18 | 370   522 |0.86 0.69 0.49|2.0   0 5.2|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2202  550k 519k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 22:45:45 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:45| 10  20  70   0   0| 424M 4451M  144M 2726M|  13k 2160B|  24k  264k|1.00  8.00 |2750  4956 |0.86 0.69 0.49|2.0   0 470|   0     0 |bash                 2202 4.2%1691k  30k|bash                 2202 1691k  30k4.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 22:45:46 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:46| 12  21  66   0   0| 424M 4450M  144M 2727M|6840B 1944B|   0    36k|   0  9.00 |3146  5497 |0.87 0.70 0.50|2.0   0 383|   0     0 |systemd              1    2.5%   0    0 |bash                 2202 2991k  25k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 22:45:47 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:47|  9   9  82   0   0| 549M 4325M  144M 2849M|8720B 2160B|   0     0 |   0     0 |3204  6275 |0.87 0.70 0.50|1.0   0  84|   0     0 |systemd              1    6.0%   0    0 |bash                 2202  246k 656B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 01 22:45:48 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:48|  8  15  77   0   0| 552M 4322M  144M 2849M|8656B 2160B|   0     0 |   0     0 |2167  3449 |0.87 0.70 0.50|2.0   0 296|   0     0 |bash                 2202 3.0% 608k  18k|bash                 2202  608k  18k3.0%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 22:45:49 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:49| 23   3  74   0   0| 596M 4277M  144M 2849M|8478B 2160B| 120k    0 |7.00     0 | 679   729 |0.87 0.70 0.50|2.0   0 1.0|   0     0 |keystone-manage      25617 25%  11M 232k|keystone-manage      25617  11M 232k 25%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 22:45:50 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:50| 16   4  73   7   0| 630M 4241M  144M 2851M|  19k 2160B|  84k 7356k|7.00   404 |2691  4436 |0.87 0.70 0.50|1.0   0   0|   0     0 |keystone-manage      25617 15%5091k 548k|keystone-manage      256175091k 548k 15%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 01 22:45:51 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:51|  9   7  70  14   0| 635M 4169M  144M 2916M|7200B 2160B|   0    80M|   0  1043 |4454  9233 |0.96 0.72 0.50|1.0 1.0   0|   0     0 |mysqld               235758.8%   0    0 |keystone-manage      25617  23k  13k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 01 22:45:52 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:52| 10   5  71  14   0| 638M 4165M  145M 2917M|8915B 2106B|   0    10M|   0   901 |4628  8701 |0.96 0.72 0.50|  0 1.0   0|   0     0 |mysqld               235757.0%   0    0 |keystone-manage      25617  28k  16k4.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 01 22:45:53 cloud-provider-iscsi-0000000140 dstat.sh[24301]: 01-04 22:45:53| 18   7  67   8   0| 640M 4161M  146M 2918M|7578B 2214B|   0    10M|   0   860 |4836    15k|0.96 0.72 0.50|1.0   0   0|   0     0 |keystone-manage      25617 11%  56k 299k|python3.6            5952  274k 572k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
