"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000322",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","17 Apr 2020 15:27:24 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
17-04 15:27:24,8.912,2.887,87.044,1.077,0.079,443342848,4213067776,151953408,3302301696,0,0,208538.844,5763986.772,7.400,48.314,1559.115,2381.717,0.860,0.690,0.500,4,0,35.030,0,0,12,3,0,4,0
17-04 15:27:25,9.873,21.519,68.101,0,0.506,442757120,4212875264,151961600,3302780928,6193,2106,24576,155648,1,8,2695,4863,0.870,0.700,0.500,2,0,483,0,0,12,3,0,4,0
17-04 15:27:26,10.302,18.090,64.573,7.035,0,443449344,4211818496,151961600,3303137280,7435,2160,0,7397376,0,291,3043,6040,0.870,0.700,0.500,3,0,269,0,0,12,3,0,4,0
17-04 15:27:27,9.391,9.391,80.964,0,0.254,574459904,4080287744,151961600,3431178240,6153,2106,0,4096,0,1,3483,5460,0.870,0.700,0.500,1,0,119,0,0,14,3,0,4,0
17-04 15:27:28,7.071,13.384,79.293,0,0.253,580067328,4074512384,151965696,3431309312,6735,2160,0,0,0,0,1988,3271,0.870,0.700,0.500,2,0,296,0,0,14,5,0,6,0
17-04 15:27:29,21.805,3.008,74.185,1.003,0,623775744,4030582784,151965696,3431514112,6656,2160,122880,0,7,0,702,711,0.870,0.700,0.500,3,0,1,0,0,14,5,0,6,0
17-04 15:27:30,16.919,3.030,72.980,7.071,0,658808832,3993628672,152117248,3433414656,6307,2160,86016,5496832,7,241,2072,3196,0.960,0.720,0.510,1,1,0,0,0,14,7,0,6,0
17-04 15:27:31,7.053,5.038,71.788,15.869,0.252,666275840,3984687104,152571904,3434332160,6605,2160,0,37412864,0,1003,3511,6436,0.960,0.720,0.510,1,2,2,0,0,14,7,0,6,0
17-04 15:27:32,7.463,4.229,72.388,15.672,0.249,665907200,3915059200,152924160,3502530560,6503,2160,0,97710080,0,692,2661,4670,0.960,0.720,0.510,3,0,0,0,0,14,7,0,6,0
17-04 15:27:33,10.050,4.774,71.608,13.568,0,667828224,3912122368,153542656,3502907392,7893,2106,0,9003008,0,755,3649,9242,0.960,0.720,0.510,4,0,0,0,0,14,7,0,6,0
17-04 15:27:34,14.610,5.542,68.766,10.831,0.252,670183424,3908431872,154046464,3503702016,16374,2106,0,7282688,0,600,5004,10226,0.960,0.720,0.510,3,0,0,0,0,14,7,0,6,0
17-04 15:27:35,10.831,3.526,71.285,14.358,0,672083968,3905150976,154542080,3504537600,7028,2202,0,9129984,0,686,4270,8064,1.040,0.740,0.520,2,0,0,0,0,14,7,0,6,0
17-04 15:27:36,11.222,4.239,70.324,13.965,0.249,674422784,3901718528,155119616,3504992256,7602,2160,0,9400320,0,764,4452,8923,1.040,0.740,0.520,2,0,0,0,0,14,7,0,6,0
17-04 15:27:37,21.287,7.178,65.347,5.941,0.248,675016704,3899564032,155430912,3506208768,6576,2052,0,37650432,0,532,6034,13177,1.040,0.740,0.520,3,0,0,0,0,14,7,0,6,0
17-04 15:27:38,14.358,6.045,68.514,11.083,0,676315136,3897061376,155783168,3507015680,17197,2160,0,7655424,0,620,5922,11627,1.040,0.740,0.520,2,0,0,0,0,14,7,0,6,0
17-04 15:27:39,15.657,4.798,71.212,8.081,0.253,602374144,3970306048,156155904,3507306496,8434,2160,0,6774784,0,482,4347,8621,1.040,0.740,0.520,2,0,1,0,0,14,5,0,7,0
17-04 15:27:40,19.598,7.035,72.613,0.754,0,646209536,3925938176,156205056,3507777536,7898,2160,0,6987776,0,71,1372,2120,1.040,0.740,0.520,2,0,77,0,0,14,5,0,7,0
