"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000060",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","28 Mar 2020 05:04:18 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
28-03 05:04:18,0.983,0.314,98.562,0.097,0.044,440401920,4442099712,175079424,3043041280,0,0,20571.459,572577.839,0.740,5.232,318.841,392.952,0.520,0.590,0.450,2,0,3.462,0,0,12,3,0,3,0
28-03 05:04:19,9.137,21.066,69.543,0,0.254,440082432,4441538560,175083520,3043528704,7361,2160,0,143360,0,5,2414,4350,0.470,0.580,0.450,1,0,429,0,0,12,3,0,3,0
28-03 05:04:20,12.245,21.429,66.071,0,0.255,441208832,4440047616,175083520,3043815424,7546,2106,0,32768,0,8,3124,6002,0.470,0.580,0.450,1,0,388,0,0,12,3,0,3,0
28-03 05:04:21,11.646,8.861,79.494,0,0,572424192,4308303872,175083520,3172024320,5987,2214,0,4096,0,1,3831,5668,0.470,0.580,0.450,0,0,112,0,0,14,3,0,3,0
28-03 05:04:22,5.514,9.774,84.461,0,0.251,572932096,4307763200,175083520,3172040704,6940,2052,0,0,0,0,1612,2734,0.470,0.580,0.450,1,0,245,0,0,14,5,0,3,0
28-03 05:04:23,20.948,5.237,73.067,0.748,0,618135552,4262375424,175087616,3172188160,18328,2160,77824,712704,2,4,1061,1368,0.470,0.580,0.450,1,0,54,0,0,14,5,0,5,0
28-03 05:04:24,21.159,3.275,73.048,2.519,0,660156416,4218339328,175181824,3173695488,6333,2160,86016,2998272,11,55,1150,2257,0.520,0.580,0.450,0,1,0,0,0,14,7,0,5,0
28-03 05:04:25,6.076,3.038,73.671,16.962,0.253,665075712,4211396608,175849472,3174973440,8350,2160,0,10276864,0,862,4377,6572,0.520,0.580,0.450,2,1,0,0,0,14,7,0,5,0
28-03 05:04:26,6.784,5.528,72.111,15.327,0.251,668508160,4138037248,176279552,3243261952,7553,2160,0,74555392,0,616,3496,5272,0.520,0.580,0.450,0,1,0,0,0,14,7,0,5,0
28-03 05:04:27,11.083,4.786,71.788,12.343,0,670412800,4135075840,176881664,3243683840,8152,2052,0,9011200,0,759,4020,8549,0.520,0.580,0.450,0,1,0,0,0,14,7,0,5,0
28-03 05:04:28,13.819,5.276,71.106,9.548,0.251,671924224,4132270080,177164288,3244654592,6116,2160,0,8073216,0,571,4425,9982,0.520,0.580,0.450,1,0,0,0,0,14,7,0,5,0
28-03 05:04:29,11.168,5.076,72.081,11.421,0.254,674562048,4128583680,177623040,3245228032,5576,2106,0,10207232,0,792,3441,9479,0.560,0.590,0.460,1,0,0,0,0,14,7,0,5,0
