"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000114",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 06:59:37 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 06:59:38,1.591,0.542,97.530,0.298,0.039,447442944,4656705536,169287680,2837749760,0,0,42434.138,1065714.192,1.944,9.362,426.871,638.638,0.590,0.770,0.560,2,0,6.787,0,0,12,4,0,4,0
01-04 06:59:39,8.740,21.337,69.666,0,0.257,447414272,4656017408,169295872,2837946368,6948,24562,24576,180224,1,9,2811,5965,0.630,0.780,0.570,1,0,472,0,0,12,4,0,4,0
01-04 06:59:40,13.098,20.655,65.995,0,0.252,447868928,4655067136,169295872,2838528000,9731,14878,0,32768,0,8,3051,6476,0.630,0.780,0.570,0,0,374,0,0,12,4,0,4,0
01-04 06:59:41,12.626,18.434,68.687,0,0.253,579452928,4522823680,169295872,2966560768,15404,9528,0,0,0,0,4425,6802,0.630,0.780,0.570,1,0,338,0,0,14,6,0,4,0
01-04 06:59:42,19.701,5.486,73.317,1.496,0,618872832,4483182592,169295872,2966781952,8367,13570,98304,0,4,0,971,1194,0.630,0.780,0.570,1,0,40,0,0,14,6,0,6,0
01-04 06:59:43,22.362,2.764,72.613,2.261,0,662253568,4438396928,169324544,2968158208,8935,2160,110592,2392064,10,37,1647,2484,0.630,0.780,0.570,0,1,0,0,0,14,8,0,6,0
01-04 06:59:44,7.463,4.229,71.393,16.667,0.249,666787840,4431855616,169803776,2969575424,10987,128706,0,10481664,0,868,4343,6628,0.740,0.800,0.580,1,0,0,0,0,14,8,0,6,0
01-04 06:59:45,4.835,3.053,74.046,18.066,0,669241344,4359991296,170008576,3037208576,16784,5914,0,71847936,0,395,2327,3497,0.740,0.800,0.580,0,1,0,0,0,14,8,0,6,0
01-04 06:59:46,9.023,3.759,71.930,15.038,0.251,671805440,4356100096,170536960,3037913088,8980,4204,0,8269824,0,695,4307,7589,0.740,0.800,0.580,1,0,0,0,0,14,8,0,6,0
01-04 06:59:47,13.452,6.091,68.528,11.929,0,673558528,4352892928,171003904,3038855168,8785,6294,0,8396800,0,674,5242,11575,0.740,0.800,0.580,0,1,0,0,0,14,8,0,6,0
01-04 06:59:48,10.526,5.263,70.927,13.033,0.251,675889152,4349034496,171794432,3039531008,16676,313862,0,9109504,0,728,4962,11242,0.740,0.800,0.580,0,1,0,0,0,14,8,0,6,0
01-04 06:59:49,9.750,7,65.750,17.250,0.250,677638144,4346490880,172240896,3039854592,8577,6906,0,89858048,0,1095,3877,6578,0.840,0.820,0.580,1,0,0,0,0,14,8,0,7,0
01-04 06:59:50,17.794,5.263,68.922,7.769,0.251,679624704,4342906880,172593152,3041054720,11536,319486,0,6955008,0,503,7432,12751,0.840,0.820,0.580,1,0,2,0,0,14,8,0,7,0
01-04 06:59:51,14.899,5.556,71.465,8.081,0,680890368,4340211712,172937216,3042103296,10961,458044,0,5935104,0,448,5297,12862,0.840,0.820,0.580,1,0,0,0,0,14,8,0,6,0
01-04 06:59:52,8.978,3.741,71.072,15.960,0.249,680640512,4340051968,173289472,3042144256,10098,5086,0,7860224,0,554,3109,6898,0.840,0.820,0.580,0,1,0,0,0,14,8,0,6,0
01-04 06:59:53,18.296,5.764,70.927,5.013,0,619376640,4400799744,173543424,3042394112,16723,15920,0,5189632,0,426,3347,8462,0.840,0.820,0.580,1,0,78,0,0,14,6,0,7,0
01-04 06:59:54,23.308,3.008,72.431,1.003,0.251,663277568,4356395008,173563904,3042865152,7755,6628,0,14393344,0,357,1354,1343,0.850,0.820,0.590,1,0,0,0,0,14,6,0,7,0
01-04 06:59:55,22.922,3.275,73.552,0.252,0,634867712,4384264192,173608960,3043393536,7154,4310,0,7225344,0,68,1089,1342,0.850,0.820,0.590,1,0,11,0,0,14,6,0,7,0
01-04 06:59:56,23.426,2.771,73.300,0.252,0.252,608452608,4409319424,173690880,3044667392,6274,2160,0,6541312,0,133,1301,1644,0.850,0.820,0.590,1,0,3,0,0,14,6,0,7,0
01-04 06:59:57,11.529,20.802,67.419,0,0.251,609849344,4406751232,173694976,3045789696,15191,18440,0,176128,0,12,2866,6149,0.850,0.820,0.590,1,0,489,0,0,14,6,0,7,0
