"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000050",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","27 Mar 2020 11:44:49 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
27-03 11:44:49,4.824,1.534,93.073,0.512,0.057,439664640,4437504000,176427008,3042930688,0,0,99502.357,2793385.889,3.558,24.578,875.554,1399.994,0.710,0.670,0.520,2,0,18.381,0,0,12,3,0,3,0
27-03 11:44:50,10.354,19.949,69.444,0,0.253,440594432,4435746816,176427008,3043340288,7956,2160,0,77824,0,6,2612,4944,0.710,0.670,0.520,2,0,491,0,0,12,3,0,3,0
27-03 11:44:51,12.911,20.759,66.076,0,0.253,447315968,4428562432,176427008,3043909632,9320,2160,0,32768,0,8,3525,6902,0.710,0.670,0.520,13,0,378,0,0,12,3,0,3,0
27-03 11:44:52,7.398,10.204,82.143,0,0.255,572387328,4303249408,176427008,3171708928,10496,2160,0,3473408,0,12,3528,5034,0.710,0.670,0.520,5,0,131,0,0,14,5,0,3,0
27-03 11:44:53,15.500,12.500,71.750,0,0.250,591855616,4283551744,176427008,3171807232,9307,2106,0,0,0,0,1749,2911,0.710,0.670,0.520,2,0,226,0,0,14,5,0,5,0
27-03 11:44:54,21.859,2.764,74.121,1.256,0,641847296,4232724480,176447488,3172446208,19660,2256,147456,0,11,0,689,679,0.730,0.680,0.520,2,0,1,0,0,14,5,0,5,0
27-03 11:44:55,10.804,3.518,73.367,12.312,0,661303296,4210479104,176783360,3174653952,9127,2160,16384,7921664,2,488,3111,5244,0.730,0.680,0.520,3,1,0,0,0,14,7,0,5,0
27-03 11:44:56,7.595,4.810,72.405,14.937,0.253,666439680,4135841792,177278976,3242545152,9513,2106,0,75972608,0,790,4109,7078,0.730,0.680,0.520,2,0,0,0,0,14,7,0,5,0
27-03 11:44:57,9.320,3.526,64.736,22.166,0.252,668266496,4132655104,177774592,3243200512,12393,2160,0,15015936,0,1026,4174,6217,0.730,0.680,0.520,6,0,0,0,0,14,7,0,5,0
27-03 11:44:58,13.119,5.941,69.802,10.891,0.248,670212096,4129669120,178237440,3243827200,9334,2040,0,7581696,0,607,4255,9313,0.730,0.680,0.520,3,0,0,0,0,14,7,0,5,0
27-03 11:44:59,12.091,3.526,71.788,12.594,0,672227328,4126359552,178765824,3244527616,8973,2106,0,8306688,0,652,4075,9082,0.830,0.700,0.530,1,1,0,0,0,14,7,0,5,0
27-03 11:45:00,10,4.250,70.750,14.750,0.250,674471936,4122714112,179437568,3245203456,8731,2214,0,9928704,0,777,4457,8660,0.830,0.700,0.530,2,0,0,0,0,14,7,0,5,0
27-03 11:45:01,17.812,4.326,69.720,7.888,0.254,675909632,4119789568,179757056,3246350336,7059,2160,0,6610944,0,485,6260,14130,0.830,0.700,0.530,1,1,0,0,0,14,7,0,5,0
27-03 11:45:02,16.121,4.786,69.521,9.572,0,677437440,4116652032,180080640,3247534080,11319,2160,0,7180288,0,544,5845,11840,0.830,0.700,0.530,1,1,0,0,0,14,7,0,6,0
27-03 11:45:03,13.010,5.102,70.408,11.224,0.255,678592512,4114833408,180498432,3247747072,7935,2160,0,51134464,0,1007,5100,11620,0.830,0.700,0.530,2,0,2,0,0,14,7,0,6,0
27-03 11:45:04,19.395,6.549,73.804,0.252,0,625344512,4168040448,180502528,3247771648,7461,2160,0,102400,0,6,1166,1589,0.850,0.700,0.530,2,0,78,0,0,14,5,0,6,0
27-03 11:45:05,22.807,3.509,73.183,0.251,0.251,602181632,4190658560,180523008,3248275456,16970,2160,0,6967296,0,72,1063,1338,0.850,0.700,0.530,2,0,11,0,0,14,5,0,6,0
27-03 11:45:06,22.922,3.275,73.552,0.252,0,650080256,4142227456,180559872,3248766976,7411,2106,0,6877184,0,67,1122,1429,0.850,0.700,0.530,2,0,2,0,0,14,5,0,6,0
27-03 11:45:07,16.834,10.804,70.603,1.508,0.251,600854528,4189970432,180654080,3250139136,7035,2214,0,6586368,0,140,2206,3516,0.850,0.700,0.530,2,0,204,0,0,14,5,0,6,0
27-03 11:45:08,13.283,21.303,64.662,0.501,0.251,600559616,4189052928,180662272,3251298304,13951,1944,0,31301632,0,380,3107,5913,0.850,0.700,0.530,2,0,460,0,0,14,5,0,6,0
27-03 11:45:09,32.234,15.736,52.030,0,0,637743104,4151435264,180662272,3252092928,7380,2254,0,4096,0,1,3663,4898,1.580,0.860,0.580,3,0,209,0,0,14,7,0,6,0
27-03 11:45:10,45.250,5.250,49,0.250,0.250,732217344,4056924160,180662272,3252080640,7439,2160,131072,0,1,0,1005,853,1.580,0.860,0.580,3,0,3,0,0,14,7,0,6,0
27-03 11:45:11,45.750,8.500,45.250,0.250,0.250,778727424,4007514112,180678656,3254460416,11068,2160,20480,0,4,0,2007,8403,1.580,0.860,0.580,4,0,98,0,0,14,5,0,7,0
27-03 11:45:12,22.785,5.316,71.899,0,0,821862400,3963985920,180678656,3254710272,9439,2160,0,0,0,0,1595,1954,1.580,0.860,0.580,3,0,72,0,0,14,5,0,7,0
27-03 11:45:13,23.232,2.525,73.990,0.253,0,866086912,3919732736,180678656,3254734848,8437,2160,0,925696,0,6,793,908,1.580,0.860,0.580,2,0,4,0,0,14,7,0,7,0
27-03 11:45:14,23.308,3.258,72.932,0.251,0.251,794718208,3991044096,180723712,3254743040,8717,2160,0,479232,0,49,1424,2221,1.530,0.860,0.580,3,0,52,0,0,14,5,0,10,0
27-03 11:45:15,22.556,3.759,73.183,0.501,0,834076672,3951443968,180727808,3254738944,7661,2106,0,2486272,0,69,924,1221,1.530,0.860,0.580,2,0,2,0,0,14,13,0,11,0
27-03 11:45:16,20.647,4.975,72.139,1.990,0.249,803205120,3982139392,180727808,3254837248,6824,2214,69632,0,17,0,1462,2270,1.530,0.860,0.580,2,0,61,0,0,14,29,0,15,0
27-03 11:45:17,23.116,3.266,73.618,0,0,843857920,3941474304,180727808,3254849536,16193,2052,0,692224,0,3,824,951,1.530,0.860,0.580,3,0,2,0,0,14,29,0,15,0
27-03 11:45:18,22.055,7.018,70.175,0.752,0,815828992,3969286144,180731904,3255054336,11022,2052,0,10788864,0,222,1709,2264,1.530,0.860,0.580,3,0,100,0,0,14,29,0,20,0
27-03 11:45:19,23.559,3.008,73.183,0,0.251,851480576,3933335552,180731904,3255336960,7854,2160,0,0,0,0,1105,1771,1.490,0.860,0.590,2,0,1,0,0,14,31,0,27,0
27-03 11:45:20,21.500,5,73.500,0,0,832999424,3951849472,180731904,3255300096,7030,2160,0,0,0,0,940,1134,1.490,0.860,0.590,2,0,23,0,0,14,29,0,28,0
27-03 11:45:21,24.685,1.763,73.300,0,0.252,853364736,3931447296,180744192,3255308288,7228,2160,0,471040,0,12,1150,1947,1.490,0.860,0.590,2,0,2,0,0,14,29,0,36,0
27-03 11:45:22,22.306,5.013,72.431,0.251,0,845406208,3939356672,180744192,3255336960,6997,2160,0,319488,0,15,960,1383,1.490,0.860,0.590,2,0,73,0,0,14,29,0,36,0
27-03 11:45:23,21.053,6.767,71.679,0.251,0.251,805191680,3979460608,180752384,3255435264,15524,2160,0,2572288,0,36,1623,2841,1.490,0.860,0.590,2,0,95,0,0,14,29,0,44,0
27-03 11:45:24,22.864,3.015,74.121,0,0,847249408,3937390592,180752384,3255443456,7972,2160,0,0,0,0,780,869,1.450,0.870,0.590,2,0,9,0,0,14,29,0,44,0
27-03 11:45:25,20.403,6.297,73.048,0,0.252,819433472,3965050880,180760576,3255590912,6905,2160,0,94208,0,6,1213,1882,1.450,0.870,0.590,3,0,69,0,0,14,29,0,49,0
27-03 11:45:26,23.810,3.008,73.183,0,0,856608768,3927871488,180760576,3255595008,8801,2106,0,45056,0,3,978,1449,1.450,0.870,0.590,2,0,2,0,0,14,31,0,54,0
27-03 11:45:27,21.159,5.542,73.300,0,0,836091904,3948228608,180760576,3255750656,7616,1998,0,0,0,0,1000,1344,1.450,0.870,0.590,3,0,71,0,0,14,29,0,55,0
27-03 11:45:28,23.308,3.759,71.429,1.253,0.251,813572096,3970744320,180772864,3255742464,6981,2160,0,5001216,0,386,1485,1849,1.450,0.870,0.590,2,0,68,0,0,14,29,0,59,0
27-03 11:45:29,22.362,3.518,74.121,0,0,857157632,3927195648,180785152,3255771136,7050,2160,0,585728,0,18,718,768,1.410,0.870,0.590,2,0,2,0,0,14,29,0,59,0
27-03 11:45:30,21,5.500,73,0.250,0.250,834490368,3949858816,180793344,3255783424,18953,2160,0,65536,0,9,1153,1772,1.410,0.870,0.590,2,0,74,0,0,14,29,0,63,0
27-03 11:45:31,22.166,4.030,73.804,0,0,809541632,3974795264,180797440,3255787520,6983,2202,0,45056,0,3,1030,1559,1.410,0.870,0.590,2,0,73,0,0,14,29,0,67,0
27-03 11:45:32,22.750,3.750,73,0.250,0.250,847097856,3937210368,180805632,3255808000,6707,2160,0,188416,0,10,776,824,1.410,0.870,0.590,2,0,6,0,0,14,29,0,67,0
27-03 11:45:33,20.655,6.549,72.796,0,0,820166656,3964125184,180817920,3255812096,9040,2160,0,57344,0,8,1328,2054,1.410,0.870,0.590,3,0,87,0,0,14,29,0,72,0
27-03 11:45:34,22.500,3.750,73.250,0.250,0.250,858931200,3925331968,180826112,3255832576,13793,2160,0,1388544,0,14,797,795,1.380,0.870,0.590,2,0,2,0,0,14,29,0,72,0
27-03 11:45:35,20.101,6.281,73.116,0.503,0,832749568,3951357952,180830208,3255984128,9613,2160,0,77824,0,9,1503,2285,1.380,0.870,0.590,2,0,99,0,0,14,29,0,77,0
27-03 11:45:36,23.678,2.519,73.552,0,0.252,859725824,3924377600,180842496,3255971840,7974,1944,0,118784,0,14,1013,1504,1.380,0.870,0.590,3,0,0,0,0,14,29,0,82,0
27-03 11:45:37,20,8.500,71.500,0,0,846143488,3937914880,180854784,3256000512,6517,2160,0,151552,0,6,1304,1895,1.380,0.870,0.590,2,0,146,0,0,14,29,0,82,0
27-03 11:45:38,24.433,2.267,73.048,0,0.252,809676800,3974348800,180867072,3256020992,13004,2160,0,143360,0,13,1222,1796,1.380,0.870,0.590,2,0,12,0,0,14,29,0,91,0
27-03 11:45:39,22.111,4.020,73.367,0.503,0,853229568,3930755072,180867072,3256061952,7787,2160,0,1822720,0,139,1054,888,1.430,0.890,0.600,2,0,11,0,0,14,29,0,91,0
27-03 11:45:40,23.250,5.500,71,0.250,0,826667008,3957129216,180883456,3256229888,6781,2106,0,184320,0,16,1361,2230,1.430,0.890,0.600,2,0,72,0,0,14,29,0,99,0
27-03 11:45:41,24.190,2.494,73.067,0,0.249,861237248,3922546688,180895744,3256229888,7613,2214,0,118784,0,6,1028,1470,1.430,0.890,0.600,2,0,1,0,0,14,31,0,105,0
27-03 11:45:42,19.144,9.068,71.537,0.252,0,831762432,3951972352,180903936,3256266752,18109,2160,0,122880,0,8,1585,2473,1.430,0.890,0.600,3,0,170,0,0,14,29,0,108,0
27-03 11:45:43,23.929,3.275,72.544,0,0.252,861364224,3922350080,180908032,3256283136,6397,2106,0,77824,0,6,1169,1726,1.430,0.890,0.600,2,0,2,0,0,14,31,0,116,0
27-03 11:45:44,21.303,5.013,73.434,0.251,0,845496320,3938045952,180912128,3256446976,8804,2214,0,1355776,0,38,859,995,1.320,0.870,0.600,2,0,23,0,0,14,29,0,117,0
27-03 11:45:45,23.881,4.726,71.144,0,0.249,823681024,3959861248,180924416,3256434688,17796,2052,0,212992,0,18,1309,2169,1.320,0.870,0.600,3,0,71,0,0,14,29,0,125,0
27-03 11:45:46,23.618,2.764,73.367,0.251,0,861921280,3921399808,180928512,3256639488,9942,2052,0,110592,0,7,1246,1767,1.320,0.870,0.600,2,0,2,0,0,14,31,0,132,0
27-03 11:45:47,20.596,8.437,70.720,0,0.248,840597504,3942699008,180932608,3256655872,11192,2160,0,176128,0,14,1580,2428,1.320,0.870,0.600,3,0,170,0,0,14,29,0,132,0
27-03 11:45:48,23.750,3.250,73,0,0,862060544,3921227776,180940800,3256655872,9114,2160,0,77824,0,6,1218,1701,1.320,0.870,0.600,2,0,0,0,0,14,29,0,141,0
27-03 11:45:49,21.303,4.762,73.684,0,0.251,850051072,3933188096,180940800,3256705024,8855,2160,0,475136,0,2,800,928,1.290,0.880,0.600,2,0,23,0,0,14,29,0,141,0
27-03 11:45:50,23.174,4.282,72.292,0.252,0,823091200,3960131584,180948992,3256709120,8524,2106,0,184320,0,15,1383,2152,1.290,0.880,0.600,3,0,71,0,0,14,29,0,149,0
27-03 11:45:51,22.222,3.535,74.242,0,0,860819456,3922231296,180957184,3256872960,10114,2214,0,577536,0,23,800,821,1.290,0.880,0.600,2,0,2,0,0,14,29,0,149,0
27-03 11:45:52,20.200,8.978,70.324,0.249,0.249,822804480,3960197120,180961280,3256909824,7944,2160,0,49152,0,6,1865,3171,1.290,0.880,0.600,2,0,168,0,0,14,29,0,158,0
27-03 11:45:53,24.051,2.532,73.418,0,0,862134272,3920859136,180961280,3256918016,6192,2160,0,0,0,0,797,938,1.290,0.880,0.600,2,0,4,0,0,14,31,0,157,0
27-03 11:45:54,23.750,3.250,72.500,0.250,0.250,833159168,3949662208,180961280,3257090048,11242,2160,0,2256896,0,59,1456,1975,1.350,0.900,0.610,2,0,23,0,0,14,29,0,165,0
27-03 11:45:55,24,3.500,72.500,0,0,860241920,3922550784,180965376,3257114624,9200,2106,0,110592,0,9,1155,1795,1.350,0.900,0.610,2,0,0,0,0,14,29,0,173,0
27-03 11:45:56,22.418,5.038,72.544,0,0,852451328,3930320896,180969472,3257126912,7861,1998,0,69632,0,5,937,1297,1.350,0.900,0.610,2,0,73,0,0,14,29,0,173,0
27-03 11:45:57,22.055,5.514,72.180,0,0.251,816988160,3965739008,180973568,3257163776,8455,2160,0,45056,0,6,1568,2741,1.350,0.900,0.610,3,0,109,0,0,14,29,0,182,0
27-03 11:45:58,22.250,4,73.500,0.250,0,859410432,3923304448,180981760,3257167872,8507,2202,0,319488,0,15,811,873,1.350,0.900,0.610,2,0,2,0,0,14,29,0,182,0
27-03 11:45:59,19.598,7.035,73.116,0,0.251,834940928,3947601920,180994048,3257327616,17506,2160,0,77824,0,9,1346,2140,1.320,0.900,0.610,2,0,99,0,0,14,29,0,187,0
27-03 11:46:00,23.174,3.023,73.804,0,0,861663232,3920871424,180994048,3257335808,6672,2160,0,45056,0,3,925,1274,1.320,0.900,0.610,2,0,0,0,0,14,29,0,192,0
27-03 11:46:01,20.301,7.268,71.930,0.251,0.251,848416768,3934097408,180998144,3257352192,6853,2160,0,106496,0,11,1137,1906,1.320,0.900,0.610,2,0,146,0,0,14,29,0,192,0
27-03 11:46:02,24.242,2.525,73.232,0,0,810864640,3971629056,181006336,3257364480,10855,2160,0,118784,0,12,1318,1904,1.320,0.900,0.610,2,0,12,0,0,14,29,0,202,0
27-03 11:46:03,22.556,4.010,73.183,0,0.251,848728064,3933728768,181006336,3257397248,7667,2160,0,86016,0,6,840,960,1.320,0.900,0.610,2,0,13,0,0,14,29,0,201,0
27-03 11:46:04,23.058,5.263,71.429,0.251,0,825688064,3956596736,181018624,3257569280,8211,2202,0,503808,0,45,1293,2113,1.290,0.900,0.610,3,0,71,0,0,14,29,0,209,0
