-- Logs begin at Wed 2020-04-08 18:22:11 UTC, end at Wed 2020-04-08 19:55:45 UTC. --
Apr 08 19:24:54 cloud-provider-iscsi-0000000203 systemd[1]: Started Devstack devstack@dstat.service.
Apr 08 19:24:54 cloud-provider-iscsi-0000000203 dstat.sh[23998]: [286B blob data]
Apr 08 19:24:54 cloud-provider-iscsi-0000000203 dstat.sh[23998]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 08 19:24:54 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:24:54|  4   1  95   0   0| 423M 4447M  145M 2731M|   0     0 |  87k 2286k|3.20  20.6 | 749  1243 |0.54 0.63 0.45|2.0   0  15|   0     0 |systemd              1    0.1%   0    0 |bash                 1897 1593k1503k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 19:24:55 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:24:55|  9  21  70   0   1| 423M 4445M  145M 2732M|8192B 2160B|  24k  208k|1.00  6.00 |2440  4763 |0.65 0.66 0.46|1.0   0 461|   0     0 |bash                 1897 3.8%1385k  29k|bash                 1897 1385k  29k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 19:24:56 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:24:56| 13  21  66   0   0| 423M 4445M  145M 2732M|6493B 2160B|   0    36k|   0  9.00 |2989  5376 |0.65 0.66 0.46|2.0   0 373|   0     0 |systemd              1    3.2%   0    0 |bash                 1897 3275k  25k1.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 08 19:24:57 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:24:57|  8  11  81   0   0| 549M 4319M  145M 2855M|6745B 2106B|   0     0 |   0     0 |3370  5219 |0.65 0.66 0.46|  0   0 101|   0     0 |systemd              1    6.2%   0    0 |bash                 1897  265k1398B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 08 19:24:58 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:24:58|  6  10  83   0   0| 549M 4319M  145M 2855M|  11k 2214B|   0   316k|   0  23.0 |1660  2907 |0.65 0.66 0.46|2.0   0 260|   0     0 |bash                 1897 1.8% 505k  15k|bash                 1897  505k  15k1.8%|mysqld       173M|   0     0 |  14    7    0    5    0
Apr 08 19:24:59 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:24:59| 22   4  74   1   0| 590M 4277M  145M 2855M|7838B 2052B|  96k    0 |4.00     0 | 915  1103 |0.65 0.66 0.46|1.0   0  38|   0     0 |keystone-manage      25312 23%  10M 125k|keystone-manage      25312  10M 125k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 08 19:25:00 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:00| 21   5  72   2   0| 628M 4238M  145M 2856M|8816B 2106B| 108k 2820k|10.0  59.0 |1740  2662 |0.68 0.66 0.46|  0 1.0   0|   0     0 |keystone-manage      25312 21%6540k 655k|keystone-manage      253126540k 655k 21%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 08 19:25:01 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:01|  8   3  72  17   0| 632M 4231M  145M 2857M|8037B 2160B|   0    10M|   0   909 |4171  7903 |0.68 0.66 0.46|1.0 1.0   0|   0     0 |mysqld               232786.5%   0    0 |keystone-manage      253129810B5286B2.8%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 08 19:25:02 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:02|  7   5  73  15   0| 635M 4161M  146M 2922M|9515B 2160B|   0    70M|   0   573 |3102  5936 |0.68 0.66 0.46|  0 1.0   0|   0     0 |mysqld               232785.0%   0    0 |keystone-manage      25312  20k  12k3.8%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 08 19:25:03 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:03| 11   6  67  15   0| 637M 4159M  146M 2923M|9248B 2160B|   0    59M|   0   931 |3765  6791 |0.68 0.66 0.46|2.0   0   0|   0     0 |mysqld               232788.8%   0    0 |keystone-manage      25312  25k  14k3.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 08 19:25:04 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:04| 15   5  70  10   0| 639M 4156M  147M 2924M|8732B 2106B|   0  6816k|   0   548 |4130    10k|0.68 0.66 0.46|1.0   0   0|   0     0 |keystone-manage      253128.2%  36k 288k|python3.6            5645  274k 572k2.0%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 08 19:25:05 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:05| 11   4  71  14   0| 641M 4153M  147M 2924M|  12k 2160B|   0  8068k|   0   644 |4074  7897 |0.71 0.67 0.46|1.0   0   0|   0     0 |mysqld               232786.5%   0    0 |keystone-manage      25312  31k  21k5.5%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 08 19:25:06 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:06| 11   5  69  14   0| 643M 4150M  148M 2925M|9691B 2160B|   0  9208k|   0   725 |4267  9042 |0.71 0.67 0.46|  0 1.0   0|   0     0 |mysqld               232787.5%   0    0 |keystone-manage      25312  28k  18k5.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 19:25:07 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:07| 20   4  69   7   0| 644M 4147M  148M 2926M|9805B 2160B|   0  5492k|   0   418 |5912    13k|0.71 0.67 0.46|1.0   0   0|   0     0 |keystone-manage      25312 13%  60k 367k|python3.6            5645  344k 718k2.0%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 08 19:25:08 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:08| 17   5  69   9   0| 646M 4144M  148M 2927M|6553B 2106B|   0  6900k|   0   557 |5894    12k|0.71 0.67 0.46|  0 1.0 2.0|   0     0 |keystone-manage      253129.5%  40k 351k|python3.6            5645  337k 702k2.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 08 19:25:09 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:09| 13   6  68  12   0| 646M 4143M  149M 2927M|7117B 2106B|   0    38M|   0   757 |4952    11k|0.71 0.67 0.46|1.0   0   0|   0     0 |keystone-manage      253128.0%  44k  29k|keystone-manage      25312  44k  29k8.0%|mysqld       201M|   0     0 |  14    7    0    6    0
Apr 08 19:25:10 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:10| 20   7  73   1   0| 598M 4191M  149M 2927M|  11k 2202B|   0   640k|   0  39.0 |1606  2831 |0.73 0.67 0.47|1.0   0  78|   0     0 |keystone-manage      25392 14%5747k  37k|bash                 1897   17M1895k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 19:25:11 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:11| 23   4  73   1   0| 584M 4205M  149M 2928M|  13k 2148B|   0  8116k|   0   133 |1139  1499 |0.73 0.67 0.47|1.0   0  11|   0     0 |keystone-manage      254032.0%1644k  37k|bash                 1897   16M  39k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 19:25:12 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:12| 23   3  74   1   0| 642M 4146M  149M 2928M|  15k 2160B|   0  6944k|   0  67.0 | 804  1162 |0.73 0.67 0.47|1.0   0   0|   0     0 |keystone-manage      25403 25%  14M1362B|keystone-manage      25403  14M1362B 25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 08 19:25:13 cloud-provider-iscsi-0000000203 dstat.sh[23998]: 08-04 19:25:13| 13  18  67   1   1| 576M 4209M  149M 2930M|5176B 2160B|   0  6940k|   0   158 |3078  5761 |0.73 0.67 0.47|1.0   0 419|   0     0 |bash                 1897 3.0%  18M  65k|bash                 1897   18M  65k3.0%|mysqld       201M|   0     0 |  14    5    0    7    0
