"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","24 Nov 2022 18:52:55 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
24-11 18:52:55,,961520,1561984,166576,5125708,,,,,,,1.190,0.670,0.470,3,0,,,,8,5,0,10,4
24-11 18:52:56,35.671,22.167,40.767,0.764,0,927124,1595748,166636,5126160,68918.318,6850.963,0,811.271,0,24.460,2684,4305,1.190,0.670,0.470,2,0,453.537,0,0,8,4,0,10,2
24-11 18:52:57,34.771,18.261,45.028,1.001,0.250,917368,1604540,166688,5127228,925398.045,15231.383,0,11078.825,0,188.116,4156,6990,1.190,0.670,0.470,3,0,262.161,0,0,8,4,1,10,2
24-11 18:52:58,20.483,16.736,60.199,0.250,0.250,921172,1599724,166732,5128324,432009.544,8272.060,0,2417.971,0,14.987,4094,7857,1.190,0.670,0.470,2,0,234.803,0,0,8,5,0,8,2
24-11 18:52:59,20.739,7.246,70.714,0.750,0,1070120,1447764,166796,5255588,841562.437,12315.670,0,2026.958,0,11.994,2345,3150,1.190,0.670,0.470,0,1,39.979,0,0,9,6,0,8,2
24-11 18:53:00,15.265,6.757,76.577,0.501,0,1074300,1443516,166860,5255532,84355.524,8311.328,0,544.546,0,15.015,1674,2280,1.170,0.680,0.480,1,0,105.105,0,0,9,8,0,8,2
24-11 18:53:01,17.503,11.002,70.263,0.750,0,1083460,1434000,166928,5255804,145922.579,20149.808,0,700.132,0,28.005,2119,3072,1.170,0.680,0.480,2,0,186.035,0,0,9,8,0,10,2
24-11 18:53:02,24.986,4.248,67.961,1.749,0,1100676,1415944,167012,5256556,241430.694,9036.786,51.970,1699.020,4.997,79.954,1513,1691,1.170,0.680,0.480,1,2,0,0,0,9,8,0,10,2
24-11 18:53:03,33.266,5.002,54.027,6.753,0,1135540,1375396,167264,5261488,958346.506,15441.597,144.071,40243.800,9.004,497.245,2774,1471,1.170,0.680,0.480,1,0,4.002,0,0,9,8,0,10,2
