"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000331",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","20 Apr 2020 11:20:33 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
20-04 11:20:33,5.210,1.701,92.369,0.662,0.058,446283776,4203401216,152940544,3304325120,0,0,115486.844,3203013.600,4.122,26.682,965.203,1385.987,0.610,0.680,0.500,4,0,21.368,0,0,12,4,0,4,0
20-04 11:20:34,10.026,21.080,68.895,0,0,445980672,4202577920,152940544,3305144320,17294,2052,24576,77824,1,10,2748,5042,0.610,0.680,0.500,1,0,485,0,0,12,4,0,4,0
20-04 11:20:35,10.941,21.120,67.684,0,0.254,449777664,4198473728,152940544,3305566208,6228,2052,0,28672,0,7,2969,6073,0.610,0.680,0.500,12,0,354,0,0,12,4,0,4,0
20-04 11:20:36,9.320,7.809,82.872,0,0,577953792,4069847040,152940544,3433463808,7086,2254,0,0,0,0,1938,2886,0.610,0.680,0.500,0,0,70,0,0,14,4,0,4,0
20-04 11:20:37,11.929,15.228,72.589,0,0.254,589799424,4057903104,152940544,3433492480,5874,2160,0,0,0,0,2083,3455,0.650,0.680,0.500,1,0,295,0,0,14,6,0,6,0
20-04 11:20:38,22.444,2.993,73.566,0.998,0,635465728,4011655168,152940544,3434074112,6089,2106,122880,0,7,0,672,724,0.650,0.680,0.500,1,0,0,0,0,14,6,0,6,0
20-04 11:20:39,12.091,3.778,71.788,12.343,0,662544384,3982462976,153120768,3435950080,8639,2214,86016,16695296,7,488,2185,3238,0.650,0.680,0.500,0,1,0,0,0,14,8,0,6,0
20-04 11:20:40,8.250,6.500,70.750,14.250,0.250,667492352,3927576576,153583616,3484536832,6771,2106,0,9035776,0,780,3784,7862,0.650,0.680,0.500,2,0,0,0,0,14,8,0,6,0
20-04 11:20:41,4.615,2.051,73.077,20.256,0,669446144,3904409600,153853952,3504816128,6054,2160,0,72691712,0,519,3245,6021,0.650,0.680,0.500,0,1,0,0,0,14,8,0,6,0
20-04 11:20:42,10.127,4.810,70.633,14.177,0.253,671256576,3901554688,154443776,3505205248,8461,2214,0,8351744,0,687,3795,8362,0.750,0.710,0.510,0,1,0,0,0,14,8,0,6,0
20-04 11:20:43,16.459,4.988,68.080,10.474,0,673243136,3898155008,155021312,3505987584,9566,2160,0,7856128,0,655,3908,10174,0.750,0.710,0.510,0,1,0,0,0,14,8,0,6,0
20-04 11:20:44,8.122,4.822,68.782,18.020,0.254,674631680,3895558144,155439104,3506692096,8219,1944,0,81473536,0,900,2954,6122,0.750,0.710,0.510,4,1,0,0,0,14,8,0,6,0
20-04 11:20:45,6.633,4.082,71.939,17.347,0,676003840,3893776384,155828224,3506692096,6717,2160,0,5885952,0,478,2713,6438,0.750,0.710,0.510,1,0,0,0,0,14,8,0,6,0
20-04 11:20:46,14.214,4.988,67.830,12.718,0.249,678375424,3889541120,156225536,3508060160,6161,2160,0,6737920,0,517,3589,11416,0.750,0.710,0.510,1,0,2,0,0,14,8,0,6,0
20-04 11:20:47,11.616,1.768,72.475,14.141,0,678313984,3889254400,156340224,3508277248,7390,2160,0,2424832,0,144,2327,6329,0.850,0.730,0.520,0,1,0,0,0,14,8,0,6,0
20-04 11:20:48,11.705,3.308,69.211,15.522,0.254,679563264,3886870528,156540928,3509178368,8250,2160,0,3727360,0,277,2301,6837,0.850,0.730,0.520,1,0,0,0,0,14,8,0,6,0
20-04 11:20:49,7.980,3.990,69.327,18.703,0,680251392,3885789184,156798976,3509301248,15071,2160,0,4386816,0,359,2302,4932,0.850,0.730,0.520,1,0,0,0,0,14,8,0,6,0
20-04 11:20:50,8.020,3.509,71.429,16.792,0.251,679657472,3886137344,156999680,3509325824,9152,2160,0,3653632,0,267,2270,3761,0.850,0.730,0.520,0,1,0,0,0,14,8,0,6,0
20-04 11:20:51,7.614,3.046,72.335,16.751,0.254,679886848,3885633536,157196288,3509395456,8068,2106,0,3371008,0,234,2421,3918,0.850,0.730,0.520,2,0,0,0,0,14,8,0,6,0
20-04 11:20:52,15.909,5.051,72.980,6.061,0,618127360,3947245568,157286400,3509444608,7330,2214,0,1429504,0,109,1876,2744,0.870,0.730,0.520,2,0,78,0,0,14,6,0,7,0
20-04 11:20:53,23.174,3.023,72.796,1.008,0,661344256,3904016384,157290496,3509452800,6506,2106,0,2379776,0,23,732,854,0.870,0.730,0.520,1,1,0,0,0,14,6,0,7,0
20-04 11:20:54,22.750,3.250,64.250,9.500,0.250,627351552,3937480704,157310976,3509956608,5761,2052,0,7827456,0,276,1325,1226,0.870,0.730,0.520,1,2,11,0,0,14,6,0,7,0
20-04 11:20:55,23.116,3.266,63.317,10.302,0,676081664,3887321088,157364224,3511332864,6126,2106,0,14147584,0,311,1669,1800,0.870,0.730,0.520,1,1,0,0,0,14,6,0,7,0
20-04 11:20:56,12.500,18.112,67.857,1.531,0,607391744,3954515968,157401088,3512770560,7278,2160,0,3424256,0,93,2893,5524,0.870,0.730,0.520,1,0,459,0,0,14,6,0,7,0
20-04 11:20:57,15.522,17.557,66.412,0.254,0.254,611721216,3949371392,157405184,3513544704,7863,2160,0,159744,0,12,3250,6974,0.880,0.740,0.530,1,0,284,0,0,14,6,0,7,0
20-04 11:20:58,44.975,8.040,44.221,2.764,0,711876608,3849080832,157405184,3513999360,7253,2160,0,0,0,0,1382,1998,0.880,0.740,0.530,0,2,132,0,0,14,8,0,7,0
20-04 11:20:59,47.264,5.721,45.771,1.244,0,769839104,3789332480,157413376,3515510784,8693,2160,151552,606208,5,90,1135,4508,0.880,0.740,0.530,2,0,0,0,0,14,8,0,7,0
20-04 11:21:00,29.073,10.777,60.150,0,0,797794304,3760021504,157417472,3516493824,7845,2202,0,9428992,0,134,2587,4612,0.880,0.740,0.530,1,0,175,0,0,14,6,0,8,0
20-04 11:21:01,23.750,2.250,73.750,0,0.250,852643840,3705171968,157417472,3516493824,7802,2106,0,0,0,0,726,759,0.880,0.740,0.530,1,0,0,0,0,14,6,0,8,0
20-04 11:21:02,22.362,4.271,72.613,0.754,0,792535040,3765182464,157458432,3516518400,7513,2214,0,1912832,0,68,1664,2387,0.890,0.740,0.530,1,0,54,0,0,14,6,0,11,0
20-04 11:21:03,23.618,2.513,73.618,0,0.251,835047424,3722625024,157458432,3516518400,9263,2160,0,0,0,0,842,987,0.890,0.740,0.530,1,0,1,0,0,14,14,0,12,0
20-04 11:21:04,20.960,4.293,73.485,1.263,0,807747584,3749797888,157458432,3516624896,10786,2160,73728,0,18,0,1376,2034,0.890,0.740,0.530,1,0,61,0,0,14,30,0,16,0
20-04 11:21:05,23.308,3.258,72.932,0.501,0,845840384,3711549440,157466624,3516768256,8061,1944,0,5427200,0,74,1001,1185,0.890,0.740,0.530,1,0,1,0,0,14,32,0,18,0
20-04 11:21:06,21.212,6.313,72.475,0,0,830550016,3726819328,157466624,3516784640,7591,2106,0,0,0,0,1206,1836,0.890,0.740,0.530,1,0,102,0,0,14,30,0,21,0
20-04 11:21:07,22.750,4.500,72.250,0.250,0.250,806375424,3750731776,157466624,3517046784,9695,2214,0,53248,0,5,1243,1772,0.820,0.730,0.530,1,0,21,0,0,14,30,0,29,0
20-04 11:21:08,23.308,3.008,73.434,0.251,0,847081472,3709911040,157470720,3517157376,17353,2160,0,73728,0,6,756,821,0.820,0.730,0.530,3,0,1,0,0,14,32,0,30,0
20-04 11:21:09,22.362,5.779,71.859,0,0,824045568,3732889600,157474816,3517190144,10032,2160,0,131072,0,11,1452,2277,0.820,0.730,0.530,1,0,74,0,0,14,30,0,37,0
20-04 11:21:10,23.367,2.764,73.618,0.251,0,851554304,3705372672,157474816,3517198336,10892,2160,0,1085440,0,50,901,1124,0.820,0.730,0.530,1,0,0,0,0,14,32,0,40,0
20-04 11:21:11,21,6.500,72.250,0,0.250,826040320,3730726912,157474816,3517358080,9832,2202,0,0,0,0,1458,2220,0.820,0.730,0.530,1,0,101,0,0,14,30,0,45,0
20-04 11:21:12,22.750,3.750,73.500,0,0,802226176,3754536960,157474816,3517362176,9550,2160,0,0,0,0,935,1289,0.830,0.730,0.530,1,0,11,0,0,14,30,0,50,0
20-04 11:21:13,22.166,4.282,73.552,0,0,849764352,3706982400,157478912,3517374464,16603,2106,0,413696,0,14,911,1229,0.830,0.730,0.530,1,0,58,0,0,14,30,0,50,0
20-04 11:21:14,20.802,6.015,73.183,0,0,819113984,3737595904,157478912,3517407232,8941,2256,0,32768,0,3,1254,2037,0.830,0.730,0.530,1,0,71,0,0,14,30,0,56,0
20-04 11:21:15,23.869,2.513,73.367,0.251,0,854646784,3702046720,157495296,3517407232,9879,1890,0,143360,0,17,998,1324,0.830,0.730,0.530,1,0,0,0,0,14,30,0,60,0
20-04 11:21:16,21.303,5.514,72.932,0,0.251,840912896,3715629056,157495296,3517558784,10053,2214,0,2215936,0,14,1109,1372,0.830,0.730,0.530,1,0,71,0,0,14,30,0,60,0
20-04 11:21:17,20.352,6.533,73.116,0,0,816574464,3739959296,157499392,3517562880,8397,2160,0,159744,0,15,1229,1793,0.840,0.740,0.530,1,0,72,0,0,14,30,0,64,0
20-04 11:21:18,23.500,3,73.250,0.250,0,854749184,3701764096,157503488,3517579264,6622,2106,0,106496,0,9,940,1155,0.840,0.740,0.530,1,0,1,0,0,14,30,0,68,0
20-04 11:21:19,21.411,4.786,73.804,0,0,841281536,3715211264,157507584,3517595648,7589,2214,0,421888,0,16,1006,1410,0.840,0.740,0.530,1,0,78,0,0,14,30,0,68,0
20-04 11:21:20,20.707,6.061,72.980,0.253,0,817238016,3739230208,157507584,3517620224,6515,2160,0,77824,0,9,1433,2150,0.840,0.740,0.530,1,0,85,0,0,14,30,0,73,0
20-04 11:21:21,22.500,3.250,74,0,0.250,853389312,3703074816,157507584,3517624320,7465,2106,0,802816,0,11,748,778,0.840,0.740,0.530,1,0,1,0,0,14,30,0,73,0
20-04 11:21:22,21.411,6.045,72.544,0,0,830144512,3726286848,157515776,3517640704,7137,2214,0,77824,0,9,1406,2221,0.860,0.740,0.540,1,0,98,0,0,14,30,0,78,0
20-04 11:21:23,23.618,3.015,73.116,0.251,0,806232064,3750060032,157540352,3517751296,15175,2106,0,212992,0,21,1224,1791,0.860,0.740,0.540,1,0,23,0,0,14,30,0,83,0
