-- Logs begin at Thu 2020-04-16 20:56:57 UTC, end at Fri 2020-04-17 01:01:45 UTC. --
Apr 17 00:30:55 cloud-provider-iscsi-0000000308 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 00:30:55 cloud-provider-iscsi-0000000308 dstat.sh[23997]: [286B blob data]
Apr 17 00:30:55 cloud-provider-iscsi-0000000308 dstat.sh[23997]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 00:30:55 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:30:55|  1   0  98   0   0| 420M 4021M  144M 3150M|   0     0 |  25k  706k|0.92  6.22 | 354   418 |0.66 0.66 0.48|1.0   0 4.4|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2238  562k 536k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 00:30:56 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:30:56|  9  21  70   0   0| 421M 4019M  144M 3150M|8782B 2160B|  24k  280k|1.00  9.00 |2731  4899 |0.77 0.68 0.49|3.0   0 472|   0     0 |bash                 2238 4.0%1677k  29k|bash                 2238 1677k  29k4.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 00:30:57 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:30:57| 14  21  65   0   0| 429M 4010M  144M 3151M|7707B 2160B|   0    32k|   0  8.00 |3229  6284 |0.77 0.68 0.49| 10   0 389|   0     0 |systemd              1    3.2%   0    0 |bash                 2238 2980k  24k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 00:30:58 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:30:58| 10  11  79   0   0| 547M 3892M  144M 3273M|8353B 2052B|   0     0 |   0     0 |3338  4665 |0.77 0.68 0.49|2.0   0 167|   0     0 |systemd              1    5.2%   0    0 |bash                 2238  508k6895B1.0%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 17 00:30:59 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:30:59| 17  10  73   0   0| 569M 3870M  144M 3273M|7249B 2052B|   0     0 |   0     0 |1641  2467 |0.77 0.68 0.49|2.0   0 186|   0     0 |keystone-manage      25302 14%5771k  79k|keystone-manage      253025771k  79k 14%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 00:31:00 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:31:00| 21   3  74   2   0| 612M 3825M  144M 3274M|  16k 1890B| 192k  584k|13.0  5.00 | 697   754 |0.77 0.68 0.49|2.0   0   0|   0     0 |keystone-manage      25302 24%  10M 568k|keystone-manage      25302  10M 568k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 00:31:01 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:31:01|  8   3  73  16   0| 628M 3807M  145M 3276M|  17k 2160B|  12k 8956k|1.00   592 |3150  5410 |0.87 0.70 0.50|2.0   0   0|   0     0 |keystone-manage      253025.0% 168k 136k|python3.6            5986  111k 232k0.8%|mysqld       188M|   0     0 |  14    7    0    6    0
Apr 17 00:31:02 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:31:02|  7   5  74  14   0| 632M 3737M  145M 3340M|7075B 2214B|   0    72M|   0   721 |3590  7159 |0.87 0.70 0.50|1.0 1.0   0|   0     0 |mysqld               232756.5%   0    0 |keystone-manage      25302  23k  13k3.5%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 17 00:31:03 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:31:03|  8   4  72  15   0| 634M 3734M  146M 3341M|7458B 2160B|   0  8596k|   0   758 |4273  6856 |0.87 0.70 0.50|1.0 1.0   0|   0     0 |mysqld               232755.8%   0    0 |keystone-manage      25302  23k  13k3.8%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 17 00:31:04 cloud-provider-iscsi-0000000308 dstat.sh[23997]: 17-04 00:31:04| 17   5  68  10   0| 636M 3731M  146M 3342M|7249B 2160B|   0  7784k|   0   635 |4143  8769 |0.87 0.70 0.50|2.0   0   0|   0     0 |keystone-manage      253029.8%  40k 289k|python3.6            5986  274k 572k1.8%|mysqld       196M|   0     0 |  14    7    0    6    0
