-- Logs begin at Fri 2020-04-17 10:05:25 UTC, end at Fri 2020-04-17 11:19:20 UTC. --
Apr 17 11:08:36 cloud-provider-iscsi-0000000315 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 11:08:36 cloud-provider-iscsi-0000000315 dstat.sh[30008]: [286B blob data]
Apr 17 11:08:36 cloud-provider-iscsi-0000000315 dstat.sh[30008]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 11:08:36 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:36|  4   1  94   0   0| 426M 4008M  146M 3151M|   0     0 |  86k 2383k|3.15  21.0 | 822  1132 |0.66 0.64 0.46|2.0   0  16|   0     0 |beam.smp             211760.1%   0    0 |bash                 2771 1955k1843k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 17 11:08:37 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:37| 11  20  69   0   0| 425M 4007M  146M 3152M|7512B 1944B|  24k  124k|1.00  14.0 |2847  4997 |0.66 0.64 0.46|2.0   0 483|   0     0 |bash                 2771 3.8%1999k  31k|bash                 2771 1999k  31k3.8%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 17 11:08:38 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:38| 14  21  65   0   0| 429M 4004M  146M 3153M|8518B 2160B|   0    28k|   0  7.00 |3574  6914 |0.66 0.64 0.46|1.0   0 367|   0     0 |systemd              1    3.2%   0    0 |bash                 2771 2646k  22k1.8%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 17 11:08:39 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:39|  8   7  85   0   0| 551M 3881M  146M 3275M|8698B 2160B|   0     0 |   0     0 |2702  3439 |0.61 0.62 0.45|1.0   0  55|   0     0 |systemd              1    6.2%   0    0 |bash                 2771  247k 656B0.2%|mysqld       173M|   0     0 |  14    4    0    4    0
Apr 17 11:08:40 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:40|  9  15  76   0   0| 559M 3873M  146M 3275M|7573B 2160B|   0     0 |   0     0 |2192  3386 |0.61 0.62 0.45|1.0   0 297|   0     0 |bash                 2771 3.0% 608k  18k|keystone-manage      313221659k  79k2.8%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 17 11:08:41 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:41| 22   3  74   1   0| 598M 3833M  146M 3275M|7549B 2160B| 120k  476k|7.00  3.00 | 665   708 |0.61 0.62 0.45|1.0   0   0|   0     0 |keystone-manage      31322 24%9854k 153k|keystone-manage      313229854k 153k 24%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 17 11:08:42 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:42| 15   4  73   7   0| 631M 3799M  146M 3276M|7932B 2160B|  84k 3820k|7.00   170 |2173  3312 |0.61 0.62 0.45|1.0   0   0|   0     0 |keystone-manage      31322 15%5121k 551k|keystone-manage      313225121k 551k 15%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 17 11:08:43 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:43|  8   3  73  16   0| 636M 3792M  147M 3278M|7868B 2160B|   0  9872k|   0   860 |4423  6673 |0.61 0.62 0.45|1.0   0   0|   0     0 |mysqld               292866.2%   0    0 |keystone-manage      313229810B5286B2.8%|mysqld       191M|   0     0 |  14    8    0    6    0
Apr 17 11:08:44 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:44|  6   4  74  15   0| 638M 3723M  147M 3343M|7261B 2160B|   0    70M|   0   590 |3199  5916 |0.64 0.63 0.46|2.0   0   0|   0     0 |mysqld               292865.8%   0    0 |keystone-manage      31322  20k  12k3.5%|mysqld       193M|   0     0 |  14    8    0    6    0
Apr 17 11:08:45 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:45| 11   4  71  14   0| 641M 3720M  148M 3343M|7473B 2106B|   0  9148k|   0   786 |4434  8449 |0.64 0.63 0.46|1.0   0 2.0|   0     0 |mysqld               292866.5%   0    0 |keystone-manage      31322  37k  21k5.2%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 17 11:08:46 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:46| 10   6  65  19   0| 641M 3718M  148M 3344M|7518B 2214B|   0    84M|   0   920 |3615  8415 |0.64 0.63 0.46|1.0 1.0   0|   0     0 |keystone-manage      313226.5%  21k 279k|python3.6            6524  272k 567k2.5%|mysqld       196M|   0     0 |  14    8    0    6    0
Apr 17 11:08:47 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:47| 11   5  70  14   0| 643M 3714M  148M 3344M|7049B 1944B|   0  9124k|   0   749 |3474    10k|0.64 0.63 0.46|1.0   0   0|   0     0 |keystone-manage      313226.8%  40k  27k|keystone-manage      31322  40k  27k6.8%|mysqld       197M|   0     0 |  14    8    0    6    0
Apr 17 11:08:48 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:48| 11   4  70  14   0| 646M 3711M  149M 3345M|  15k 2160B|   0    11M|   0   906 |3659    11k|0.64 0.63 0.46|  0 1.0   0|   0     0 |mysqld               292866.8%   0    0 |keystone-manage      31322  30k  19k5.5%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 17 11:08:49 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:49| 22   5  68   6   0| 647M 3707M  149M 3347M|  18k 2160B|   0  6304k|   0   449 |5335    17k|0.75 0.65 0.46|  0 1.0   0|   0     0 |keystone-manage      31322 15%  80k 706k|python3.6            6524  678k1413k3.2%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 17 11:08:50 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:50| 15   4  71  10   0| 648M 3706M  150M 3347M|6910B 2106B|   0  8920k|   0   705 |3509    13k|0.75 0.65 0.46|2.0 1.0   0|   0     0 |keystone-manage      31322 10%  53k  35k|keystone-manage      31322  53k  35k 10%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 17 11:08:51 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:51| 18   7  73   3   0| 593M 3760M  150M 3347M|8814B 2160B|   0  5168k|   0   182 |1751  4236 |0.75 0.65 0.46|1.0   0  78|   0     0 |keystone-manage      314029.0%3774k  37k|bash                 2771   17M1898k1.0%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 17 11:08:52 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:52| 24   3  73   1   0| 645M 3708M  150M 3347M|  10k 2214B|   0  4172k|   0  32.0 | 752  1093 |0.75 0.65 0.46|1.0 1.0   0|   0     0 |keystone-manage      31402 25%  12M1338B|keystone-manage      31402  12M1338B 25%|mysqld       200M|   0     0 |  14    6    0    7    0
Apr 17 11:08:53 cloud-provider-iscsi-0000000315 dstat.sh[30008]: 17-04 11:08:53| 22   4  73   1   0| 620M 3733M  150M 3348M|  11k 2160B|   0  9352k|   0   107 | 939  1652 |0.75 0.65 0.46|1.0   0  11|   0     0 |keystone-manage      31413 20%9791k  37k|bash                 2771   16M  39k  0%|mysqld       200M|   0     0 |  14    6    0    7    0
