"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000262",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","15 Apr 2020 08:40:32 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
15-04 08:40:32,0.284,0.094,99.543,0.042,0.038,444874752,4577685504,168849408,2914070528,0,0,7319.755,182614.892,0.335,1.679,232.441,230.839,0.780,0.670,0.480,2,0,1.166,0,0,12,3,0,4,0
15-04 08:40:33,10.276,20.551,68.922,0,0.251,445169664,4576407552,168849408,2914643968,11241,2160,24576,266240,1,8,2627,4727,0.780,0.670,0.480,2,0,469,0,0,12,3,0,4,0
15-04 08:40:34,12.532,21.228,66.240,0,0,444956672,4576149504,168849408,2915041280,8263,2160,0,36864,0,9,3109,6035,0.780,0.670,0.480,6,0,382,0,0,12,3,0,4,0
15-04 08:40:35,8.794,10.804,80.402,0,0,575905792,4444561408,168849408,3043237888,8043,2160,0,0,0,0,2747,4565,0.720,0.660,0.480,1,0,84,0,0,14,3,0,4,0
15-04 08:40:36,4.523,11.055,84.171,0,0.251,576503808,4443922432,168849408,3043246080,7462,2160,0,0,0,0,1691,2935,0.720,0.660,0.480,3,0,242,0,0,14,5,0,4,0
15-04 08:40:37,19.747,5.570,74.177,0.506,0,620040192,4400287744,168853504,3043340288,7416,2160,98304,0,4,0,988,1337,0.720,0.660,0.480,2,0,53,0,0,14,5,0,6,0
15-04 08:40:38,20.603,3.266,73.116,2.764,0.251,658468864,4360257536,168878080,3044888576,8762,2160,110592,4706304,10,92,1373,2548,0.720,0.660,0.480,1,0,0,0,0,14,7,0,6,0
15-04 08:40:39,6.566,3.788,73.485,16.162,0,663859200,4352942080,169517056,3046113280,7234,2160,0,9621504,0,834,4332,6630,0.720,0.660,0.480,0,1,0,0,0,14,7,0,6,0
15-04 08:40:40,8.543,5.276,72.613,13.568,0,667840512,4278427648,169967616,3114524672,15998,1944,0,76251136,0,781,4193,6618,0.820,0.680,0.490,3,0,0,0,0,14,7,0,6,0
15-04 08:40:41,11.250,5,69.750,13.750,0.250,670216192,4275040256,170532864,3114876928,11282,2160,0,10350592,0,840,4601,9874,0.820,0.680,0.490,1,1,0,0,0,14,7,0,6,0
15-04 08:40:42,14.179,6.219,68.408,11.194,0,671899648,4271710208,171188224,3115823104,6206,2160,0,8134656,0,665,4900,11467,0.820,0.680,0.490,1,0,2,0,0,14,7,0,6,0
15-04 08:40:43,7.018,6.266,60.902,25.564,0.251,674926592,4267692032,171520000,3116412928,8222,2160,0,93347840,0,1201,3524,4791,0.820,0.680,0.490,1,1,0,0,0,14,7,0,6,0
15-04 08:40:44,10.714,4.337,71.429,13.520,0,675794944,4266094592,171982848,3116707840,9167,2254,0,12648448,0,822,4509,8780,0.820,0.680,0.490,1,1,0,0,0,14,7,0,6,0
15-04 08:40:45,20.153,4.082,70.918,4.847,0,676638720,4263710720,172253184,3117940736,6311,2106,0,4947968,0,323,3804,11683,0.830,0.690,0.490,2,0,0,0,0,14,7,0,6,0
15-04 08:40:46,15.633,5.955,67.990,10.174,0.248,677789696,4260999168,172666880,3119009792,6337,2214,0,8429568,0,674,4625,11926,0.830,0.690,0.490,3,0,0,0,0,14,7,0,6,0
