"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000072",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 08:26:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 08:26:44,4.418,1.529,93.391,0.608,0.054,446160896,4693549056,149819392,2833379328,0,0,113436.746,2963119.373,4.058,26.162,891.812,1565.596,0.550,0.650,0.460,3,0,19.012,0,0,12,4,0,4,0
30-03 08:26:45,10.742,19.693,69.309,0,0.256,445775872,4693049344,149827584,2833915904,7437,13842,24576,176128,1,9,2872,5079,0.550,0.650,0.460,2,0,487,0,0,12,4,0,4,0
30-03 08:26:46,12.405,20.759,66.582,0,0.253,446205952,4692307968,149827584,2834194432,7273,22154,0,32768,0,8,3110,5895,0.980,0.740,0.490,2,0,344,0,0,12,4,0,4,0
30-03 08:26:47,12.183,15.228,72.335,0,0.254,578478080,4559380480,149827584,2962378752,6547,9900,0,0,0,0,3507,8137,0.980,0.740,0.490,3,0,245,0,0,14,6,0,4,0
30-03 08:26:48,18.434,7.828,73.485,0.253,0,612237312,4525260800,149827584,2962669568,7203,11446,73728,335872,1,16,1379,2559,0.980,0.740,0.490,2,0,139,0,0,14,6,0,6,0
30-03 08:26:49,21.859,3.518,73.869,0.754,0,650625024,4485681152,149864448,2963820544,8864,7414,135168,1044480,13,3,1016,2118,0.980,0.740,0.490,1,1,0,0,0,14,8,0,6,0
30-03 08:26:50,12.091,4.534,71.788,11.335,0.252,666468352,4467679232,150548480,2965213184,16351,129084,0,14069760,0,1111,6233,9563,0.980,0.740,0.490,1,1,0,0,0,14,8,0,6,0
30-03 08:26:51,8.629,5.584,73.096,12.690,0,670121984,4393119744,151080960,3033980928,7268,5964,0,77451264,0,912,4167,7546,0.980,0.740,0.490,2,0,0,0,0,14,8,0,6,0
30-03 08:26:52,13.384,4.545,70.960,10.859,0.253,672362496,4389601280,151568384,3034701824,8892,5354,0,8523776,0,696,4965,10434,0.980,0.740,0.490,2,0,0,0,0,14,8,0,6,0
30-03 08:26:53,10.433,6.107,70.992,12.214,0.254,674979840,4385431552,152231936,3035541504,14078,313286,0,66502656,0,1130,5017,11917,0.980,0.740,0.490,2,0,2,0,0,14,8,0,6,0
30-03 08:26:54,11.646,4.810,70.633,12.911,0,676966400,4382437376,152793088,3035885568,8330,10816,0,10264576,0,812,4629,10717,0.980,0.740,0.490,2,0,0,0,0,14,8,0,6,0
