-- Logs begin at Thu 2022-06-16 15:18:34 UTC, end at Thu 2022-06-16 16:42:52 UTC. --
Jun 16 16:30:29 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jun 16 16:30:29 ubuntu dstat.sh[73965]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jun 16 16:30:29 ubuntu dstat.sh[73965]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 16 16:30:29 ubuntu dstat.sh[73965]: 16-06 16:30:29|                   | 901M 1590M  185M 4957M|           |           |           |           |1.29 0.54 0.30|2.0 2.0    |           |   0     0 |  8    5    0   10    2
Jun 16 16:30:30 ubuntu dstat.sh[73965]: 16-06 16:30:30| 16  19  60   4   0| 902M 1589M  185M 4957M|  18k 6144 |   0  7024k|   0   127 |2773  4824 |1.29 0.54 0.30|2.0 1.0 436|   0     0 |   0     0 |  8    6    0   10    2
Jun 16 16:30:31 ubuntu dstat.sh[73965]: 16-06 16:30:31| 31  22  44   1   0| 901M 1590M  185M 4958M|  54k 7399 |   0  1356k|   0  78.0 |3508  7140 |1.29 0.54 0.30|4.0   0 524|   0     0 |   0     0 |  7    7    1   10    2
Jun 16 16:30:32 ubuntu dstat.sh[73965]: 16-06 16:30:32| 30  31  37   0   0|1007M 1483M  186M 5059M|  62k 7732 |   0  1228k|   0  57.8 |6760    13k|1.29 0.54 0.30|4.0   0 785|   0     0 |   0     0 |  8    8    0   10    2
Jun 16 16:30:33 ubuntu dstat.sh[73965]: 16-06 16:30:33| 27  23  48   0   0|1029M 1460M  186M 5081M| 648k   23k|   0  1136k|   0   100 |4255  7074 |1.29 0.54 0.30|2.0   0 831|   0     0 |   0     0 |  8   10    0   10    2
Jun 16 16:30:34 ubuntu dstat.sh[73965]: 16-06 16:30:34| 30  23  43   2   0|1057M 1427M  186M 5086M|2582k   65k|   0  1939k|   0   124 |6299  8088 |1.19 0.53 0.30|2.0   0 899|   0     0 |   0     0 |  8   10    0   10    2
Jun 16 16:30:35 ubuntu dstat.sh[73965]: 16-06 16:30:35| 36  22  36   7   0|1011M 1470M  186M 5089M|1448k   39k| 196k   15M|14.0   132 |4556  6077 |1.19 0.53 0.30|4.0   0 677|   0     0 |   0     0 |  8    6    0   10    4
Jun 16 16:30:36 ubuntu dstat.sh[73965]: 16-06 16:30:36| 60  20  17   1   0|1037M 1442M  186M 5091M| 606k   13k|   0  3144k|   0   116 |3729  6830 |1.19 0.53 0.30|6.0   0 832|   0     0 |   0     0 |  8    6    0   10    2
Jun 16 16:30:37 ubuntu dstat.sh[73965]: 16-06 16:30:37| 50  20  24   4   0|1067M 1411M  186M 5091M|  65k   24k|  12k 5360k|1.00   270 |7327    14k|1.19 0.53 0.30|1.0   0 798|   0     0 |   0     0 |  8    8    1   10    2
Jun 16 16:30:38 ubuntu dstat.sh[73965]: 16-06 16:30:38| 22  11  43  19   0|1075M 1402M  186M 5093M| 109k   15k|   0  4763k|   0   354 |  22k   50k|1.19 0.53 0.30|1.0 1.0 113|   0     0 |   0     0 |  9    9    0   10    2
Jun 16 16:30:39 ubuntu dstat.sh[73965]: 16-06 16:30:39| 14   3  58  23   0|1079M 1395M  186M 5095M| 286k   18k|   0  6261k|   0   474 |4359  7540 |1.25 0.56 0.31|2.0   0  20|   0     0 |   0     0 |  9    9    1   10    2
Jun 16 16:30:40 ubuntu dstat.sh[73965]: 16-06 16:30:40| 15  10  49  25   0|1100M 1372M  186M 5097M|  85k 9598 |   0    38M|   0   464 |3914  6490 |1.25 0.56 0.31|1.0 1.0 218|   0     0 |   0     0 |  9   10    0   10    2
Jun 16 16:30:41 ubuntu dstat.sh[73965]: 16-06 16:30:41| 28   2  48  21   0|1102M 1368M  187M 5098M|  64k 7965 |   0  3576k|   0   316 |3252  5768 |1.25 0.56 0.31|1.0 1.0  17|   0     0 |   0     0 |  9   10    0   10    2
Jun 16 16:30:42 ubuntu dstat.sh[73965]: 16-06 16:30:42|  9   2  66  20   0|1084M 1383M  187M 5101M| 386k   27k|   0  5078k|   0   378 |4334  7193 |1.25 0.56 0.31|  0 2.0  13|   0     0 |   0     0 |  9   12    0   10    2
Jun 16 16:30:43 ubuntu dstat.sh[73965]: 16-06 16:30:43| 16   3  56  23   0|1040M 1419M  187M 5109M|1801k   54k|   0  6892k|   0   328 |5551  6936 |1.25 0.56 0.31|1.0 1.0  10|   0     0 |   0     0 |  9   10    0   10    2
Jun 16 16:30:44 ubuntu dstat.sh[73965]: 16-06 16:30:44| 27   2  49  21   0|1050M 1407M  187M 5110M|  16k 5863 |   0  2748k|   0   269 |2997  5366 |1.39 0.60 0.32|1.0 1.0  11|   0     0 |   0     0 |  9   10    0   10    2
