-- Logs begin at Thu 2020-04-02 17:08:44 UTC, end at Thu 2020-04-02 22:47:09 UTC. --
Apr 02 22:16:40 cloud-provider-iscsi-0000000151 systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 22:16:41 cloud-provider-iscsi-0000000151 dstat.sh[24351]: [286B blob data]
Apr 02 22:16:41 cloud-provider-iscsi-0000000151 dstat.sh[24351]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 22:16:41 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:41|  1   0  99   0   0| 421M 4473M  146M 2706M|   0     0 |  18k  480k|0.65  4.31 | 295   362 |0.57 0.62 0.45|2.0   0 3.1|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2268  322k 303k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 22:16:42 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:42| 12  20  69   0   0| 422M 4471M  146M 2706M|7217B 2160B|  24k  240k|1.00  6.00 |2627  4809 |0.57 0.62 0.45|3.0   0 457|   0     0 |bash                 2268 3.8%1674k  29k|bash                 2268 1674k  29k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 22:16:43 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:43| 12  22  66   0   0| 422M 4471M  146M 2707M|9058B 2160B|   0    32k|   0  8.00 |3301  5974 |0.57 0.62 0.45|2.0   0 358|   0     0 |systemd              1    2.8%   0    0 |bash                 2268 2766k  23k2.5%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 02 22:16:44 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:44| 10  11  79   0   0| 548M 4344M  146M 2829M|8300B 2160B|   0  4096B|   0  1.00 |3263  5021 |0.57 0.62 0.45|1.0   0 106|   0     0 |systemd              1    5.8%   0    0 |bash                 2268  471k2354B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 02 22:16:45 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:45| 14  13  74   0   0| 559M 4333M  146M 2829M|7442B 2160B|   0     0 |   0     0 |2169  3559 |0.61 0.63 0.46|1.0   0 297|   0     0 |keystone-manage      256616.5%2261k  79k|keystone-manage      256612261k  79k6.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 02 22:16:46 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:46| 23   2  74   1   0| 607M 4284M  146M 2830M|7184B 2052B| 188k    0 |12.0     0 | 729   745 |0.61 0.63 0.46|1.0   0   0|   0     0 |keystone-manage      25661 24%  12M 274k|keystone-manage      25661  12M 274k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 02 22:16:47 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:47| 13   4  71  11   0| 629M 4260M  146M 2832M|9626B 1998B|  16k   17M|2.00   783 |2877  5858 |0.61 0.63 0.46|2.0 1.0 2.0|   0     0 |keystone-manage      25661 10%1705k 428k|keystone-manage      256611705k 428k 10%|mysqld       188M|   0     0 |  14    7    0    6    0
Apr 02 22:16:48 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:48|  8   7  72  13   0| 634M 4188M  147M 2897M|8760B 2214B|   0    73M|   0   835 |3600  8112 |0.61 0.63 0.46|2.0   0   0|   0     0 |mysqld               236318.0%   0    0 |keystone-manage      25661  25k  14k3.5%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 02 22:16:49 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:49| 11   3  72  14   0| 636M 4185M  147M 2897M|7695B 2202B|   0  9404k|   0   830 |4133  9073 |0.61 0.63 0.46|1.0   0   0|   0     0 |mysqld               236316.5%   0    0 |keystone-manage      25661  32k  18k5.2%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 02 22:16:50 cloud-provider-iscsi-0000000151 dstat.sh[24351]: 02-04 22:16:50| 15   6  68  11   0| 638M 4181M  148M 2898M|6763B 2202B|   0  7592k|   0   630 |5374    10k|0.72 0.65 0.47|2.0 1.0 2.0|   0     0 |keystone-manage      256618.2%  40k 289k|python3.6            6019  272k 567k2.0%|mysqld       196M|   0     0 |  14    7    0    7    0
