"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","25 Jul 2022 08:34:40 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
25-07 08:34:40,,771028,1736432,190756,5116144,,,,,,,0.830,0.850,0.610,2,1,,,,8,4,0,8,0
25-07 08:34:41,11.490,18.734,68.193,0,0,772828,1733160,190756,5117156,1019993.405,23050.868,0,2098.258,0,111.907,4040,4841,0.830,0.850,0.610,3,0,356.704,0,0,8,4,0,8,0
25-07 08:34:42,65.067,19.270,13.013,0,0.250,759496,1746200,190756,5117408,14147.515,1711.756,0,20.021,0,5.005,10082,31765,1.080,0.900,0.630,4,0,259.266,0,0,8,4,0,8,0
25-07 08:34:43,31.000,22.250,42.251,5.250,0.250,753124,1738808,190768,5129652,7433.097,1758.023,0,8680.113,0,32.000,3471,8359,1.080,0.900,0.630,2,0,318.004,0,0,8,2,0,10,0
25-07 08:34:44,27.954,12.480,59.154,0,0,912396,1578660,190768,5254892,9240.928,1996.743,0,0,0,0,1925,3499,1.080,0.900,0.630,3,0,106.826,0,0,9,4,0,10,0
25-07 08:34:45,41.063,9.014,49.325,0,0,918200,1572644,190768,5255004,6151.399,1514.314,0,36.055,0,9.014,1560,1834,1.080,0.900,0.630,2,0,99.152,0,0,9,4,0,10,0
25-07 08:34:46,42.248,7.500,49.248,0.500,0.250,953068,1537632,190804,5255056,17267.137,12624.369,0,11767.412,0,88.996,1779,2387,1.080,0.900,0.630,2,0,121.994,0,0,9,4,0,12,0
25-07 08:34:47,40.415,10.478,48.398,0.249,0,954896,1534428,190932,5256128,6166.975,1616.586,43.907,1145.581,5.987,9.979,1571,1969,1.150,0.920,0.640,3,0,125.734,0,0,9,4,0,12,0
25-07 08:34:48,47.366,5.012,45.362,1.504,0,1011676,1476036,191092,5257452,6103.007,1623.993,4.010,1427.510,1.002,11.027,2511,3851,1.150,0.920,0.640,5,0,47.116,0,0,9,4,0,12,0
25-07 08:34:49,82.771,16.205,0,0.499,0.249,1118224,1334996,192404,5286960,27769.329,22658.440,0,4746.894,0,235.350,6124,10280,1.150,0.920,0.640,7,0,14.959,0,0,9,6,0,12,0
25-07 08:34:50,84.962,12.030,0,2.506,0,1196560,1249064,193220,5292920,31492.542,16539.249,44.110,17664.054,11.028,1097.738,6463,11527,1.150,0.920,0.640,4,1,11.028,0,0,9,6,1,12,0
25-07 08:34:51,47.423,8.985,26.208,16.473,0,1219288,1223856,193652,5294668,18319.432,15177.504,7.987,6741.120,1.997,667.922,5342,9637,1.150,0.920,0.640,2,1,29.952,0,0,9,9,1,12,0
25-07 08:34:52,7.251,2.500,68.762,20.003,0.250,1221276,1218712,194012,5297348,44772.656,23890.085,0,7221.235,0,631.108,5239,9115,1.220,0.940,0.640,0,1,19.003,0,0,9,13,0,10,0
25-07 08:34:53,21.746,3.499,53.739,20.746,0,1146944,1290256,194300,5299652,43516.340,14170.180,0,6930.621,0,641.872,4667,7612,1.220,0.940,0.640,5,0,11.998,0,0,9,13,1,10,0
25-07 08:34:54,23.001,3.000,51.752,20.251,0.250,1150228,1284900,194640,5301328,78781.703,30481.433,0,5872.276,0,567.027,5180,9020,1.220,0.940,0.640,2,2,12.001,0,0,9,14,0,10,0
25-07 08:34:55,23.501,3.000,68.753,4.000,0,1130404,1304348,194792,5301500,508632.414,172161.264,0,2768.133,0,325.016,4989,8447,1.220,0.940,0.640,4,0,2.000,0,0,9,14,0,10,0
25-07 08:34:56,31.554,7.763,59.603,0.501,0,1076156,1357580,194812,5302444,1068612.425,40800.422,0,617.065,0,28.048,2745,2112,1.220,0.940,0.640,4,0,77.133,0,0,9,9,0,10,0
25-07 08:34:57,50.753,5.500,43.253,0,0.250,1152756,1277292,194872,5306072,1671098.950,37721.414,0,2676.171,0,22.001,2846,1377,1.280,0.960,0.650,3,0,2.000,0,0,9,7,0,10,3
25-07 08:34:58,35.956,4.245,59.177,0.250,0.250,1128452,1301596,194936,5305868,14748.829,5395.353,0,7031.337,0,376.536,2174,2582,1.280,0.960,0.650,4,0,3.995,0,0,9,9,0,10,1
25-07 08:34:59,23.498,3.250,71.494,0.750,0,1079476,1350432,195004,5305940,241259.010,10651.073,0,6939.396,0,405.965,2026,2876,1.280,0.960,0.650,6,0,11.999,0,0,9,8,0,10,2
25-07 08:35:00,48.500,4.250,43.000,3.500,0,1150868,1278104,195160,5306648,196560.624,9393.934,0,7507.947,0,417.997,2279,2964,1.280,0.960,0.650,3,0,3.000,0,0,9,8,0,10,2
25-07 08:35:01,45.300,8.509,44.549,1.502,0,1082084,1346536,195300,5306856,256150.766,15827.410,0,7872.660,0,390.429,2826,3892,1.280,0.960,0.650,2,0,106.117,0,0,9,8,0,10,2
25-07 08:35:02,19.249,17.749,61.247,0.750,0,1084040,1343512,195364,5307788,334386.946,12683.353,0,1467.925,0,51.997,3131,4963,1.180,0.940,0.650,3,0,414.979,0,0,9,9,0,10,2
25-07 08:35:03,30.995,16.997,52.241,0,0,1045464,1377492,195380,5312384,2398827.800,73220.479,0,287.951,0,16.997,6200,8725,1.180,0.940,0.650,3,0,193.967,0,0,9,8,0,10,3
25-07 08:35:04,61.237,15.997,21.745,0.500,0.500,1127152,1290536,195408,5317596,2508338.249,36046.430,0,5010.948,0,10.998,4728,5215,1.180,0.940,0.650,3,0,152.968,0,0,9,7,0,10,2
25-07 08:35:05,72.239,5.999,21.747,0.250,0,1216676,1196484,195464,5321936,1991948.240,29973.384,0,791.878,0,40.994,3357,2134,1.180,0.940,0.650,3,0,5.999,0,0,9,7,0,10,2
