"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000320",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","17 Apr 2020 14:23:16 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
17-04 14:23:16,6.729,2.179,90.152,0.875,0.066,446164992,4209270784,152338432,3302342656,0,0,160138.217,4417893.183,5.677,37.100,1224.447,1825.374,1.660,0.850,0.520,2,0,26.851,0,0,12,3,0,4,0
17-04 14:23:17,11.587,19.395,68.514,0.252,0.252,446500864,4208025600,152350720,3302887424,9099,2160,0,176128,0,10,2835,5089,1.660,0.850,0.520,3,0,489,0,0,12,3,0,4,0
17-04 14:23:18,12.687,22.388,64.677,0,0.249,454750208,4199387136,152350720,3303428096,7365,2160,0,28672,0,7,3554,6519,1.660,0.850,0.520,3,0,367,0,0,12,3,0,4,0
17-04 14:23:19,6.784,6.533,86.683,0,0,577593344,4076113920,152350720,3431358464,6845,1944,0,0,0,0,2420,3620,1.660,0.850,0.520,1,0,56,0,0,14,3,0,4,0
17-04 14:23:20,14.179,13.930,71.642,0,0.249,593543168,4060028928,152350720,3431460864,15521,2160,0,405504,0,1,2159,3501,1.660,0.850,0.520,2,0,296,0,0,14,5,0,6,0
17-04 14:23:21,22.111,2.261,74.121,1.508,0,638320640,4014854144,152350720,3431858176,8167,2160,192512,0,12,0,705,796,1.600,0.850,0.530,2,0,0,0,0,14,5,0,6,0
17-04 14:23:22,12.718,3.242,72.569,11.471,0,662462464,3988107264,152678400,3434029056,8546,2160,16384,7458816,2,395,2866,4565,1.600,0.850,0.530,2,0,0,0,0,14,7,0,6,0
17-04 14:23:23,10.076,5.542,70.781,13.602,0,667369472,3913793536,153063424,3501715456,7264,2160,0,64688128,0,773,4279,7331,1.600,0.850,0.530,1,2,0,0,0,14,7,0,6,0
17-04 14:23:24,5.051,2.020,73.485,19.192,0.253,668950528,3910868992,153407488,3502641152,6580,2106,0,16125952,0,466,2831,4965,1.600,0.850,0.530,2,0,0,0,0,14,7,0,6,0
17-04 14:23:25,5.897,5.128,65.897,22.821,0.256,671064064,3907973120,153772032,3503013888,16741,2214,0,63533056,0,958,3585,6058,1.600,0.850,0.530,2,0,2,0,0,14,7,0,6,0
17-04 14:23:26,13.602,6.045,70.025,10.327,0,672632832,3905134592,154333184,3503665152,6778,2160,0,7106560,0,558,4966,10841,1.560,0.860,0.530,4,0,0,0,0,14,7,0,6,0
17-04 14:23:27,10.777,4.261,70.677,14.035,0.251,674816000,3901517824,154869760,3504480256,5459,2160,0,9019392,0,711,3914,7983,1.560,0.860,0.530,4,0,0,0,0,14,7,0,6,0
17-04 14:23:28,10.777,4.511,70.677,14.035,0,677416960,3897753600,155508736,3504963584,8591,2106,0,10207232,0,827,3908,10429,1.560,0.860,0.530,2,1,0,0,0,14,7,0,6,0
17-04 14:23:29,19.347,4.271,70.603,5.779,0,678248448,3895439360,155791360,3506102272,5994,1998,0,5214208,0,336,5078,15040,1.560,0.860,0.530,2,0,0,0,0,14,7,0,6,0
17-04 14:23:30,14.358,9.824,59.950,15.617,0.252,679624704,3893018624,155971584,3507077120,6676,2160,0,41005056,0,824,4086,7241,1.560,0.860,0.530,3,0,0,0,0,14,7,0,6,0
17-04 14:23:31,12.214,5.089,71.247,11.450,0,679895040,3892191232,156360704,3507232768,6675,2160,0,8474624,0,667,4234,10933,1.510,0.860,0.530,3,0,0,0,0,14,7,0,6,0
17-04 14:23:32,18.296,5.514,71.178,4.762,0.251,617885696,3953938432,156499968,3507339264,8856,2160,0,3522560,0,245,2442,5986,1.510,0.860,0.530,3,0,78,0,0,14,5,0,7,0
17-04 14:23:33,23.750,3,73,0.250,0,665845760,3905445888,156520448,3507826688,7027,2160,0,6991872,0,65,987,1196,1.510,0.860,0.530,2,0,0,0,0,14,5,0,7,0
17-04 14:23:34,22,4.500,72.750,0.750,0,636350464,3934339072,156553216,3508391936,10015,2160,0,7229440,0,68,1034,1239,1.510,0.860,0.530,2,0,11,0,0,14,5,0,7,0
17-04 14:23:35,24.627,2.239,71.144,1.741,0.249,665415680,3904307200,156614656,3509297152,9302,2160,0,5488640,0,93,1089,1364,1.510,0.860,0.530,3,0,2,0,0,14,5,0,7,0
17-04 14:23:36,10.660,21.827,65.990,1.523,0,608305152,3959902208,156659712,3510763520,8543,2160,0,4489216,0,191,3296,5810,1.470,0.860,0.540,3,0,499,0,0,14,5,0,7,0
17-04 14:23:37,19.036,21.574,58.883,0.254,0.254,635150336,3932631040,156663808,3511496704,19227,2202,0,258048,0,11,4196,7188,1.470,0.860,0.540,5,0,322,0,0,14,5,0,7,0
17-04 14:23:38,45.729,6.533,46.985,0.754,0,716836864,3850555392,156663808,3511898112,7357,2160,131072,0,1,0,1096,1108,1.470,0.860,0.540,3,0,51,0,0,14,7,0,7,0
17-04 14:23:39,48.622,6.015,45.113,0.251,0,774324224,3790802944,156672000,3513843712,6691,1944,20480,606208,4,75,2030,4182,1.470,0.860,0.540,3,0,0,0,0,14,7,0,7,0
17-04 14:23:40,23.116,10.050,66.583,0,0.251,815820800,3748700160,156672000,3514261504,10626,2160,0,0,0,0,2133,3068,1.470,0.860,0.540,2,0,168,0,0,14,5,0,8,0
17-04 14:23:41,23.192,2.743,73.815,0.249,0,859312128,3705151488,156672000,3514281984,7769,2160,0,1335296,0,5,809,892,1.430,0.860,0.540,2,0,2,0,0,14,7,0,8,0
17-04 14:23:42,21.772,4.304,73.418,0.253,0.253,794222592,3770208256,156688384,3514298368,6740,2106,0,503808,0,54,1467,2439,1.430,0.860,0.540,3,0,52,0,0,14,5,0,11,0
17-04 14:23:43,23,3,73.500,0.500,0,832995328,3731382272,156696576,3514302464,14343,2214,0,2760704,0,64,926,1056,1.430,0.860,0.540,3,0,1,0,0,14,13,0,12,0
17-04 14:23:44,19.799,5.013,72.932,2.005,0.251,807194624,3757064192,156696576,3514400768,5910,2160,73728,0,18,0,1317,2048,1.430,0.860,0.540,2,0,61,0,0,14,29,0,16,0
17-04 14:23:45,24.060,2.256,73.684,0,0,845848576,3718275072,156696576,3514531840,6438,2160,0,0,0,0,885,1073,1.430,0.860,0.540,2,0,3,0,0,14,31,0,19,0
17-04 14:23:46,21.827,5.838,72.081,0.254,0,833855488,3730227200,156704768,3514552320,6209,2160,0,10919936,0,141,1191,1770,1.400,0.870,0.540,3,0,100,0,0,14,29,0,21,0
17-04 14:23:47,22.750,4,72.750,0.250,0.250,804904960,3758776320,156712960,3514920960,8003,2160,0,602112,0,7,1141,1832,1.400,0.870,0.540,2,0,21,0,0,14,29,0,29,0
