"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000356",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","22 Apr 2020 10:55:32 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
22-04 10:55:32,2.105,0.692,96.909,0.251,0.042,444235776,4208168960,150798336,3307323392,0,0,50130.982,1384393.659,1.784,11.759,504.298,677.092,0.720,0.690,0.490,3,0,8.426,0,0,12,4,0,4,0
22-04 10:55:33,10.327,20.403,68.766,0,0.504,445169664,4206637056,150802432,3307692032,9823,27842,0,163840,0,9,2798,6043,0.720,0.690,0.490,4,0,486,0,0,12,4,0,4,0
22-04 10:55:34,11.421,22.081,66.497,0,0,445595648,4205871104,150802432,3308154880,16801,12116,0,32768,0,8,3254,6875,0.720,0.690,0.490,2,0,348,0,0,12,4,0,4,0
22-04 10:55:35,10.050,8.794,76.131,4.774,0.251,575975424,4075008000,150802432,3436122112,6570,5802,0,569344,0,64,2947,4906,0.720,0.690,0.490,1,1,81,0,0,14,4,0,4,0
22-04 10:55:36,8.142,13.486,69.466,8.906,0,582529024,4068282368,150802432,3436277760,8920,10782,0,6479872,0,190,2352,3791,0.660,0.680,0.480,2,0,297,0,0,14,6,0,6,0
22-04 10:55:37,22.807,2.256,73.935,0.752,0.251,626622464,4023894016,150814720,3436544000,9118,7012,122880,0,7,0,704,782,0.660,0.680,0.480,2,0,0,0,0,14,6,0,6,0
22-04 10:55:38,14.750,3.250,73,9,0,660324352,3987652608,151052288,3438727168,10652,129282,86016,6217728,7,337,2304,3645,0.660,0.680,0.480,1,1,0,0,0,14,8,0,6,0
22-04 10:55:39,8.500,5.500,71.750,14,0.250,666071040,3912237056,151556096,3506511872,8752,4012,0,75980800,0,845,4637,8300,0.660,0.680,0.480,2,0,0,0,0,14,8,0,6,0
22-04 10:55:40,8.978,3.491,71.820,15.461,0.249,668909568,3907792896,151916544,3507617792,7043,5334,0,8208384,0,672,3836,7288,0.660,0.680,0.480,4,1,2,0,0,14,8,0,6,0
22-04 10:55:41,9.207,3.836,68.031,18.670,0.256,670330880,3905695744,152391680,3507806208,6041,4150,0,85467136,0,1163,3490,7907,0.770,0.700,0.490,4,0,0,0,0,14,8,0,6,0
22-04 10:55:42,15.578,4.774,70.352,9.296,0,672014336,3902742528,152711168,3508711424,12847,316034,0,7000064,0,568,3475,12131,0.770,0.700,0.490,1,1,0,0,0,14,8,0,6,0
22-04 10:55:43,9.296,5.025,71.608,13.819,0.251,674193408,3899027456,153448448,3509444608,8382,8214,0,9256960,0,722,3006,8614,0.770,0.700,0.490,2,0,0,0,0,14,8,0,6,0
22-04 10:55:44,12.723,4.326,71.247,11.450,0.254,676425728,3895185408,154009600,3510431744,6215,9380,0,8790016,0,683,4331,10498,0.770,0.700,0.490,3,0,0,0,0,14,8,0,6,0
22-04 10:55:45,19.697,6.061,68.182,6.061,0,678236160,3891564544,154357760,3511828480,16255,607706,0,6041600,0,405,4820,20490,0.770,0.700,0.490,3,1,0,0,0,14,8,0,6,0
22-04 10:55:46,13.965,3.990,69.825,11.970,0.249,678375424,3890868224,154824704,3511906304,8770,188410,0,17551360,0,777,4045,11662,0.790,0.710,0.490,4,0,0,0,0,14,8,0,6,0
22-04 10:55:47,17.544,6.516,71.930,3.759,0.251,616669184,3952164864,154955776,3512172544,8550,15840,0,3403776,0,240,2423,5895,0.790,0.710,0.490,4,0,78,0,0,14,6,0,7,0
22-04 10:55:48,24.372,2.513,72.864,0.251,0,674983936,3893293056,154988544,3512672256,7784,3574,0,6795264,0,71,1072,1591,0.790,0.710,0.490,2,0,0,0,0,14,6,0,7,0
22-04 10:55:49,23.618,3.015,73.116,0.251,0,656130048,3911581696,155021312,3513204736,8434,4364,0,7004160,0,67,1056,1497,0.790,0.710,0.490,2,0,11,0,0,14,6,0,7,0
22-04 10:55:50,17.048,11.450,70.483,0.763,0.254,606224384,3959332864,155090944,3515240448,6225,12964,0,6615040,0,142,2521,5052,0.790,0.710,0.490,2,0,299,0,0,14,6,0,7,0
22-04 10:55:51,12.723,20.611,65.649,0.509,0.509,607637504,3957178368,155095040,3515936768,7102,18040,0,4083712,0,189,3247,7096,0.880,0.730,0.500,3,0,403,0,0,14,6,0,7,0
22-04 10:55:52,37.722,14.177,48.101,0,0,677515264,3887075328,155095040,3516461056,11275,11370,0,0,0,0,2984,5895,0.880,0.730,0.500,3,0,172,0,0,14,8,0,7,0
22-04 10:55:53,44.051,5.570,49.114,1.013,0.253,753545216,3809898496,155103232,3517390848,10378,2052,151552,0,5,0,958,782,0.880,0.730,0.500,3,0,0,0,0,14,8,0,7,0
22-04 10:55:54,35.768,12.846,51.385,0,0,785420288,3776106496,155107328,3519074304,7793,7226,0,0,0,0,2559,8823,0.880,0.730,0.500,2,0,164,0,0,14,6,0,8,0
22-04 10:55:55,24,2.750,73,0,0.250,834183168,3727282176,155107328,3519078400,16288,4638,0,0,0,0,740,852,0.880,0.730,0.500,2,0,0,0,0,14,6,0,8,0
22-04 10:55:56,22.922,3.023,73.552,0.504,0,778993664,3782361088,155164672,3519090688,8145,16906,0,1355776,0,66,1407,2463,0.890,0.740,0.510,3,0,7,0,0,14,6,0,11,0
22-04 10:55:57,22.613,4.271,72.362,0.754,0,818790400,3742552064,155181056,3519115264,8175,3718,0,2838528,0,183,1168,1462,0.890,0.740,0.510,2,0,48,0,0,14,6,0,11,0
22-04 10:55:58,21.159,3.023,73.804,1.763,0.252,794234880,3767066624,155181056,3519119360,16349,2160,73728,0,18,0,1328,1953,0.890,0.740,0.510,2,0,13,0,0,14,30,0,16,0
22-04 10:55:59,22.418,4.030,73.552,0,0,832737280,3728465920,155181056,3519213568,7967,3904,0,0,0,0,915,1168,0.890,0.740,0.510,2,0,49,0,0,14,30,0,16,0
22-04 10:56:00,21.411,6.549,71.788,0,0.252,808562688,3752615936,155181056,3519234048,7409,6706,0,0,0,0,1443,2435,0.890,0.740,0.510,2,0,101,0,0,14,30,0,21,0
22-04 10:56:01,23.559,2.506,73.434,0.251,0.251,847486976,3713536000,155185152,3519373312,6493,1998,0,1380352,0,82,1146,1408,0.900,0.740,0.510,2,0,1,0,0,14,32,0,25,0
22-04 10:56:02,22.864,4.523,72.362,0.251,0,839557120,3721228288,155185152,3519606784,5593,3316,0,10072064,0,128,1160,1442,0.900,0.740,0.510,2,0,22,0,0,14,30,0,29,0
22-04 10:56:03,22.556,6.516,70.677,0,0.251,812376064,3748196352,155189248,3519778816,6039,3922,0,499712,0,15,1496,2504,0.900,0.740,0.510,2,0,73,0,0,14,30,0,37,0
22-04 10:56:04,23.559,2.757,73.434,0.251,0,851275776,3709276160,155201536,3519782912,6979,2478,0,348160,0,20,918,1210,0.900,0.740,0.510,2,0,1,0,0,14,30,0,39,0
22-04 10:56:05,19.949,7.323,72.475,0,0.253,823750656,3736641536,155201536,3519942656,5133,5086,0,0,0,0,1618,2595,0.900,0.740,0.510,2,0,101,0,0,14,30,0,45,0
