"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000015593",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 10:17:38 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 10:17:38,3.302,1.053,95.264,0.333,0.048,445198336,4333543424,175529984,3137966080,0,0,66350.937,1900393.753,2.370,17.281,625.601,988.763,0.560,0.600,0.470,2,0,12.537,0,0,12,4,0,3,0
13-03 10:17:39,8.564,22.418,68.766,0,0.252,444903424,4333252608,175529984,3138248704,6865,13610,0,73728,0,6,2731,5659,0.560,0.600,0.470,2,0,489,0,0,12,4,0,3,0
13-03 10:17:40,10.687,21.628,67.430,0,0.254,444628992,4332920832,175529984,3138961408,14065,23276,0,32768,0,8,3192,6573,0.560,0.600,0.470,2,0,358,0,0,12,4,0,3,0
13-03 10:17:41,13.418,17.468,69.114,0,0,576516096,4200599552,175529984,3266732032,6477,10856,0,0,0,0,4067,5874,0.560,0.600,0.470,2,0,335,0,0,14,6,0,3,0
13-03 10:17:42,20.398,5.970,73.134,0.249,0.249,621563904,4155019264,175538176,3267256320,6722,14282,77824,823296,2,8,915,1196,0.600,0.610,0.470,3,0,45,0,0,14,6,0,5,0
13-03 10:17:43,18.434,3.788,73.232,4.545,0,664686592,4109467648,175714304,3269017600,5903,4060,86016,4435968,11,200,2273,3428,0.600,0.610,0.470,2,1,0,0,0,14,8,0,5,0
13-03 10:17:44,7.053,5.290,72.040,15.617,0,670654464,4033318912,176230400,3337269248,16566,138516,0,77950976,0,964,4423,9017,0.600,0.610,0.470,1,2,2,0,0,14,8,0,5,0
13-03 10:17:45,8.312,2.771,73.048,15.617,0.252,672669696,4029599744,176648192,3338440704,6267,6748,0,7352320,0,587,3197,6394,0.600,0.610,0.470,1,1,0,0,0,14,8,0,5,0
13-03 10:17:46,13.418,5.316,70.380,10.633,0.253,675020800,4025954304,177287168,3339059200,7850,4768,0,9932800,0,816,5743,10149,0.600,0.610,0.470,2,0,0,0,0,14,8,0,5,0
13-03 10:17:47,11.869,5.051,70.960,11.869,0.253,676352000,4023255040,177913856,3339751424,9419,329472,0,10301440,0,654,5284,10322,0.630,0.620,0.480,2,0,0,0,0,14,8,0,5,0
13-03 10:17:48,12.750,4.750,70,12.500,0,679194624,4019380224,178458624,3340197888,7218,11538,0,10272768,0,809,4918,8150,0.630,0.620,0.480,2,0,0,0,0,14,8,0,5,0
13-03 10:17:49,17.010,4.897,70.876,6.959,0.258,680292352,4016414720,178720768,3341688832,8301,10772,0,6160384,0,453,5702,13191,0.630,0.620,0.480,2,0,0,0,0,14,8,0,5,0
13-03 10:17:50,16.792,5.514,68.421,9.023,0.251,682401792,4013010944,179089408,3342569472,11790,412704,0,7049216,0,533,6564,13548,0.630,0.620,0.480,2,0,0,0,0,14,8,0,5,0
13-03 10:17:51,14.322,5.528,69.347,10.804,0,682889216,4011646976,179568640,3342929920,10671,404890,0,8949760,0,676,5129,14823,0.630,0.620,0.480,3,0,0,0,0,14,8,0,5,0
13-03 10:17:52,19.395,7.809,68.262,4.282,0.252,634454016,4060041216,179568640,3342970880,7660,19480,0,48230400,0,474,1879,1642,0.660,0.620,0.480,2,0,78,0,0,14,6,0,6,0
13-03 10:17:53,22.727,3.788,72.475,1.010,0,604516352,4089430016,179601408,3343466496,7023,6628,0,7696384,0,71,893,1237,0.660,0.620,0.480,2,0,7,0,0,14,6,0,7,0
13-03 10:17:54,23.250,3.500,72.750,0.500,0,653332480,4040069120,179634176,3343978496,13211,4526,0,6885376,0,70,1169,1500,0.660,0.620,0.480,2,0,8,0,0,14,6,0,7,0
