"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000014595",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","12 Mar 2020 14:43:29 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
12-03 14:43:29,0.748,0.235,98.891,0.091,0.034,441888768,4339183616,173449216,3137384448,0,0,15070.979,429788.700,0.536,3.931,276.373,318.344,0.630,0.620,0.500,2,0,2.849,0,0,12,3,0,3,0
12-03 14:43:30,11.139,19.747,69.114,0,0,441704448,4338761728,173453312,3137650688,6058,2160,0,61440,0,6,2794,5126,0.630,0.620,0.500,2,0,492,0,0,12,3,0,3,0
12-03 14:43:31,13.889,19.697,66.162,0,0.253,441884672,4338122752,173453312,3138207744,6439,2160,0,32768,0,8,3432,6514,0.660,0.630,0.500,1,0,349,0,0,12,3,0,3,0
12-03 14:43:32,9.343,8.586,82.071,0,0,572702720,4206792704,173453312,3266134016,6153,2200,0,0,0,0,2949,4617,0.660,0.630,0.500,1,0,83,0,0,14,3,0,3,0
12-03 14:43:33,8.040,14.070,77.638,0,0.251,579883008,4199432192,173453312,3266297856,7395,2214,0,3104768,0,10,2194,3629,0.660,0.630,0.500,2,0,296,0,0,14,5,0,5,0
12-03 14:43:34,21.608,4.523,73.618,0.251,0,618237952,4160999424,173457408,3266371584,5629,2160,77824,0,2,0,633,810,0.660,0.630,0.500,2,0,3,0,0,14,5,0,5,0
12-03 14:43:35,19.095,3.769,72.362,4.774,0,661209088,4115587072,173572096,3268272128,5929,2160,86016,3440640,11,132,1886,3113,0.660,0.630,0.500,2,0,0,0,0,14,7,0,5,0
12-03 14:43:36,6.566,3.535,72.727,16.919,0.253,664924160,4110381056,174088192,3269189632,6345,2160,0,9023488,0,782,4149,6701,0.770,0.650,0.510,3,0,0,0,0,14,7,0,5,0
12-03 14:43:37,8.122,5.076,72.589,14.213,0,668549120,4036661248,174559232,3337437184,6708,2106,0,74678272,0,633,3504,6452,0.770,0.650,0.510,1,1,0,0,0,14,7,0,5,0
12-03 14:43:38,10.886,4.051,71.899,12.911,0.253,670404608,4033466368,175198208,3338059776,5917,1998,0,9928704,0,761,3878,9311,0.770,0.650,0.510,2,0,0,0,0,14,7,0,5,0
12-03 14:43:39,15.500,4.750,69,10.750,0,672665600,4029972480,175693824,3338743808,4455,2160,0,7614464,0,613,5033,11642,0.770,0.650,0.510,1,1,0,0,0,14,7,0,5,0
12-03 14:43:40,10.250,4.750,71.500,13.500,0,674189312,4027101184,176197632,3339489280,6446,2106,0,8278016,0,642,4531,8962,0.770,0.650,0.510,3,0,0,0,0,14,7,0,5,0
12-03 14:43:41,9.091,4.040,71.970,14.646,0.253,676626432,4023828480,176721920,3339776000,5452,2160,0,8716288,0,713,4456,8508,0.790,0.660,0.510,1,1,0,0,0,14,7,0,5,0
12-03 14:43:42,20.716,3.581,69.821,5.882,0,677666816,4020785152,176988160,3341447168,5682,2160,0,5160960,0,346,6950,17073,0.790,0.660,0.510,1,1,0,0,0,14,7,0,5,0
12-03 14:43:43,8.312,5.542,66.247,19.899,0,678158336,4019417088,177250304,3342041088,15761,2214,0,42491904,0,600,3063,5041,0.790,0.660,0.510,2,1,0,0,0,14,7,0,6,0
12-03 14:43:44,12.374,5.051,70.455,11.869,0.253,679358464,4017549312,177704960,3342217216,8143,2160,0,8765440,0,693,5094,10821,0.790,0.660,0.510,2,0,2,0,0,14,7,0,5,0
12-03 14:43:45,13.602,6.297,73.552,6.549,0,606375936,4090413056,177827840,3342229504,5203,2160,0,5619712,0,402,2474,5037,0.790,0.660,0.510,2,0,77,0,0,14,5,0,6,0
12-03 14:43:46,23.308,3.759,72.682,0,0.251,649736192,4046544896,177860608,3342692352,11298,2160,0,6750208,0,68,878,1424,0.810,0.670,0.510,2,0,2,0,0,14,5,0,6,0
12-03 14:43:47,22.613,3.518,73.367,0.503,0,622096384,4073529344,177942528,3343261696,8388,1944,0,7135232,0,76,1121,1645,0.810,0.670,0.510,2,0,11,0,0,14,5,0,6,0
12-03 14:43:48,24,3.500,69,3.500,0,676614144,4017782784,177999872,3344404480,15007,2160,0,38166528,0,799,2231,1571,0.810,0.670,0.510,2,1,1,0,0,14,5,0,6,0
12-03 14:43:49,13.283,16.792,69.674,0.251,0,602533888,4090900480,178036736,3345354752,8377,2160,0,942080,0,47,2652,5062,0.810,0.670,0.510,2,0,387,0,0,14,5,0,6,0
12-03 14:43:50,13.486,20.865,65.394,0,0.254,606715904,4086067200,178036736,3345932288,7995,2160,0,102400,0,12,3617,7892,0.810,0.670,0.510,2,0,347,0,0,14,5,0,6,0
12-03 14:43:51,42.211,12.060,45.477,0,0.251,681635840,4010999808,178036736,3346427904,6357,2106,0,0,0,0,2001,2835,1.060,0.720,0.530,4,0,143,0,0,14,7,0,6,0
12-03 14:43:52,45.729,4.523,48.744,1.005,0,761720832,3929956352,178069504,3347103744,5816,2214,151552,0,5,0,895,860,1.060,0.720,0.530,3,0,2,0,0,14,7,0,6,0
12-03 14:43:53,36.318,12.189,51.493,0,0,791240704,3898097664,178077696,3349020672,7184,2106,0,0,0,0,3633,7448,1.060,0.720,0.530,3,0,172,0,0,14,5,0,7,0
12-03 14:43:54,22.785,3.291,73.924,0,0,829202432,3860103168,178077696,3349053440,5467,2214,0,851968,0,3,691,784,1.060,0.720,0.530,2,0,3,0,0,14,5,0,7,0
12-03 14:43:55,22.750,3.500,73.500,0.250,0,872235008,3816992768,178085888,3349078016,6721,2160,0,925696,0,6,759,894,1.060,0.720,0.530,2,0,2,0,0,14,11,0,7,0
