"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000277",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Apr 2020 07:09:42 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-04 07:09:42,2.730,0.912,95.918,0.394,0.047,448380928,4641230848,167809024,2853634048,0,0,71701.294,1777010.119,3.271,15.615,625.871,1004.143,0.600,0.750,0.520,2,0,11.391,0,0,12,4,0,4,0
16-04 07:09:43,8.142,22.392,69.211,0,0.254,448802816,4640067584,167809024,2853982208,8281,25624,24576,151552,1,7,2873,6217,0.710,0.770,0.530,1,0,495,0,0,12,4,0,4,0
16-04 07:09:44,13.010,20.663,66.071,0,0.255,457482240,4630937600,167809024,2854572032,7371,13870,0,32768,0,8,3612,7223,0.710,0.770,0.530,6,0,367,0,0,12,4,0,4,0
16-04 07:09:45,12.245,16.582,70.918,0,0.255,580734976,4507107328,167809024,2982518784,5650,7020,0,0,0,0,4139,6546,0.710,0.770,0.530,1,0,263,0,0,14,6,0,4,0
16-04 07:09:46,20.698,6.234,72.319,0.499,0.249,620507136,4467220480,167813120,2982608896,8203,16648,98304,0,4,0,1220,2274,0.710,0.770,0.530,1,0,98,0,0,14,6,0,6,0
16-04 07:09:47,21.320,2.792,72.335,3.553,0,663818240,4422443008,167849984,2984198144,6326,2254,110592,9494528,10,301,2084,2504,0.710,0.770,0.530,0,1,1,0,0,14,8,0,6,0
16-04 07:09:48,6.784,3.769,72.613,16.583,0.251,667496448,4416962560,168267776,2985521152,8000,129030,0,8691712,0,751,4083,5986,0.730,0.770,0.530,0,1,1,0,0,14,8,0,6,0
16-04 07:09:49,6.566,4.293,72.727,16.162,0.253,671285248,4343443456,168599552,3053441024,7576,5752,0,73576448,0,554,3119,5735,0.730,0.770,0.530,0,1,0,0,0,14,8,0,6,0
16-04 07:09:50,10.076,3.526,71.788,14.358,0.252,673538048,4340146176,169107456,3053887488,8493,4390,0,8777728,0,754,4154,8177,0.730,0.770,0.530,0,1,0,0,0,14,8,0,6,0
16-04 07:09:51,16.583,5.528,68.342,9.296,0.251,675987456,4335951872,169762816,3054870528,8504,6636,0,10145792,0,835,6863,14262,0.730,0.770,0.530,1,0,0,0,0,14,8,0,6,0
16-04 07:09:52,10.127,4.557,65.063,20,0.253,678764544,4331671552,170303488,3055734784,10011,316320,0,21725184,0,732,4007,8141,0.730,0.770,0.530,0,2,0,0,0,14,8,0,6,0
16-04 07:09:53,9.068,5.793,66.751,18.388,0,679469056,4330311680,170688512,3055972352,16086,5262,0,76328960,0,996,3843,6742,0.760,0.780,0.530,0,1,0,0,0,14,8,0,6,0
16-04 07:09:54,18.250,6.250,68.250,7,0.250,681103360,4326912000,171094016,3057291264,16339,402232,0,6610944,0,473,5899,15996,0.760,0.780,0.530,2,0,0,0,0,14,8,0,6,0
16-04 07:09:55,16.794,6.107,69.211,7.634,0.254,682250240,4324372480,171466752,3058257920,10601,393648,0,8163328,0,653,5634,13474,0.760,0.780,0.530,2,1,0,0,0,14,8,0,6,0
16-04 07:09:56,18.575,6.361,70.229,4.835,0,609480704,4396601344,171761664,3058483200,6264,18664,0,6971392,0,496,4596,11731,0.760,0.780,0.530,1,0,71,0,0,14,6,0,7,0
