-- Logs begin at Thu 2020-04-16 13:36:05 UTC, end at Thu 2020-04-16 14:43:03 UTC. --
Apr 16 14:11:45 cloud-provider-iscsi-0000000293 systemd[1]: Started Devstack devstack@dstat.service.
Apr 16 14:11:46 cloud-provider-iscsi-0000000293 dstat.sh[23891]: [286B blob data]
Apr 16 14:11:46 cloud-provider-iscsi-0000000293 dstat.sh[23891]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 16 14:11:46 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:46|  6   2  90   1   0| 428M 4456M  144M 2720M|   0     0 | 153k 3997k|5.59  35.6 |1153  2090 |0.74 0.71 0.52|2.0   0  26|   0     0 |systemd              1    0.1%   0    0 |bash                 2138 2744k2587k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 16 14:11:47 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:47|  9  21  69   0   0| 428M 4454M  144M 2720M|7009B   27k|  24k  176k|1.00  16.0 |3077  5563 |0.74 0.71 0.52|3.0   0 512|   0     0 |bash                 2138 3.2%2027k  32k|bash                 2138 2027k  32k3.2%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 16 14:11:48 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:48| 13  20  67   0   0| 428M 4454M  144M 2721M|  18k   12k|   0    28k|   0  7.00 |3182  6773 |0.74 0.71 0.52|3.0   0 327|   0     0 |systemd              1    3.5%   0    0 |bash                 2138 2646k  22k2.0%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 16 14:11:49 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:49|  7   9  83   0   0| 553M 4329M  144M 2843M|9511B 4094B|   0     0 |   0     0 |3029  4435 |0.68 0.70 0.52|1.0   0  85|   0     0 |systemd              1    5.2%   0    0 |bash                 2138  247k 656B  0%|mysqld       173M|   0     0 |  14    4    0    4    0
Apr 16 14:11:50 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:50| 10  13  77   0   0| 560M 4322M  144M 2843M|9616B   15k|   0   408k|   0  2.00 |2048  3625 |0.68 0.70 0.52|2.0   0 295|   0     0 |keystone-manage      252033.5%1268k  79k|keystone-manage      252031268k  79k3.5%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 16 14:11:51 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:51| 22   3  74   1   0| 605M 4277M  144M 2843M|8249B 2486B| 120k    0 |7.00     0 | 633   736 |0.68 0.70 0.52|2.0   0   0|   0     0 |keystone-manage      25203 24%  11M 153k|keystone-manage      25203  11M 153k 24%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 16 14:11:52 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:52| 15   4  73   8   0| 633M 4246M  144M 2845M|  11k  126k|  84k 5320k|7.00   241 |1876  3859 |0.68 0.70 0.52|1.0 1.0   0|   0     0 |keystone-manage      25203 13%3748k 551k|keystone-manage      252033748k 551k 13%|mysqld       187M|   0     0 |  14    8    0    6    0
Apr 16 14:11:53 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:53|  8   5  71  16   0| 637M 4241M  144M 2846M|6620B 3624B|   0  8904k|   0   813 |3676  8253 |0.68 0.70 0.52|2.0   0   0|   0     0 |mysqld               231667.5%   0    0 |keystone-manage      25203  13k7475B3.8%|mysqld       191M|   0     0 |  14    8    0    6    0
Apr 16 14:11:54 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:54|  7   6  73  15   0| 640M 4171M  145M 2911M|  16k 5620B|   0    71M|   0   598 |2974  5982 |0.63 0.69 0.51|2.0   0 2.0|   0     0 |mysqld               231666.2%   0    0 |keystone-manage      25203  19k  11k3.5%|mysqld       193M|   0     0 |  14    8    0    6    0
Apr 16 14:11:55 cloud-provider-iscsi-0000000293 dstat.sh[23891]: 16-04 14:11:55|  8   4  66  22   0| 645M 4165M  145M 2911M|7740B 4390B|   0    51M|   0   943 |3480  6190 |0.63 0.69 0.51|1.0 2.0   0|   0     0 |mysqld               231664.8%   0    0 |keystone-manage      25203  25k  13k4.0%|mysqld       195M|   0     0 |  14    8    0    6    0
