"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Aug 2022 09:36:17 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-08 09:36:17,,889096,1654796,189960,5078364,,,,,,,1.220,0.880,0.600,1,0,,,,8,6,0,10,2
31-08 09:36:18,14.893,18.487,65.990,0.257,0,890824,1652032,189972,5079336,319275.333,16636.659,0,529.974,0,22.596,3035,4900,1.290,0.900,0.610,1,0,399.535,0,0,8,6,0,10,2
31-08 09:36:19,22.765,19.013,57.288,0.250,0.250,839068,1701456,189980,5081764,1030025.877,48479.093,0,1949.290,0,29.019,3900,6259,1.290,0.900,0.610,2,0,248.164,0,0,8,4,0,10,4
31-08 09:36:20,46.504,14.501,37.253,0,0,1003468,1535936,189988,5207272,165154.212,5295.424,0,564.045,0,9.001,3496,7668,1.290,0.900,0.610,2,0,103.008,0,0,9,4,0,10,2
31-08 09:36:21,30.722,9.491,59.446,0,0,1019008,1520096,190004,5207500,67965.947,6994.614,0,435.602,0,12.988,1686,2147,1.290,0.900,0.610,2,0,98.910,0,0,9,6,1,10,2
31-08 09:36:22,18.000,12.250,68.249,1.500,0,1024844,1514072,190016,5207640,67863.050,17918.749,0,591.992,0,30.000,2234,3283,1.290,0.900,0.610,2,0,190.997,0,0,9,7,0,12,2
31-08 09:36:23,25.971,3.746,67.176,3.746,0.250,1062732,1474744,190060,5208956,626983.675,11643.088,19.978,23306.153,1.998,254.718,2101,1514,1.260,0.900,0.610,2,0,0.999,0,0,9,8,0,12,2
31-08 09:36:24,24.756,3.501,68.017,2.251,0.250,1086712,1447908,190088,5211576,930536.982,13915.409,176.043,1912.469,12.003,16.004,1940,1705,1.260,0.900,0.610,2,0,1.000,0,0,9,8,0,12,2
31-08 09:36:25,28.048,2.504,64.611,4.758,0,1108228,1424808,190136,5213072,660435.987,20391.952,12.021,2732.684,1.002,101.173,2364,2883,1.260,0.900,0.610,2,1,2.003,0,0,9,10,0,12,2
31-08 09:36:26,7.250,3.000,63.499,24.750,0,1117028,1413364,190424,5215268,404851.927,22514.662,0,11239.831,0,854.987,6035,10476,1.260,0.900,0.610,1,1,10.000,0,0,9,10,0,10,2
31-08 09:36:27,15.258,3.002,60.284,20.011,0,1095184,1431100,190784,5218960,1015476.605,40539.540,0,7824.350,0,641.357,5976,9443,1.260,0.900,0.610,2,1,13.007,0,0,9,8,0,10,2
31-08 09:36:28,36.750,7.500,41.750,15.000,0,1133676,1387516,191076,5223452,84007.244,8029.928,0,40891.632,0,634.994,4801,7607,1.480,0.950,0.630,3,1,23.000,0,0,9,8,0,10,2
31-08 09:36:29,25.700,5.240,50.901,16.218,0,1126788,1391980,191396,5225392,48832.971,11486.647,0,6750.863,0,597.837,5420,9028,1.480,0.950,0.630,3,0,16.967,0,0,9,8,1,10,2
31-08 09:36:30,7.009,2.503,66.581,22.778,0,1128176,1387704,191804,5227796,297281.603,15098.314,0,6948.428,0,632.768,5190,8985,1.480,0.950,0.630,1,1,6.007,0,0,9,9,0,10,2
31-08 09:36:31,26.483,5.996,59.212,7.245,0,1045540,1464904,192160,5232272,929150.061,26079.413,0,2730.264,0,194.876,4060,5485,1.480,0.950,0.630,2,0,88.943,0,0,9,7,1,10,2
31-08 09:36:32,32.277,4.003,62.803,0.250,0.250,1101420,1407376,192216,5233632,52125.890,5178.360,0,1076.907,0,23.019,1234,1464,1.480,0.950,0.630,1,0,2.002,0,0,9,8,0,10,2
