"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000240",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","11 Apr 2020 14:13:08 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
11-04 14:13:08,0.211,0.069,99.648,0.032,0.039,450879488,4592140288,169467904,2891550720,0,0,5032.831,126812.146,0.232,1.141,230.457,208.528,0.670,0.650,0.460,2,0,0.880,0,0,12,4,0,4,0
11-04 14:13:09,9.296,21.357,68.844,0.251,0.251,451117056,4591181824,169467904,2891907072,9630,14728,24576,98304,1,6,2420,5071,0.670,0.650,0.460,2,0,454,0,0,12,4,0,4,0
11-04 14:13:10,12.532,20.716,66.752,0,0,451338240,4590317568,169467904,2892484608,7813,19652,0,36864,0,9,3381,6673,0.670,0.650,0.460,2,0,391,0,0,12,4,0,4,0
11-04 14:13:11,9.114,12.405,78.228,0,0.253,582344704,4458733568,169467904,3020697600,9189,9396,0,0,0,0,3266,5846,0.670,0.650,0.460,1,0,85,0,0,14,4,0,4,0
11-04 14:13:12,13.602,12.594,73.552,0,0.252,594530304,4446380032,169472000,3020795904,18695,6518,0,335872,0,23,2236,3712,0.690,0.660,0.470,3,0,297,0,0,14,6,0,6,0
11-04 14:13:13,21.859,3.266,74.121,0.754,0,634068992,4406419456,169484288,3021205504,14058,11408,122880,0,7,0,732,771,0.690,0.660,0.470,2,0,0,0,0,14,6,0,6,0
11-04 14:13:14,17.172,2.778,75,5.051,0,667897856,4370071552,169738240,3023396864,11370,2160,86016,6905856,7,384,2374,4244,0.690,0.660,0.470,2,0,0,0,0,14,8,0,6,0
11-04 14:13:15,9.774,6.266,71.178,12.531,0.251,673632256,4293943296,170364928,3091554304,12541,129552,0,78073856,0,1014,5113,11097,0.690,0.660,0.470,3,0,0,0,0,14,8,0,6,0
11-04 14:13:16,12.214,5.344,70.483,11.705,0.254,676868096,4289110016,171028480,3092393984,7108,7448,0,11718656,0,971,5380,9980,0.690,0.660,0.470,3,0,0,0,0,14,8,0,6,0
11-04 14:13:17,12.276,5.115,67.263,15.345,0,678023168,4286574592,171495424,3093245952,8529,16882,0,75853824,0,994,3830,9009,0.960,0.720,0.490,1,1,0,0,0,14,8,0,6,0
11-04 14:13:18,12.658,5.316,71.139,10.633,0.253,680591360,4282638336,172118016,3093950464,8829,307252,0,9728000,0,736,4691,9841,0.960,0.720,0.490,4,0,2,0,0,14,8,0,6,0
11-04 14:13:19,12.214,4.580,70.483,12.468,0.254,682729472,4279070720,172666880,3094736896,6191,8338,0,9601024,0,764,4159,10675,0.960,0.720,0.490,3,0,0,0,0,14,8,0,6,0
