"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000016029",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Mar 2020 13:26:44 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-03 13:26:44,3.507,1.103,94.955,0.396,0.040,442843136,4348231680,173101056,3127906304,0,0,70343.937,2014733.273,2.504,18.263,644.246,1034.123,0.610,0.620,0.490,3,0,13.293,0,0,12,3,0,3,0
16-03 13:26:45,10.859,20.202,68.939,0,0,442961920,4347768832,173101056,3128045568,7371,1944,0,2916352,0,16,2879,5288,0.610,0.620,0.490,3,0,495,0,0,12,3,0,3,0
16-03 13:26:46,13.098,21.411,65.239,0,0.252,449581056,4340621312,173101056,3128709120,7824,2160,0,32768,0,8,3179,7001,0.610,0.620,0.490,2,0,370,0,0,12,3,0,3,0
16-03 13:26:47,12.405,17.468,70.127,0,0,575213568,4214341632,173101056,3256725504,6667,2160,0,0,0,0,3700,5979,0.650,0.630,0.490,2,0,301,0,0,14,5,0,3,0
16-03 13:26:48,20.101,5.276,73.869,0.754,0,614957056,4174209024,173105152,3257077760,9828,2160,77824,0,2,0,1010,1378,0.650,0.630,0.490,2,0,52,0,0,14,5,0,5,0
16-03 13:26:49,22.250,2.750,72.750,2,0.250,652619776,4135071744,173129728,3258245120,6793,2160,86016,0,11,0,1254,1913,0.650,0.630,0.490,2,0,0,0,0,14,7,0,5,0
16-03 13:26:50,9.160,4.326,73.282,13.232,0,667598848,4117573632,173858816,3259887616,13689,2160,0,14659584,0,1041,4343,8668,0.650,0.630,0.490,3,0,0,0,0,14,7,0,5,0
16-03 13:26:51,6.818,2.778,73.737,16.667,0,670588928,4044763136,174170112,3328135168,7480,2160,0,73203712,0,530,2962,4841,0.650,0.630,0.490,3,0,0,0,0,14,7,0,5,0
16-03 13:26:52,10.914,3.807,73.096,12.183,0,672796672,4041412608,174870528,3328528384,10540,1890,0,9940992,0,818,4285,8842,0.670,0.630,0.490,2,0,0,0,0,14,7,0,5,0
16-03 13:26:53,13.098,4.786,70.277,11.587,0.252,673972224,4038877184,175366144,3329359872,7039,1998,0,6590464,0,543,4199,10136,0.670,0.630,0.490,1,1,0,0,0,14,7,0,5,0
16-03 13:26:54,9.343,3.788,72.727,14.141,0,676192256,4035223552,175910912,3330174976,14937,1944,0,7880704,0,583,3748,7844,0.670,0.630,0.490,2,0,2,0,0,14,7,0,5,0
16-03 13:26:55,10.025,3.759,71.930,14.286,0,678395904,4032176128,176386048,3330506752,10548,2160,0,11534336,0,727,3976,8372,0.670,0.630,0.490,1,1,0,0,0,14,7,0,5,0
16-03 13:26:56,19.144,3.023,71.788,5.793,0.252,679333888,4029730816,176672768,3331678208,13659,2160,0,4857856,0,329,4828,11572,0.670,0.630,0.490,2,0,0,0,0,14,7,0,5,0
16-03 13:26:57,15.461,4.988,69.077,10.474,0,680755200,4027068416,176988160,3332562944,10841,2160,0,5844992,0,464,4123,10372,0.780,0.660,0.500,3,0,0,0,0,14,7,0,5,0
16-03 13:26:58,7.595,3.797,72.405,16.203,0,681349120,4026019840,177254400,3332739072,7259,2160,0,7487488,0,511,2826,6677,0.780,0.660,0.500,2,0,0,0,0,14,7,0,5,0
16-03 13:26:59,12.911,1.772,72.405,12.911,0,681742336,4025262080,177520640,3332825088,7407,2160,0,3915776,0,281,2311,5422,0.780,0.660,0.500,2,0,0,0,0,14,5,0,6,0
16-03 13:27:00,20.403,7.305,68.514,3.526,0.252,640077824,4066365440,177561600,3333328896,8237,2160,0,76365824,0,1132,3144,2099,0.780,0.660,0.500,2,0,79,0,0,14,5,0,6,0
16-03 13:27:01,23.174,2.771,73.048,1.008,0,608583680,4097265664,177594368,3333877760,6897,2106,0,7061504,0,70,1037,1326,0.780,0.660,0.500,2,0,10,0,0,14,5,0,6,0
16-03 13:27:02,22.922,2.771,74.307,0,0,649162752,4055248896,177672192,3335204864,7218,1998,0,6402048,0,139,1293,1551,0.800,0.660,0.500,2,0,2,0,0,14,5,0,6,0
16-03 13:27:03,19.347,7.538,72.864,0,0.251,604086272,4100280320,177684480,3335237632,7184,2160,0,73728,0,5,1399,2223,0.800,0.660,0.500,2,0,164,0,0,14,5,0,6,0
16-03 13:27:04,13.350,19.395,67.254,0,0,603955200,4099485696,177684480,3336142848,14342,2160,0,40960,0,10,2733,6049,0.800,0.660,0.500,2,0,501,0,0,14,5,0,6,0
16-03 13:27:05,33.163,15.306,51.020,0.510,0,639197184,4063830016,177684480,3336888320,4669,2160,0,5128192,0,198,3651,5947,0.800,0.660,0.500,3,0,207,0,0,14,7,0,6,0
16-03 13:27:06,45.865,4.261,48.872,0.752,0.251,744382464,3958468608,177684480,3337023488,5242,2106,131072,0,1,0,878,739,0.800,0.660,0.500,3,0,4,0,0,14,7,0,6,0
16-03 13:27:07,39.599,9.273,50.877,0.251,0,781639680,3918192640,177770496,3339436032,5898,2214,20480,319488,4,35,2430,5609,0.730,0.650,0.500,4,0,130,0,0,13,5,0,7,0
16-03 13:27:08,23.929,4.534,71.285,0.252,0,826482688,3873193984,177770496,3339452416,14797,2202,0,958464,0,3,1269,1258,0.730,0.650,0.500,2,0,37,0,0,14,5,0,7,0
16-03 13:27:09,22.864,3.015,74.121,0,0,871333888,3828305920,177770496,3339476992,7020,2160,0,139264,0,3,766,890,0.730,0.650,0.500,2,0,2,0,0,14,7,0,7,0
16-03 13:27:10,21.914,4.282,72.796,0.756,0.252,798375936,3901210624,177803264,3339489280,7219,1986,0,487424,0,54,1410,2179,0.730,0.650,0.500,2,0,52,0,0,14,5,0,10,0
16-03 13:27:11,22.556,4.261,72.180,1.003,0,840151040,3859161088,177811456,3339497472,6931,2160,0,12505088,0,193,1040,1124,0.730,0.650,0.500,2,0,2,0,0,14,13,0,11,0
16-03 13:27:12,19.847,4.326,73.537,2.290,0,806961152,3892060160,177811456,3339722752,6173,2160,69632,0,17,0,1442,2027,0.760,0.660,0.500,2,0,61,0,0,14,29,0,15,0
16-03 13:27:13,22.306,3.759,73.684,0,0.251,847335424,3851681792,177815552,3339718656,6690,2160,0,737280,0,7,681,743,0.760,0.660,0.500,2,0,2,0,0,14,29,0,15,0
16-03 13:27:14,21.212,6.061,72.727,0,0,827260928,3871731712,177815552,3339743232,7213,2160,0,0,0,0,1329,2030,0.760,0.660,0.500,2,0,103,0,0,14,29,0,20,0
16-03 13:27:15,25,1.500,73.500,0,0,855265280,3843375104,177815552,3340091392,6492,2160,0,0,0,0,1131,1752,0.760,0.660,0.500,2,0,0,0,0,14,29,0,28,0
16-03 13:27:16,21.914,4.534,73.300,0.252,0,843272192,3855335424,177819648,3340120064,10093,2160,0,3379200,0,35,777,1026,0.760,0.660,0.500,2,0,23,0,0,14,29,0,28,0
16-03 13:27:17,23.691,4.738,71.322,0.249,0,812613632,3885776896,177836032,3340283904,9153,2160,0,188416,0,14,1393,2262,0.700,0.650,0.500,2,0,73,0,0,14,29,0,36,0
16-03 13:27:18,22.418,3.526,73.804,0,0.252,854011904,3844354048,177856512,3340288000,5712,1944,0,352256,0,20,733,837,0.700,0.650,0.500,2,0,2,0,0,14,29,0,36,0
16-03 13:27:19,21.212,6.313,72.475,0,0,818544640,3879817216,177856512,3340292096,15417,2160,0,0,0,0,1542,2532,0.700,0.650,0.500,2,0,100,0,0,14,29,0,44,0
16-03 13:27:20,23.174,2.519,74.307,0,0,854720512,3843604480,177860608,3340324864,13557,2160,0,65536,0,6,671,716,0.700,0.650,0.500,2,0,2,0,0,14,29,0,44,0
16-03 13:27:21,21.750,5.250,73,0,0,826540032,3871768576,177860608,3340341248,5512,2254,0,1110016,0,51,1251,1787,0.700,0.650,0.500,2,0,69,0,0,14,29,0,49,0
16-03 13:27:22,23.750,2.500,73.250,0.500,0,861351936,3836780544,177864704,3340496896,5806,2160,0,188416,0,3,1004,1444,0.720,0.650,0.500,2,0,3,0,0,14,31,0,54,0
16-03 13:27:23,20.301,6.266,73.183,0,0.251,836071424,3862052864,177864704,3340505088,7926,2160,0,0,0,0,1025,1399,0.720,0.650,0.500,2,0,70,0,0,14,29,0,56,0
16-03 13:27:24,23.810,2.256,73.935,0,0,862130176,3835985920,177864704,3340513280,6349,2160,0,0,0,0,921,1215,0.720,0.650,0.500,5,0,2,0,0,14,31,0,59,0
