"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","05 Dec 2022 18:54:31 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
05-12 18:54:31,,980208,1451536,195200,5186724,,,,,,,1.220,0.530,0.260,5,0,,,,8,7,0,10,2
05-12 18:54:32,12.988,17.734,67.440,0.250,0.250,982784,1446412,195216,5188964,1114474.774,16141.586,0,10390.721,0,120.892,3410,4480,1.220,0.530,0.260,2,0,378.662,0,0,8,8,0,10,2
05-12 18:54:33,16.009,19.511,64.038,0,0.250,972616,1453316,195216,5192176,1552680.529,29609.440,0,24.014,0,6.004,4678,6565,1.120,0.520,0.260,1,0,284.167,0,0,8,8,0,10,2
05-12 18:54:34,17.994,16.495,63.980,0.500,0,972032,1451220,195244,5194980,1467075.805,21506.269,0,1803.436,0,8.997,4787,8445,1.120,0.520,0.260,3,0,189.941,0,0,8,6,0,8,4
05-12 18:54:35,35.974,12.241,50.214,0.500,0.250,1043252,1377068,195284,5322212,961994.098,15520.934,0,4612.711,0,9.993,4211,6710,1.120,0.520,0.260,1,0,72.948,0,0,9,4,0,8,2
05-12 18:54:36,32.749,8.500,57.999,0.250,0.250,1059684,1359564,195296,5323272,596426.089,6423.839,0,155.996,0,5.000,1873,2122,1.120,0.520,0.260,2,0,88.998,0,0,9,6,0,8,2
05-12 18:54:37,21.503,13.002,65.509,0,0,1056576,1360448,195308,5325468,1207644.655,17182.371,0,424.059,0,10.001,2625,2722,1.120,0.520,0.260,1,0,171.024,0,0,9,9,0,9,2
05-12 18:54:38,25.012,5.253,67.283,1.501,0,1103520,1312624,195420,5326224,296325.199,14846.275,20.010,3293.614,2.001,37.018,1607,2042,1.110,0.530,0.260,2,0,32.016,0,0,9,7,0,10,2
05-12 18:54:39,28.505,3.251,64.511,3.251,0.250,1120148,1294604,195596,5327388,192045.032,7288.254,176.030,1144.197,12.002,16.003,1362,1549,1.110,0.530,0.260,2,0,1.000,0,0,9,8,0,10,2
05-12 18:54:40,24.243,1.250,70.729,2.749,0.250,1142996,1270900,195684,5328056,239889.553,15571.297,11.996,1867.436,1.000,65.980,1549,1951,1.110,0.530,0.260,2,0,2.999,0,0,9,10,0,10,2
05-12 18:54:41,7.503,3.001,61.775,25.010,0,1155468,1256300,196028,5329736,161907.439,12168.843,0,10524.189,0,759.302,5272,9399,1.110,0.530,0.260,1,1,9.004,0,0,9,10,0,10,2
05-12 18:54:42,9.241,3.497,63.442,21.730,0.250,1157268,1250944,196384,5332808,448839.170,17870.523,0,17739.644,0,762.297,5131,9384,1.110,0.530,0.260,0,1,0.999,0,0,9,10,0,10,2
05-12 18:54:43,10.248,3.249,63.735,20.745,0,1164628,1239052,196756,5336832,785088.645,27631.617,0,7434.283,0,603.861,5368,9338,1.190,0.550,0.270,1,1,18.996,0,0,9,10,0,10,2
05-12 18:54:44,26.011,4.752,47.770,21.009,0.250,1147644,1253232,197072,5339184,354485.402,12499.162,0,7150.953,0,589.243,5121,8704,1.190,0.550,0.270,2,1,23.010,0,0,9,8,0,10,2
05-12 18:54:45,30.022,4.753,43.782,19.765,0,1167168,1231420,197352,5341084,51048.470,11095.144,0,7017.151,0,637.468,5038,9086,1.190,0.550,0.270,2,1,12.009,0,0,9,8,0,10,2
05-12 18:54:46,27.230,3.997,56.458,11.242,0.250,1071388,1326164,197500,5341980,79079.402,13299.145,0,4148.926,0,373.723,3992,6587,1.190,0.550,0.270,2,0,25.981,0,0,9,7,0,10,2
05-12 18:54:47,23.248,5.249,71.743,0.250,0,1116112,1281112,197504,5342284,149548.596,7299.248,0,1215.875,0,23.998,1486,1808,1.190,0.550,0.270,4,0,63.993,0,0,9,7,0,10,2
