"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000360",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","22 Apr 2020 12:49:16 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
22-04 12:49:16,6.015,1.953,91.253,0.723,0.057,448901120,4198928384,150974464,3307655168,0,0,132089.413,3626129.584,4.731,30.492,1093.765,1569.595,0.820,0.650,0.500,2,0,24.531,0,0,12,4,0,4,0
22-04 12:49:17,11.450,20.356,67.939,0,0.254,448602112,4198486016,150978560,3308032000,11346,14418,24576,90112,1,9,2771,5863,0.750,0.640,0.500,2,0,501,0,0,12,4,0,4,0
22-04 12:49:18,13.384,19.949,66.414,0,0.253,448122880,4198531072,150978560,3308412928,8558,23068,0,430080,0,7,3152,8463,0.750,0.640,0.500,2,0,305,0,0,12,4,0,4,0
22-04 12:49:19,9.068,9.320,81.612,0,0,579334144,4066955264,150978560,3436507136,9494,8932,0,0,0,0,2620,5366,0.750,0.640,0.500,1,0,133,0,0,14,6,0,4,0
22-04 12:49:20,16.583,11.055,72.111,0,0.251,603156480,4042960896,150978560,3436548096,8046,5864,0,0,0,0,1712,2766,0.750,0.640,0.500,1,0,221,0,0,14,6,0,6,0
22-04 12:49:21,21.805,3.008,74.185,1.003,0,649142272,3995721728,150978560,3437801472,7021,12376,208896,0,14,0,634,932,0.750,0.640,0.500,2,0,0,0,0,14,6,0,6,0
22-04 12:49:22,8.816,4.786,72.544,13.854,0,664428544,3978338304,151420928,3439329280,6598,33834,0,8560640,0,594,3554,6311,0.770,0.650,0.500,1,1,0,0,0,14,8,0,6,0
22-04 12:49:23,6.818,3.535,66.162,23.232,0.253,667320320,3974975488,151678976,3439505408,7386,97410,0,55693312,0,797,2882,6249,0.770,0.650,0.500,0,1,0,0,0,14,8,0,6,0
22-04 12:49:24,6.582,3.797,73.418,16.203,0,670126080,3902193664,151986176,3507757056,7908,5668,0,73977856,0,621,3057,5928,0.770,0.650,0.500,1,0,0,0,0,14,8,0,6,0
22-04 12:49:25,9.620,4.051,72.405,13.671,0.253,672002048,3899260928,152510464,3508199424,6793,4390,0,8368128,0,686,3926,8558,0.770,0.650,0.500,0,1,0,0,0,14,8,0,6,0
22-04 12:49:26,13.959,4.315,70.305,11.421,0,673718272,3896115200,153030656,3509071872,9815,6000,0,7704576,0,621,5294,11954,0.770,0.650,0.500,1,0,0,0,0,14,8,0,6,0
22-04 12:49:27,10.459,3.061,72.194,14.031,0.255,675786752,3892768768,153571328,3509735424,25599,317218,0,8503296,0,645,4375,8342,0.870,0.670,0.510,0,1,0,0,0,14,8,0,6,0
22-04 12:49:28,8.418,4.337,72.194,14.796,0.255,678182912,3889221632,154181632,3510226944,17237,7974,0,9146368,0,728,3879,8416,0.870,0.670,0.510,0,1,2,0,0,14,8,0,6,0
22-04 12:49:29,21.320,6.345,66.751,5.584,0,680280064,3884916736,154382336,3512156160,9957,8602,0,40861696,0,584,5765,14281,0.870,0.670,0.510,0,1,0,0,0,14,8,0,6,0
22-04 12:49:30,12.060,5.528,69.598,12.814,0,681414656,3883012096,154882048,3512360960,11037,765542,0,9646080,0,769,5159,11648,0.870,0.670,0.510,0,1,0,0,0,14,8,0,6,0
22-04 12:49:31,14.646,6.061,72.475,6.566,0.253,607944704,3956039680,155164672,3512504320,6497,11186,0,4587520,0,325,3033,7436,0.870,0.670,0.510,1,0,62,0,0,14,6,0,7,0
22-04 12:49:32,22.670,3.526,73.804,0,0,650723328,3912740864,155217920,3512954880,7452,14968,0,6778880,0,71,977,1226,0.880,0.680,0.510,1,0,16,0,0,14,6,0,7,0
22-04 12:49:33,23.058,3.258,73.183,0.251,0.251,631242752,3931643904,155258880,3513491456,9696,2160,0,7036928,0,67,1045,1427,0.880,0.680,0.510,1,0,11,0,0,14,6,0,7,0
22-04 12:49:34,21.106,5.779,67.839,5.276,0,608243712,3953078272,155336704,3514949632,11439,4310,0,10891264,0,355,1957,2129,0.880,0.680,0.510,2,3,74,0,0,14,6,0,7,0
22-04 12:49:35,12.250,21.500,65.750,0.250,0.250,609546240,3950592000,155340800,3516018688,7631,8318,0,249856,0,21,2942,6015,0.880,0.680,0.510,1,0,530,0,0,14,6,0,7,0
22-04 12:49:36,28.212,19.144,52.645,0,0,641683456,3917938688,155344896,3516801024,8885,20656,0,126976,0,8,3856,6454,0.880,0.680,0.510,2,0,268,0,0,14,8,0,7,0
22-04 12:49:37,46.985,3.266,49.246,0.251,0.251,728227840,3831189504,155344896,3516956672,8110,11412,131072,0,1,0,926,793,0.970,0.700,0.520,2,0,2,0,0,14,8,0,7,0
22-04 12:49:38,46.500,6.250,46.750,0.500,0,776302592,3780444160,155353088,3519283200,11232,2214,20480,344064,4,44,1730,6366,0.970,0.700,0.520,2,0,26,0,0,14,6,0,8,0
