"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000012634",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","10 Mar 2020 10:56:21 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
10-03 10:56:21,6.327,1.991,90.956,0.665,0.061,444030976,4355874816,172023808,3120939008,0,0,125545.814,3656126.931,4.463,32.746,1056.155,1750.536,0.720,0.760,0.550,3,0,23.844,0,0,12,4,0,3,0
10-03 10:56:22,9.207,20.460,70.332,0,0,445349888,4354031616,172036096,3121102848,9717,2160,0,114688,0,12,2692,5089,0.720,0.760,0.550,5,0,499,0,0,12,4,0,3,0
10-03 10:56:23,13.065,17.839,63.819,5.025,0.251,444092416,4354748416,172036096,3121557504,7083,2214,0,8601600,0,243,3011,5514,0.720,0.760,0.550,6,0,358,0,0,12,4,0,3,0
10-03 10:56:24,7.848,8.861,83.291,0,0,575418368,4222812160,172036096,3249745920,6786,2160,0,0,0,0,3121,4791,0.660,0.750,0.550,1,0,91,0,0,14,4,0,3,0
10-03 10:56:25,9.620,12.658,77.468,0,0.253,583270400,4214775808,172040192,3249893376,8479,2160,0,0,0,0,2104,3534,0.660,0.750,0.550,2,0,295,0,0,14,6,0,5,0
10-03 10:56:26,21.970,3.030,74.242,0.758,0,621400064,4176543744,172044288,3249975296,7051,2052,77824,0,2,0,703,742,0.660,0.750,0.550,2,0,1,0,0,14,6,0,5,0
10-03 10:56:27,20,3.250,72.250,4.250,0.250,664289280,4131688448,172146688,3251699712,13436,2052,86016,3911680,11,153,1503,2324,0.660,0.750,0.550,1,1,0,0,0,14,8,0,5,0
10-03 10:56:28,7.179,3.077,74.103,15.641,0,668921856,4125179904,172691456,3252965376,5968,2160,0,10797056,0,904,4419,7759,0.660,0.750,0.550,1,1,0,0,0,14,8,0,5,0
10-03 10:56:29,7.305,4.282,73.048,15.113,0.252,672468992,4051525632,173150208,3321208832,5289,2160,0,74715136,0,679,3729,6178,0.690,0.760,0.550,3,0,0,0,0,14,8,0,5,0
10-03 10:56:30,11.750,5.500,69.500,13.250,0,674312192,4048510976,173789184,3321663488,5376,2160,0,9338880,0,755,3988,8127,0.690,0.760,0.550,2,0,0,0,0,14,8,0,6,0
10-03 10:56:31,15.789,4.762,70.426,8.772,0.251,676360192,4045078528,174264320,3322503168,6078,2160,0,7282688,0,604,4716,11430,0.690,0.760,0.550,3,0,2,0,0,14,8,0,5,0
10-03 10:56:32,10.354,3.535,70.960,15.152,0,678244352,4041748480,174886912,3323305984,6699,2160,0,9146368,0,729,3785,7565,0.690,0.760,0.550,1,1,0,0,0,14,8,0,5,0
10-03 10:56:33,14.824,5.779,69.849,9.045,0.503,681095168,4037496832,175259648,3324305408,7444,2160,0,6836224,0,524,5797,11515,0.690,0.760,0.550,2,0,0,0,0,14,8,0,5,0
10-03 10:56:34,18.462,3.590,71.026,6.923,0,682102784,4034863104,175603712,3325526016,8836,2160,0,9895936,0,475,5940,11732,0.790,0.780,0.560,2,0,0,0,0,14,8,0,5,0
10-03 10:56:35,14.713,6.234,68.579,10.224,0.249,682586112,4033622016,176099328,3325775872,6799,2202,0,8503296,0,648,5173,11851,0.790,0.780,0.560,2,0,0,0,0,14,8,0,5,0
10-03 10:56:36,17.722,6.329,73.165,2.532,0.253,616538112,4099457024,176205824,3325853696,5769,1890,0,1937408,0,148,1928,3414,0.790,0.780,0.560,3,0,78,0,0,14,6,0,6,0
10-03 10:56:37,23.058,3.258,73.684,0,0,672985088,4043010048,176209920,3325849600,7791,2214,0,2600960,0,25,859,996,0.790,0.780,0.560,3,1,1,0,0,14,6,0,6,0
10-03 10:56:38,22.864,3.266,72.864,1.005,0,630304768,4084580352,176246784,3326902272,14233,2106,0,10199040,0,81,1178,1488,0.790,0.780,0.560,2,0,11,0,0,14,6,0,6,0
