"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000221",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","09 Apr 2020 08:32:56 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
09-04 08:32:56,7.971,2.725,88.148,1.083,0.074,438824960,4665237504,151674880,2865786880,0,0,201751.337,5296197.659,7.159,46.402,1454.302,2625.504,0.830,0.770,0.550,2,0,33.926,0,0,12,3,0,4,0
09-04 08:32:57,10.660,20.051,68.782,0,0.508,438689792,4664688640,151674880,2866053120,8287,2160,24576,172032,1,10,2696,5164,0.830,0.770,0.550,2,0,488,0,0,12,3,0,4,0
09-04 08:32:58,14.141,19.444,66.162,0,0.253,439832576,4663128064,151674880,2866429952,7977,2160,0,28672,0,7,3689,7446,0.830,0.770,0.550,2,0,343,0,0,12,3,0,4,0
09-04 08:32:59,10.918,17.618,71.216,0,0.248,571478016,4531023872,151674880,2994470912,8713,2160,0,0,0,0,3541,5966,1.010,0.810,0.560,2,0,275,0,0,14,5,0,4,0
09-04 08:33:00,19.647,6.045,74.055,0.252,0,607457280,4494831616,151678976,2994638848,10547,2160,98304,0,4,0,1001,1489,1.010,0.810,0.560,2,0,76,0,0,14,5,0,6,0
09-04 08:33:01,22.250,2.500,73.250,1.750,0.250,642904064,4458016768,151699456,2995986432,10046,2160,110592,1994752,10,8,906,1633,1.010,0.810,0.560,1,1,0,0,0,14,7,0,6,0
09-04 08:33:02,7.557,4.282,73.300,14.861,0,656207872,4442734592,152178688,2997411840,8647,2160,0,8531968,0,693,2910,5403,1.010,0.810,0.560,1,1,0,0,0,14,7,0,6,0
09-04 08:33:03,7.769,5.764,71.429,14.787,0.251,659566592,4369637376,152567808,3065270272,7991,1998,0,75186176,0,638,3524,5277,1.010,0.810,0.560,1,1,0,0,0,14,7,0,6,0
09-04 08:33:04,8.163,3.827,72.704,15.051,0.255,662028288,4365864960,152961024,3066105856,9946,2106,0,7720960,0,645,3960,5705,1.010,0.810,0.570,2,0,0,0,0,14,7,0,6,0
09-04 08:33:05,11.970,4.988,70.324,12.469,0.249,664109056,4363075584,153522176,3066228736,7246,2160,0,8118272,0,650,4050,8456,1.010,0.810,0.570,2,0,0,0,0,14,7,0,6,0
09-04 08:33:06,15.500,5.750,68.500,10,0.250,665436160,4360204288,154095616,3067138048,6576,2160,0,7122944,0,567,5280,11392,1.010,0.810,0.570,2,0,0,0,0,14,7,0,6,0
09-04 08:33:07,12,5.250,70,12.500,0.250,667807744,4356521984,154689536,3067838464,7904,2160,0,9940992,0,778,4720,8989,1.010,0.810,0.570,2,0,2,0,0,14,7,0,6,0
09-04 08:33:08,13.486,6.616,62.850,16.794,0.254,670662656,4352507904,155021312,3068628992,16327,2160,0,50941952,0,681,4458,8621,1.010,0.810,0.570,3,1,0,0,0,14,7,0,6,0
09-04 08:33:09,20.460,4.859,62.660,12.020,0,670965760,4350865408,155258880,3069743104,18041,2160,0,51642368,0,891,5995,11055,1,0.810,0.570,3,0,0,0,0,14,7,0,6,0
09-04 08:33:10,12.468,4.835,70.229,12.214,0.254,671752192,4348993536,155717632,3070328832,9540,2160,0,8445952,0,674,4850,9532,1,0.810,0.570,2,0,0,0,0,14,7,0,6,0
09-04 08:33:11,16.541,4.010,71.679,7.519,0.251,672350208,4347949056,156028928,3070439424,7340,2160,0,5980160,0,429,3846,7538,1,0.810,0.570,2,0,0,0,0,14,5,0,7,0
09-04 08:33:12,20.151,6.045,73.804,0,0,641679360,4378607616,156028928,3070451712,8200,2254,0,0,0,0,1099,1568,1,0.810,0.570,2,0,78,0,0,14,5,0,7,0
09-04 08:33:13,23.250,2.750,73.500,0.250,0.250,616787968,4402900992,156057600,3071004672,7933,2052,0,7221248,0,65,1165,1557,1,0.810,0.570,2,0,11,0,0,14,5,0,7,0
09-04 08:33:14,23.678,2.771,72.544,1.008,0,668282880,4350840832,156098560,3071512576,8784,2052,0,10321920,0,206,1270,1420,1,0.820,0.570,2,0,0,0,0,14,5,0,7,0
09-04 08:33:15,10.579,21.159,67.003,1.008,0.252,599982080,4416712704,156205056,3073781760,6399,2160,0,6914048,0,141,3244,6442,1,0.820,0.570,2,0,446,0,0,14,5,0,7,0
09-04 08:33:16,14.834,19.693,65.217,0,0.256,602697728,4413542400,156205056,3074211840,6397,2106,0,176128,0,12,3698,6976,1,0.820,0.570,3,0,295,0,0,14,5,0,7,0
09-04 08:33:17,46.734,9.548,43.467,0.251,0,706473984,4309381120,156205056,3074961408,6956,2214,131072,331776,1,6,1528,2210,1,0.820,0.570,3,0,134,0,0,14,7,0,7,0
09-04 08:33:18,47.500,4.500,47.250,0.500,0.250,765702144,4247662592,156213248,3077046272,6568,2160,20480,114688,4,11,1044,5253,1,0.820,0.570,2,0,0,0,0,14,7,0,7,0
09-04 08:33:19,24.810,9.367,65.823,0,0,796000256,4216664064,156213248,3077439488,7614,2160,0,0,0,0,2441,4192,1,0.820,0.570,1,0,170,0,0,14,5,0,8,0
09-04 08:33:20,23.116,2.513,74.121,0,0.251,847486976,4165206016,156213248,3077451776,15990,2106,0,0,0,0,758,860,1,0.820,0.570,1,0,0,0,0,14,7,0,8,0
09-04 08:33:21,20.812,5.076,73.604,0.508,0,784703488,4227903488,156237824,3077484544,7889,2214,0,1728512,0,66,1615,2340,1,0.820,0.570,2,0,54,0,0,14,5,0,11,0
09-04 08:33:22,22.055,4.010,73.434,0.251,0.251,824266752,4188295168,156241920,3077484544,6540,2052,0,2641920,0,64,906,1108,1,0.820,0.570,2,0,1,0,0,14,13,0,12,0
09-04 08:33:23,20.305,4.061,73.350,2.284,0,796573696,4215869440,156246016,3077586944,7340,2052,73728,315392,18,5,1459,2253,1,0.820,0.570,2,0,61,0,0,14,29,0,16,0
09-04 08:33:24,22.807,3.509,73.183,0.501,0,837664768,4174639104,156246016,3077726208,7524,2160,0,9445376,0,128,801,1038,1,0.820,0.580,2,0,1,0,0,14,31,0,18,0
09-04 08:33:25,22.250,5.750,71.750,0,0.250,825729024,4186558464,156246016,3077742592,7683,2160,0,0,0,0,1254,2022,1,0.820,0.580,2,0,100,0,0,14,29,0,21,0
09-04 08:33:26,22.166,4.534,73.300,0,0,799567872,4212416512,156246016,3078025216,6396,2160,0,0,0,0,1306,2129,1,0.820,0.580,2,0,21,0,0,14,29,0,30,0
09-04 08:33:27,24.121,2.261,73.367,0,0.251,839155712,4172730368,156246016,3078119424,10782,2160,0,0,0,0,895,1114,1,0.820,0.580,1,0,3,0,0,14,31,0,32,0
09-04 08:33:28,22.444,5.237,71.820,0.249,0.249,825528320,4186255360,156266496,3078148096,14156,2160,0,1474560,0,20,1393,2178,1,0.820,0.580,2,0,74,0,0,14,29,0,37,0
09-04 08:33:29,23.426,2.519,74.055,0,0,841580544,4170031104,156270592,3078316032,5935,2160,0,2998272,0,31,1153,1812,1.080,0.840,0.580,2,0,0,0,0,14,29,0,45,0
09-04 08:33:30,20.603,6.281,73.116,0,0,832913408,4178669568,156270592,3078324224,7821,2160,0,0,0,0,999,1491,1.080,0.840,0.580,2,0,101,0,0,14,29,0,45,0
09-04 08:33:31,20.802,6.015,72.932,0,0.251,819613696,4191948800,156274688,3078340608,12522,2160,0,339968,0,6,1202,1808,1.080,0.840,0.580,1,0,69,0,0,14,29,0,50,0
09-04 08:33:32,23.929,2.267,73.804,0,0,847056896,4164501504,156274688,3078344704,10284,2160,0,307200,0,3,1046,1473,1.080,0.840,0.580,2,0,2,0,0,14,31,0,55,0
09-04 08:33:33,21.608,4.774,73.367,0,0.251,832614400,4178915328,156278784,3078365184,9465,1998,0,290816,0,6,1040,1406,1.080,0.840,0.580,2,0,69,0,0,14,29,0,56,0
09-04 08:33:34,21.717,5.051,72.980,0.253,0,808476672,4203044864,156282880,3078369280,8031,2106,0,1531904,0,71,1433,1938,1.080,0.850,0.590,1,0,68,0,0,14,29,0,60,0
09-04 08:33:35,22.750,3.500,73.250,0.250,0.250,844775424,4166594560,156286976,3078516736,7324,2160,0,1114112,0,29,793,873,1.080,0.850,0.590,2,0,1,0,0,14,29,0,60,0
09-04 08:33:36,21.750,5.250,73,0,0,830083072,4181262336,156291072,3078537216,15456,2160,0,253952,0,8,1155,1752,1.080,0.850,0.590,2,0,73,0,0,14,29,0,64,0
09-04 08:33:37,21.250,5.500,72.750,0.250,0.250,805437440,4205887488,156291072,3078553600,9359,2160,0,315392,0,3,1184,1828,1.080,0.850,0.590,2,0,79,0,0,14,29,0,68,0
09-04 08:33:38,23.308,2.757,73.935,0,0,843018240,4168298496,156299264,3078553600,6567,2160,0,401408,0,10,661,779,1.080,0.850,0.590,1,0,1,0,0,14,29,0,68,0
09-04 08:33:39,20.707,5.808,72.980,0.505,0,821178368,4190113792,156299264,3078578176,7009,2106,0,1048576,0,58,1325,1997,1.070,0.850,0.590,2,1,86,0,0,14,29,0,73,0
09-04 08:33:40,23.250,2.750,73.750,0,0.250,848146432,4163145728,156299264,3078578176,7521,2214,0,4005888,0,246,1397,1196,1.070,0.850,0.590,2,0,0,0,0,14,31,0,77,0
09-04 08:33:41,20.655,6.549,72.796,0,0,830980096,4180348928,156299264,3078598656,14767,2160,0,389120,0,3,1112,1680,1.070,0.850,0.590,2,0,98,0,0,14,29,0,78,0
09-04 08:33:42,20.907,5.290,73.048,0.504,0.252,797806592,4213518336,156319744,3078619136,6044,2160,0,1073152,0,41,1241,2055,1.070,0.850,0.590,2,0,71,0,0,14,29,0,83,0
09-04 08:33:43,21.500,6,72,0.250,0.250,844935168,4166238208,156327936,3078758400,7108,2052,0,3956736,0,65,969,1535,1.070,0.850,0.590,1,0,74,0,0,14,29,0,83,0
09-04 08:33:44,23.426,2.771,73.804,0,0,822190080,4188934144,156332032,3078799360,7469,2052,0,147456,0,5,1114,1982,1.060,0.850,0.590,1,0,22,0,0,14,29,0,92,0
09-04 08:33:45,23.308,3.509,73.183,0,0,801046528,4210069504,156336128,3078803456,7757,2160,0,663552,0,4,1031,1715,1.060,0.850,0.590,3,0,18,0,0,14,29,0,100,0
09-04 08:33:46,22.556,4.010,73.183,0,0.251,844906496,4166041600,156336128,3078971392,6973,2160,0,0,0,0,877,1247,1.060,0.850,0.590,2,0,54,0,0,14,29,0,100,0
09-04 08:33:47,20.655,8.564,70.781,0,0,806522880,4204376064,156344320,3079008256,7460,2160,0,286720,0,6,1917,3456,1.060,0.850,0.590,2,0,170,0,0,14,29,0,109,0
09-04 08:33:48,22.613,3.518,73.869,0,0,848064512,4162830336,156344320,3079012352,10307,2160,0,421888,0,9,743,817,1.060,0.850,0.590,2,0,1,0,0,14,29,0,109,0
09-04 08:33:49,22.980,4.040,72.980,0,0,824356864,4186492928,156344320,3079057408,9837,2202,0,176128,0,6,1406,2185,1.060,0.860,0.590,2,0,22,0,0,14,29,0,118,0
09-04 08:33:50,23.750,2.500,72.500,1,0.250,847904768,4162781184,156352512,3079213056,15583,2160,0,3592192,0,172,1325,1681,1.060,0.860,0.590,2,0,0,0,0,14,29,0,126,0
09-04 08:33:51,21.662,5.793,72.544,0,0,843972608,4166705152,156360704,3079213056,7045,2106,0,294912,0,6,841,1239,1.060,0.860,0.590,2,0,72,0,0,14,29,0,126,0
09-04 08:33:52,20.603,8.040,71.357,0,0,811065344,4199559168,156364800,3079258112,14679,2214,0,348160,0,11,1728,3210,1.060,0.860,0.590,2,0,168,0,0,14,29,0,135,0
09-04 08:33:53,23.367,2.261,74.121,0,0.251,847273984,4163342336,156368896,3079262208,6624,2040,0,540672,0,15,653,762,1.060,0.860,0.590,2,0,1,0,0,14,29,0,135,0
09-04 08:33:54,23.869,3.266,72.864,0,0,827457536,4182978560,156368896,3079442432,9571,2106,0,0,0,0,1292,1967,1.050,0.860,0.600,1,0,22,0,0,14,29,0,141,0
09-04 08:33:55,23,4.750,72,0,0.250,803819520,4206583808,156368896,3079471104,7218,2160,0,790528,0,5,1270,2047,1.050,0.860,0.600,2,0,71,0,0,14,29,0,149,0
09-04 08:33:56,22.922,3.526,73.552,0,0,850296832,4160102400,156377088,3079467008,7249,2106,0,434176,0,14,800,888,1.050,0.860,0.600,2,0,1,0,0,14,31,0,150,0
09-04 08:33:57,19.697,8.333,71.970,0,0,816185344,4194025472,156377088,3079651328,6525,2214,0,0,0,0,1587,3191,1.050,0.860,0.600,2,0,171,0,0,14,29,0,158,0
09-04 08:33:58,24.500,2,73.250,0,0.250,851193856,4159016960,156377088,3079651328,6602,2160,0,0,0,0,1012,1763,1.050,0.860,0.600,2,0,0,0,0,14,29,0,167,0
09-04 08:33:59,22.418,3.526,74.055,0,0,836124672,4174045184,156377088,3079692288,5770,2106,0,0,0,0,852,1137,1.050,0.860,0.600,2,0,22,0,0,14,29,0,167,0
09-04 08:34:00,23.134,4.975,71.144,0.498,0.249,813977600,4196143104,156389376,3079704576,6350,2214,0,2949120,0,60,1510,2338,1.050,0.860,0.600,2,0,71,0,0,14,29,0,173,0
09-04 08:34:01,24.181,2.267,73.552,0,0,851267584,4158689280,156397568,3079860224,6308,2160,0,294912,0,6,931,1384,1.050,0.860,0.600,2,0,1,0,0,14,31,0,179,0
09-04 08:34:02,21.750,5.500,72.500,0,0.250,835272704,4174639104,156405760,3079892992,5937,2160,0,294912,0,6,1181,2090,1.050,0.860,0.600,2,0,110,0,0,14,29,0,182,0
09-04 08:34:03,21.106,5.779,72.864,0.251,0,811319296,4198563840,156422144,3079905280,8132,1998,0,364544,0,15,1215,2015,1.050,0.860,0.600,2,0,97,0,0,14,29,0,187,0
09-04 08:34:04,23.250,2.750,73.500,0.250,0.250,849100800,4160757760,156430336,3079921664,13754,1998,0,659456,0,18,768,874,1.050,0.860,0.600,2,0,1,0,0,14,29,0,187,0
09-04 08:34:05,21.266,6.329,72.405,0,0,816316416,4193529856,156430336,3079933952,7701,2268,0,319488,0,9,1301,2339,1.050,0.860,0.600,2,0,145,0,0,14,29,0,192,0
09-04 08:34:06,23.678,2.519,73.552,0,0.252,851472384,4158201856,156434432,3080093696,7184,2160,0,315392,0,6,991,1414,1.050,0.860,0.600,2,0,0,0,0,14,31,0,199,0
09-04 08:34:07,23.691,3.491,72.569,0.249,0,834543616,4175101952,156442624,3080114176,8544,2160,0,307200,0,7,948,1236,1.050,0.860,0.600,2,0,24,0,0,14,29,0,201,0
09-04 08:34:08,23.308,4.762,71.930,0,0,811585536,4198035456,156454912,3080126464,8484,2160,0,348160,0,15,1162,1990,1.050,0.860,0.600,2,0,71,0,0,14,29,0,209,0
09-04 08:34:09,23.810,2.506,73.434,0,0.251,851324928,4158242816,156454912,3080159232,18096,2106,0,614400,0,18,821,1028,1.040,0.870,0.600,2,0,1,0,0,14,31,0,210,0
09-04 08:34:10,19.549,9.524,70.677,0.251,0,825704448,4183674880,156463104,3080335360,10055,2160,0,409600,0,11,1642,2815,1.040,0.870,0.600,2,0,169,0,0,14,29,0,218,0
09-04 08:34:11,23.929,2.519,73.300,0,0.252,851095552,4158242816,156463104,3080376320,8021,2160,0,0,0,0,1045,1616,1.040,0.870,0.600,2,0,0,0,0,14,29,0,227,0
09-04 08:34:12,21.608,4.523,73.869,0,0,842522624,4166815744,156463104,3080376320,8386,2308,0,0,0,0,809,932,1.040,0.870,0.600,2,0,22,0,0,14,29,0,227,0
09-04 08:34:13,23.250,5,71.500,0.250,0,827305984,4181872640,156467200,3080531968,8187,1998,0,659456,0,14,1196,2072,1.040,0.870,0.600,2,0,72,0,0,14,29,0,234,0
09-04 08:34:14,23.308,2.757,73.684,0,0.251,851304448,4157833216,156467200,3080572928,8268,2106,0,0,0,0,936,1692,1.040,0.870,0.600,2,0,0,0,0,14,29,0,243,0
09-04 08:34:15,19.797,8.122,72.081,0,0,837009408,4172115968,156467200,3080585216,7158,2106,0,393216,0,26,1194,2110,1.040,0.870,0.600,2,0,169,0,0,14,29,0,243,0
09-04 08:34:16,22.556,4.010,73.434,0,0,803483648,4205633536,156471296,3080593408,7505,2214,0,339968,0,6,1062,1860,1.040,0.870,0.600,2,0,21,0,0,14,29,0,252,0
09-04 08:34:17,22,4,73.500,0.250,0.250,846147584,4162793472,156479488,3080761344,17026,2160,0,589824,0,15,685,880,1.040,0.870,0.600,2,0,3,0,0,14,29,0,252,0
09-04 08:34:18,23.485,4.293,72.222,0,0,834244608,4174655488,156483584,3080798208,7806,2160,0,176128,0,3,1040,1986,1.040,0.870,0.600,2,0,72,0,0,14,29,0,260,0
09-04 08:34:19,23.762,4.703,71.535,0,0,800301056,4208599040,156483584,3080798208,8527,2160,0,0,0,0,1200,2027,1.120,0.890,0.610,2,0,47,0,0,14,29,0,268,0
09-04 08:34:20,21.805,4.762,73.183,0,0.251,841986048,4166860800,156491776,3080839168,10545,2160,0,356352,0,8,915,1236,1.120,0.890,0.610,2,0,69,0,0,14,29,0,268,0
09-04 08:34:21,19.647,7.053,73.048,0.252,0,812183552,4196327424,156495872,3081166848,7447,2160,0,303104,0,8,1326,1947,1.120,0.890,0.610,2,0,91,0,0,14,29,0,273,0
09-04 08:34:22,22.055,4.261,73.684,0,0,850493440,4157751296,156495872,3081433088,15624,2160,0,630784,0,18,757,809,1.120,0.890,0.610,2,0,1,0,0,14,31,0,274,0
