"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000057",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","28 Mar 2020 00:13:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
28-03 00:13:05,0.717,0.225,98.935,0.078,0.046,441794560,4440322048,174444544,3043684352,0,0,15086.516,419792.135,0.537,3.869,309.049,338.496,0.720,0.610,0.460,2,0,2.540,0,0,12,3,0,3,0
28-03 00:13:06,8.312,21.914,69.521,0,0.252,441561088,4439887872,174444544,3043856384,6609,2106,0,253952,0,5,2228,4496,0.720,0.610,0.460,3,0,421,0,0,12,3,0,3,0
28-03 00:13:07,13.131,20.202,66.414,0,0.253,441622528,4439375872,174444544,3044290560,6681,2214,0,32768,0,8,2983,5557,0.720,0.610,0.460,2,0,362,0,0,12,3,0,3,0
28-03 00:13:08,12.690,12.690,74.365,0,0.254,574963712,4305285120,174444544,3172605952,7275,2160,0,4096,0,1,3547,5248,0.720,0.610,0.460,2,0,166,0,0,14,5,0,3,0
28-03 00:13:09,14.358,13.098,72.544,0,0,588025856,4292112384,174448640,3172638720,6557,1998,0,811008,0,7,1875,3432,0.820,0.630,0.470,2,0,281,0,0,14,5,0,5,0
28-03 00:13:10,21.608,3.266,74.121,0.754,0.251,637759488,4241604608,174465024,3173220352,14751,2106,102400,0,5,0,698,723,0.820,0.630,0.470,2,0,1,0,0,14,5,0,5,0
28-03 00:13:11,12.030,5.514,72.932,9.524,0,664244224,4212150272,174891008,3175493632,8089,2160,61440,9048064,8,582,2684,6462,0.820,0.630,0.470,3,0,0,0,0,14,7,0,5,0
28-03 00:13:12,10.050,5.276,71.608,12.814,0.251,669433856,4136648704,175611904,3243790336,7820,2160,0,77582336,0,903,3174,9034,0.820,0.630,0.470,2,0,2,0,0,14,7,0,5,0
28-03 00:13:13,10.914,5.330,70.812,12.944,0,671301632,4133728256,176132096,3244232704,15672,2160,0,8527872,0,719,3744,6365,0.820,0.630,0.470,2,1,0,0,0,14,7,0,5,0
28-03 00:13:14,11.450,4.071,65.140,19.084,0.254,672751616,4131381248,176439296,3244802048,6550,2106,0,15364096,0,858,4934,7427,0.920,0.660,0.480,1,1,0,0,0,14,7,0,5,0
28-03 00:13:15,10.152,4.061,71.320,14.467,0,675147776,4127547392,176807936,3245875200,8023,2160,0,9027584,0,711,4037,7300,0.920,0.660,0.480,2,1,0,0,0,14,7,0,5,0
28-03 00:13:16,14.214,5.237,69.576,10.723,0.249,677986304,4123774976,177377280,3246211072,11079,2214,0,11628544,0,917,5307,10968,0.920,0.660,0.480,1,0,0,0,0,14,7,0,5,0
28-03 00:13:17,23.038,6.329,65.823,4.810,0,679821312,4119568384,177754112,3248152576,12146,2160,0,7036928,0,498,9177,18506,0.920,0.660,0.480,2,0,0,0,0,14,7,0,5,0
28-03 00:13:18,17.531,5.432,68.395,8.395,0.247,680824832,4117581824,178212864,3248594944,10031,2160,0,10428416,0,788,4865,14174,0.920,0.660,0.480,1,0,0,0,0,14,7,0,5,0
28-03 00:13:19,20.202,6.313,73.232,0.253,0,622387200,4175994880,178233344,3248586752,9705,2160,0,360448,0,21,1302,2323,0.840,0.650,0.480,2,0,78,0,0,14,5,0,6,0
28-03 00:13:20,23.750,4.250,70,1.750,0.250,676925440,4120915968,178266112,3249090560,6904,1944,0,67596288,0,632,1871,1265,0.840,0.650,0.480,2,0,1,0,0,14,5,0,6,0
28-03 00:13:21,22.222,4.293,73.232,0.253,0,655306752,4141871104,178307072,3249643520,6809,2160,0,7110656,0,68,994,1325,0.840,0.650,0.480,2,0,12,0,0,14,5,0,6,0
28-03 00:13:22,16.583,12.563,69.347,1.256,0.251,604102656,4191674368,178397184,3250954240,6825,2160,0,6582272,0,133,2472,4393,0.840,0.650,0.480,2,0,282,0,0,14,5,0,6,0
