"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000301",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Apr 2020 18:32:47 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-04 18:32:47,3.211,0.972,95.399,0.366,0.052,443351040,3692556288,157147136,3796172800,0,0,66763.844,1935546.324,2.365,15.819,671.691,955.340,0.860,0.680,0.520,3,0,11.377,0,0,12,4,0,4,0
16-04 18:32:48,9.898,20.558,69.289,0,0.254,443228160,3691896832,157151232,3796537344,9043,25182,24576,266240,1,8,2680,5775,0.860,0.680,0.520,4,0,439,0,0,12,4,0,5,0
16-04 18:32:49,12.846,21.662,65.491,0,0,442957824,3691778048,157151232,3796901888,12780,12450,0,303104,0,22,3081,5522,0.860,0.680,0.520,3,0,383,0,0,12,4,0,5,0
16-04 18:32:50,9.620,11.899,78.228,0,0.253,575172608,3559227392,157151232,3924910080,11168,7020,0,0,0,0,3328,5132,0.790,0.670,0.510,3,0,140,0,0,14,6,0,4,0
16-04 18:32:51,17.128,10.327,72.544,0,0,599093248,3535036416,157151232,3925086208,9506,15346,0,0,0,0,1821,2995,0.790,0.670,0.510,1,0,244,0,0,14,6,0,6,0
16-04 18:32:52,21.750,2.250,74,1.750,0.250,643002368,3490013184,157151232,3926200320,7897,2214,196608,0,13,0,607,765,0.790,0.670,0.510,1,0,0,0,0,14,6,0,6,0
16-04 18:32:53,9.974,3.069,73.657,13.299,0,660918272,3469856768,157532160,3927986176,11023,128820,12288,8855552,1,576,3326,6869,0.790,0.670,0.510,2,0,0,0,0,14,8,0,6,0
16-04 18:32:54,5.038,3.526,59.698,31.486,0.252,665395200,3464835072,157806592,3928162304,7999,3880,0,26677248,0,1094,3193,5838,0.790,0.670,0.510,1,1,0,0,0,14,8,0,6,0
16-04 18:32:55,6.345,5.584,73.858,14.213,0,667021312,3393200128,158404608,3996196864,7271,4676,0,80363520,0,693,2923,7009,0.880,0.690,0.520,1,1,0,0,0,14,8,0,6,0
16-04 18:32:56,9.137,5.076,71.320,14.213,0.254,668835840,3390107648,159105024,3996684288,7980,5566,0,9248768,0,752,3358,9190,0.880,0.690,0.520,0,1,0,0,0,14,8,0,6,0
16-04 18:32:57,15,6.750,66.750,11.250,0.250,671010816,3386671104,159604736,3997429760,22446,316128,0,7942144,0,643,5803,14761,0.880,0.690,0.520,2,0,0,0,0,14,8,0,6,0
16-04 18:32:58,10.354,3.788,71.465,14.394,0,673189888,3383054336,160112640,3998351360,6848,10156,0,9437184,0,753,4139,6686,0.880,0.690,0.520,1,1,0,0,0,14,8,0,6,0
16-04 18:32:59,14.250,7,68,10.500,0.250,675434496,3379122176,160509952,3999604736,7442,8028,0,7725056,0,584,6087,13507,0.880,0.690,0.520,1,0,2,0,0,14,8,0,6,0
16-04 18:33:00,16.751,6.345,63.959,12.690,0.254,676610048,3376861184,160722944,4000452608,21964,479578,0,72556544,0,661,6221,13423,0.970,0.710,0.530,1,1,0,0,0,14,8,0,6,0
16-04 18:33:01,14.787,4.010,69.674,11.278,0.251,676913152,3375534080,161193984,4000968704,10695,311466,0,9064448,0,707,5485,13757,0.970,0.710,0.530,2,0,0,0,0,14,8,0,6,0
16-04 18:33:02,18.136,6.045,71.537,4.282,0,615456768,3436740608,161394688,4001005568,9650,16118,0,3989504,0,283,3096,6852,0.970,0.710,0.530,2,0,78,0,0,14,6,0,7,0
16-04 18:33:03,22.613,3.518,73.618,0,0.251,673398784,3378233344,161419264,4001533952,7185,5058,0,7172096,0,72,1031,1476,0.970,0.710,0.530,1,0,0,0,0,14,6,0,7,0
16-04 18:33:04,22.362,4.271,73.116,0.251,0,652587008,3398479872,161460224,4002054144,8266,4094,0,7118848,0,70,1052,1426,0.970,0.710,0.530,1,0,11,0,0,14,6,0,7,0
16-04 18:33:05,16.539,11.705,69.211,2.290,0.254,605216768,3444293632,161521664,4003495936,8367,10892,0,10182656,0,279,2715,4379,0.980,0.710,0.530,3,0,288,0,0,14,6,0,7,0
16-04 18:33:06,11.224,21.173,67.347,0.255,0,606212096,3441995776,161525760,4004904960,8127,17958,0,339968,0,14,2854,6108,0.980,0.710,0.530,3,0,412,0,0,14,6,0,7,0
16-04 18:33:07,35.750,14,50,0,0.250,673091584,3374821376,161533952,4005359616,8333,11682,0,86016,0,2,2604,5876,0.980,0.710,0.530,2,0,175,0,0,14,8,0,7,0
