"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000081",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 01:17:00 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 01:17:00,1.076,0.375,98.368,0.135,0.045,440586240,4671332352,152477696,2857127936,0,0,26742.556,706957.065,0.956,6.290,361.972,477.541,0.660,0.620,0.480,2,0,4.481,0,0,12,3,0,4,0
31-03 01:17:01,8.951,21.483,69.309,0,0.256,441061376,4670017536,152485888,2857529344,9509,2052,24576,270336,1,10,2716,5097,0.660,0.620,0.480,1,0,490,0,0,12,3,0,4,0
31-03 01:17:02,14.610,20.403,64.987,0,0,450154496,4660346880,152485888,2858209280,7029,2202,0,28672,0,7,3456,6763,0.660,0.620,0.480,2,0,366,0,0,12,3,0,4,0
31-03 01:17:03,7.519,8.020,84.211,0,0.251,573255680,4536774656,152485888,2986205184,17569,2160,0,0,0,0,3147,4060,0.660,0.620,0.480,2,0,75,0,0,14,5,0,4,0
31-03 01:17:04,15.288,13.283,71.429,0,0,594948096,4514951168,152489984,2986311680,9241,2160,0,0,0,0,1903,3073,0.690,0.620,0.480,1,0,281,0,0,14,5,0,6,0
31-03 01:17:05,21.500,3.500,73.750,1,0.250,639373312,4469587968,152494080,2987229184,16738,2160,196608,0,13,0,604,724,0.690,0.620,0.480,1,0,0,0,0,14,5,0,6,0
31-03 01:17:06,10.327,4.030,72.040,13.602,0,658137088,4448493568,152842240,2989051904,8209,2160,12288,9228288,1,542,2837,5241,0.690,0.620,0.480,3,0,0,0,0,14,7,0,6,0
31-03 01:17:07,8.333,5.303,71.970,14.394,0,663150592,4373696512,153243648,3056865280,9549,2160,0,75923456,0,789,4130,8328,0.690,0.620,0.480,1,0,2,0,0,14,7,0,6,0
31-03 01:17:08,9.023,4.010,71.679,15.038,0.251,665899008,4369805312,153706496,3057467392,11075,2160,0,8613888,0,721,3831,7857,0.690,0.620,0.480,1,0,0,0,0,14,7,0,6,0
