"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000306",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Apr 2020 20:17:06 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-04 20:17:06,5.775,1.850,91.574,0.744,0.058,447885312,4210339840,149065728,3303632896,0,0,136205.205,3776413.607,4.843,32.106,1058.146,1579.222,0.820,0.750,0.540,4,0,23.024,0,0,12,4,0,4,0
16-04 20:17:07,8.101,22.025,69.367,0.253,0.253,448159744,4209553408,149065728,3303755776,7125,2214,24576,901120,1,39,2611,4900,0.820,0.750,0.540,3,0,470,0,0,12,4,0,4,0
16-04 20:17:08,11.055,22.613,66.332,0,0,447717376,4209573888,149065728,3304128512,10039,2160,0,32768,0,8,2774,4907,0.820,0.750,0.540,2,0,363,0,0,12,4,0,4,0
16-04 20:17:09,8.060,9.824,82.116,0,0,579293184,4077195264,149065728,3432583168,17585,2106,0,0,0,0,3716,7522,0.820,0.750,0.540,1,0,91,0,0,14,4,0,4,0
16-04 20:17:10,6.045,11.083,82.620,0,0.252,580063232,4076404736,149065728,3432583168,19133,1998,0,0,0,0,1714,2974,0.820,0.750,0.540,2,0,270,0,0,14,6,0,6,0
16-04 20:17:11,21.159,4.282,74.307,0.252,0,625250304,4030873600,149065728,3432878080,8308,2160,98304,0,4,0,778,933,0.840,0.760,0.540,2,0,25,0,0,14,6,0,6,0
16-04 20:17:12,17.207,3.741,73.067,5.985,0,663748608,3990319104,149291008,3434692608,8449,2160,110592,4673536,10,194,1626,3208,0.840,0.760,0.540,3,0,0,0,0,14,8,0,6,0
16-04 20:17:13,5.025,3.015,69.849,21.859,0.251,667967488,3984588800,149663744,3435769856,13295,2160,0,11624448,0,822,2951,6459,0.840,0.760,0.540,2,0,0,0,0,14,8,0,6,0
16-04 20:17:14,7.035,4.020,72.613,16.332,0,671420416,3910725632,150118400,3504156672,8172,2160,0,76111872,0,771,3761,7949,0.840,0.760,0.540,1,1,0,0,0,14,8,0,6,0
