"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","07 Oct 2022 14:41:09 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
07-10 14:41:09,,924772,1612912,192496,5085272,,,,,,,0.880,0.470,0.290,3,0,,,,8,5,0,10,2
07-10 14:41:10,12.475,18.213,68.862,0.499,0.249,926176,1610292,192512,5086112,196704.411,11233.466,0,706.583,0,17.964,2700,4127,0.880,0.470,0.290,2,0,371.255,0,0,8,5,0,10,2
07-10 14:41:11,27.755,18.754,51.010,0.750,0,917604,1618300,192520,5086588,295023.054,11269.141,0,11066.103,0,82.016,2895,5888,1.050,0.510,0.310,2,0,249.047,0,0,8,6,0,10,2
07-10 14:41:12,18.485,18.734,62.947,0,0,920080,1614780,192520,5087948,563463.817,10515.188,0,11.990,0,2.997,2898,8048,1.050,0.510,0.310,2,0,202.830,0,0,8,6,0,8,2
07-10 14:41:13,15.253,13.252,71.012,0,0.500,1071248,1461844,192524,5213912,681951.522,8199.353,0,4.001,0,1.000,2939,4625,1.050,0.510,0.310,2,0,118.019,0,0,9,8,0,8,2
07-10 14:41:14,19.004,9.002,71.767,0,0,1066372,1464624,192524,5216008,1145675.234,14889.499,0,32.008,0,8.002,2195,2239,1.050,0.510,0.310,1,0,109.026,0,0,9,8,0,8,2
07-10 14:41:15,20.491,6.247,71.720,0.250,0,1088892,1439668,192560,5218404,1160738.294,22409.700,0,1203.501,0,27.988,2280,2558,1.050,0.510,0.310,1,0,96.960,0,0,9,8,0,10,2
07-10 14:41:16,34.047,5.257,60.083,0.501,0,1087612,1438708,192592,5220612,1038155.884,10562.640,56.078,1994.765,6.008,11.015,1923,1611,1.120,0.540,0.320,2,0,1.001,0,0,9,6,0,10,2
07-10 14:41:17,47.210,4.996,46.211,1.249,0.250,1130164,1394028,192724,5222592,453329.843,7471.701,139.882,4712.028,7.993,19.983,1568,1350,1.120,0.540,0.320,2,0,0.999,0,0,9,6,0,10,2
07-10 14:41:18,23.495,5.999,52.989,16.497,0,1156328,1364484,193084,5225416,800373.323,17815.312,11.998,10437.839,1.000,736.847,5276,8927,1.120,0.540,0.320,0,1,14.997,0,0,9,9,0,10,2
07-10 14:41:19,13.498,5.749,61.991,16.997,0.250,1164132,1352828,193708,5228584,822706.771,13746.924,0,7386.885,0,724.891,6894,15878,1.120,0.540,0.320,1,1,36.994,0,0,9,9,0,11,2
07-10 14:41:20,15.506,3.251,61.274,19.257,0,1169900,1344136,194128,5230992,391401.081,12260.733,0,7702.973,0,585.226,5365,9087,1.120,0.540,0.320,3,1,24.009,0,0,9,10,0,10,2
07-10 14:41:21,8.246,3.499,62.723,21.491,0.500,1172212,1338532,194520,5233820,252049.879,15456.431,0,7368.868,0,608.741,5497,9329,1.280,0.580,0.330,2,1,17.992,0,0,9,10,0,10,2
07-10 14:41:22,10.009,3.753,64.308,21.770,0,1174668,1333736,194948,5235684,291082.138,13180.916,0,6646.008,0,607.549,5538,9381,1.280,0.580,0.330,0,1,7.006,0,0,9,10,0,10,2
07-10 14:41:23,16.756,2.251,65.272,13.755,0,1177280,1329544,195236,5236936,274697.925,15006.967,0,3633.203,0,364.121,4073,6513,1.280,0.580,0.330,1,0,12.004,0,0,9,8,0,10,2
07-10 14:41:24,22.001,7.500,69.003,0.750,0,1126124,1378844,195268,5238752,571535.861,12343.494,0,1048.042,0,28.001,1774,2011,1.280,0.580,0.330,1,0,77.003,0,0,9,8,0,10,2
07-10 14:41:25,26.969,1.748,69.920,0.749,0,1173384,1330340,195312,5239896,635381.394,11665.678,0,950.914,0,27.968,1549,1356,1.280,0.580,0.330,1,0,0.999,0,0,9,8,0,10,2
07-10 14:41:26,30.786,3.754,60.821,4.005,0,1036724,1466240,195496,5240392,175411.407,8506.962,0,9386.992,0,410.481,2514,3150,1.250,0.580,0.340,1,0,11.013,0,0,9,6,0,10,2
07-10 14:41:27,25.214,4.494,57.669,11.234,0.250,1089600,1413204,195576,5240472,40107.489,4749.308,0,25687.806,0,931.687,2932,3099,1.250,0.580,0.340,1,0,0,0,0,9,6,0,10,2
07-10 14:41:28,29.506,1.500,66.262,2.500,0.250,1107876,1394684,195664,5240664,48175.057,4651.875,0,7449.400,0,407.077,2331,2966,1.250,0.580,0.340,2,0,0,0,0,9,6,0,10,2
07-10 14:41:29,13.262,18.266,65.807,2.502,0,1013580,1488480,195800,5240940,143218.457,6156.350,0,7914.878,0,382.332,3848,5668,1.250,0.580,0.340,1,0,329.286,0,0,9,6,0,10,2
07-10 14:41:30,15.751,18.751,64.255,0.500,0.250,1013472,1488168,195868,5241592,57251.466,5326.415,0,1472.115,0,68.005,3410,5583,1.250,0.580,0.340,0,0,349.027,0,0,9,6,0,10,2
07-10 14:41:31,30.242,16.996,49.737,1.500,0.250,1074500,1426980,195916,5241628,41217.160,5109.656,195.948,1059.721,2.999,18.995,4044,7345,1.390,0.620,0.350,6,0,217.943,0,0,9,7,0,10,2
07-10 14:41:32,47.268,5.252,45.267,1.501,0,1177308,1321648,195932,5243968,889518.348,7723.912,128.048,34497.005,1.000,180.068,1982,1643,1.390,0.620,0.350,2,0,3.001,0,0,9,7,0,10,2
07-10 14:41:33,47.008,3.501,47.008,2.250,0,1225448,1271540,195996,5245616,581983.011,5416.959,372.066,732.130,8.001,6.001,1510,1415,1.390,0.620,0.350,2,0,1.000,0,0,9,7,0,10,2
07-10 14:41:34,50.226,8.746,40.980,0,0,1256932,1236908,196152,5248456,471277.844,8399.951,0,1527.264,0,17.991,3392,7046,1.390,0.620,0.350,2,0,55.973,0,0,9,6,0,10,2
07-10 14:41:35,23.977,8.742,66.687,0.500,0,1303916,1188684,196244,5249216,275630.875,6315.993,0,1698.385,0,9.990,2107,2825,1.390,0.620,0.350,1,0,87.916,0,0,9,6,0,10,2
07-10 14:41:36,26.252,2.250,69.506,1.000,0,1351812,1140616,196288,5249340,56862.549,5792.463,0,348.028,0,9.001,1098,1135,1.360,0.630,0.350,1,0,0,0,0,9,6,0,10,2
07-10 14:41:37,25.280,1.502,67.331,4.756,0,1370192,1121636,196428,5249744,113767.203,68329.405,0,6331.636,0,244.295,2886,4880,1.360,0.630,0.350,1,0,1.001,0,0,9,12,0,10,2
