-- Logs begin at Fri 2020-04-17 11:24:47 UTC, end at Fri 2020-04-17 12:28:30 UTC. --
Apr 17 11:57:19 cloud-provider-iscsi-0000000316 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 11:57:20 cloud-provider-iscsi-0000000316 dstat.sh[29907]: [286B blob data]
Apr 17 11:57:20 cloud-provider-iscsi-0000000316 dstat.sh[29907]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 11:57:20 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:20|  8   2  88   1   0| 426M 4009M  146M 3150M|   0     0 | 167k 4578k|6.11  39.4 |1396  1996 |0.59 0.61 0.49|3.0   0  32|   0     0 |systemd              1    0.1%   0    0 |bash                 2682 3782k3565k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 17 11:57:21 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:21|  9  23  68   0   0| 426M 4008M  146M 3151M|7839B   23k|  24k  100k|1.00  10.0 |2615  5168 |0.59 0.61 0.49|1.0   0 482|   0     0 |bash                 2682 3.2%2767k  32k|bash                 2682 2767k  32k3.2%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 17 11:57:22 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:22| 16  18  66   0   0| 427M 4006M  146M 3151M|7789B   12k|   0    20k|   0  5.00 |3906  6587 |0.59 0.61 0.49|1.0   0 277|   0     0 |systemd              1    7.0%   0    0 |bash                 2682 1847k  14k1.2%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 17 11:57:23 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:23| 12  15  73   0   0| 560M 3873M  146M 3273M|  22k 8154B|   0     0 |   0     0 |3625  6417 |0.59 0.61 0.49|1.0   0 318|   0     0 |keystone-manage      312213.0%2123k  79k|keystone-manage      312212123k  79k3.0%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 17 11:57:24 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:24| 21   2  74   3   0| 597M 3836M  146M 3273M|9722B   13k|  96k    0 |4.00     0 | 680   796 |0.59 0.61 0.49|1.0   0   0|   0     0 |keystone-manage      31221 22%8983k  81k|keystone-manage      312218983k  81k 22%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 17 11:57:25 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:25| 12   2  74  12   0| 618M 3814M  146M 3274M|  15k 2106B|  96k    0 |9.00     0 | 465   558 |0.62 0.62 0.50|  0 1.0   0|   0     0 |keystone-manage      31221 13%5340k 487k|keystone-manage      312215340k 487k 13%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 17 11:57:26 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:26|  6   3  67  25   0| 634M 3797M  147M 3275M|8717B   95k|  12k   35M|1.00   318 |1928  2798 |0.62 0.62 0.50|  0 2.0   0|   0     0 |keystone-manage      312214.0% 187k 136k|python3.6            6435  111k 232k0.5%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 17 11:57:27 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:27|  6   4  72  17   0| 635M 3794M  147M 3276M|7855B   33k|   0    24M|   0   883 |3858  7012 |0.62 0.62 0.50|1.0   0   0|   0     0 |mysqld               291835.5%   0    0 |tail                 27124  30k  30k  0%|mysqld       190M|   0     0 |  14    8    0    6    0
Apr 17 11:57:28 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:28|  6   3  73  18   0| 638M 3725M  147M 3341M|7479B 5644B|   0    69M|   0   405 |2197  4217 |0.62 0.62 0.50|1.0   0   0|   0     0 |mysqld               291834.0%   0    0 |keystone-manage      31221  19k  11k2.8%|mysqld       192M|   0     0 |  14    8    0    6    0
Apr 17 11:57:29 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:29|  8   4  72  17   0| 640M 3723M  148M 3341M|6569B 3500B|   0  7248k|   0   628 |3054  6411 |0.62 0.62 0.50|  0 1.0   0|   0     0 |mysqld               291836.2%   0    0 |keystone-manage      31221  18k  11k3.2%|mysqld       194M|   0     0 |  14    8    0    6    0
Apr 17 11:57:30 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:30|  8   3  73  16   0| 641M 3721M  148M 3342M|6066B 3918B|   0  5704k|   0   485 |2763  6006 |0.65 0.63 0.50|  0 1.0   0|   0     0 |mysqld               291834.2%   0    0 |keystone-manage      31221  26k  14k4.0%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 17 11:57:31 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:31| 13   4  70  12   0| 643M 3718M  148M 3342M|8315B   13k|   0  6136k|   0   531 |3895  9687 |0.65 0.63 0.50|1.0   0 2.0|   0     0 |keystone-manage      312217.5%  33k 288k|python3.6            6435  273k 569k1.8%|mysqld       196M|   0     0 |  14    8    0    6    0
Apr 17 11:57:32 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:32|  7   3  73  17   0| 644M 3716M  149M 3343M|  12k  299k|   0    40M|   0   711 |3062  6201 |0.65 0.63 0.50|1.0   0   0|   0     0 |keystone-manage      312214.0%  20k  13k|tail                 27124 290k 290k  0%|mysqld       197M|   0     0 |  14    8    0    6    0
Apr 17 11:57:33 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:33|  9   4  71  15   0| 646M 3713M  149M 3343M|6387B 7796B|   0  7432k|   0   617 |3823  7911 |0.65 0.63 0.50|2.0   0   0|   0     0 |mysqld               291836.2%   0    0 |keystone-manage      31221  23k  14k4.5%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 17 11:57:34 cloud-provider-iscsi-0000000316 dstat.sh[29907]: 17-04 11:57:34| 13   5  69  13   0| 647M 3710M  149M 3344M|  15k 6612B|   0  5076k|   0   406 |3681  8421 |0.65 0.63 0.50|  0 1.0   0|   0     0 |keystone-manage      312217.5%  27k 346k|python3.6            6435  337k 701k1.8%|mysqld       199M|   0     0 |  14    8    0    6    0
