-- Logs begin at Fri 2020-04-03 08:07:00 UTC, end at Fri 2020-04-03 14:01:56 UTC. --
Apr 03 13:51:29 cloud-provider-iscsi-0000000154 systemd[1]: Started Devstack devstack@dstat.service.
Apr 03 13:51:29 cloud-provider-iscsi-0000000154 dstat.sh[29895]: [286B blob data]
Apr 03 13:51:29 cloud-provider-iscsi-0000000154 dstat.sh[29895]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 03 13:51:29 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:29|  1   0  99   0   0| 422M 4469M  144M 2708M|   0     0 |  16k  421k|0.58  3.80 | 295   342 |1.08 0.79 0.56|2.0   0 3.0|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2376  298k 276k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 03 13:51:30 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:30|  9  22  69   0   0| 421M 4469M  144M 2708M|6215B 1932B|  24k   64k|1.00  7.00 |2799  5083 |1.08 0.79 0.56|1.0   0 492|   0     0 |bash                 2376 3.8%1908k  31k|bash                 2376 1908k  31k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 03 13:51:31 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:31| 12  19  64   5   0| 421M 4468M  144M 2709M|  16k 2214B|   0   360k|   0  56.0 |2742  4857 |1.08 0.79 0.56|  0 2.0 323|   0     0 |systemd              1    3.0%   0    0 |bash                 2376 2625k  21k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 03 13:51:32 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:32|  9  10  72   8   0| 547M 4342M  144M 2831M|5560B 2160B|   0  6056k|   0   193 |3264  4673 |1.24 0.83 0.57|  0   0 104|   0     0 |systemd              1    5.8%   0    0 |bash                 2376  371k2353B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 03 13:51:33 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:33| 13  14  73   0   0| 558M 4330M  144M 2831M|8670B 2160B|   0     0 |   0     0 |2180  3585 |1.24 0.83 0.57|1.0   0 295|   0     0 |keystone-manage      312028.0%2261k  79k|keystone-manage      312022261k  79k8.0%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 03 13:51:34 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:34| 23   2  73   2   0| 599M 4289M  144M 2831M|  10k 2160B| 120k    0 |7.00     0 | 798   911 |1.24 0.83 0.57|1.0   0 2.0|   0     0 |keystone-manage      31202 23%  11M 172k|keystone-manage      31202  11M 172k 23%|mysqld       173M|   0     0 |  14    5    0    7    0
Apr 03 13:51:35 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:35| 15   4  72   9   0| 629M 4257M  145M 2834M|  10k 2160B|  84k 8292k|7.00   564 |3102  5322 |1.24 0.83 0.57|1.0   0   0|   0     0 |keystone-manage      31202 12%3317k 529k|keystone-manage      312023317k 529k 12%|mysqld       188M|   0     0 |  14    7    0    6    0
Apr 03 13:51:36 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:36| 11   7  71  12   0| 634M 4184M  145M 2899M|7014B 2160B|   0    75M|   0  1010 |4798  9649 |1.24 0.83 0.57|  0 1.0   0|   0     0 |mysqld               291768.2%   0    0 |keystone-manage      31202  30k  18k5.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 03 13:51:37 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:37| 14   6  67  13   0| 637M 4180M  146M 2899M|9480B 2160B|   0    61M|   0  1206 |5869    12k|1.46 0.88 0.59|4.0   0   0|   0     0 |mysqld               291769.8%   0    0 |keystone-manage      31202  41k  68k7.2%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 03 13:51:38 cloud-provider-iscsi-0000000154 dstat.sh[29895]: 03-04 13:51:38| 16   6  68   9   0| 640M 4176M  146M 2901M|7453B 2160B|   0    11M|   0   878 |6382    14k|1.46 0.88 0.59|1.0   0   0|   0     0 |keystone-manage      312029.2%  55k 255k|python3.6            6128  247k 515k1.2%|mysqld       197M|   0     0 |  14    7    0    6    0
