-- Logs begin at Wed 2020-04-01 02:33:36 UTC, end at Wed 2020-04-01 04:35:10 UTC. --
Apr 01 04:06:13 cloud-provider-iscsi-0000000113 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 04:06:13 cloud-provider-iscsi-0000000113 dstat.sh[24224]: [286B blob data]
Apr 01 04:06:13 cloud-provider-iscsi-0000000113 dstat.sh[24224]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 04:06:13 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:13|  2   1  96   0   0| 423M 4451M  145M 2726M|   0     0 |  59k 1571k|2.16  14.0 | 543   879 |0.75 0.64 0.49|2.0   0  10|   0     0 |systemd              1    0.1%   0    0 |bash                 2146 1078k1016k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 04:06:14 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:14|  9  21  70   0   0| 424M 4450M  145M 2726M|  14k 2160B|  24k  412k|1.00  8.00 |2701  4661 |0.75 0.64 0.49|1.0   0 443|   0     0 |bash                 2146 4.2%1366k  28k|bash                 2146 1366k  28k4.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 04:06:15 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:15| 13  21  66   0   0| 424M 4450M  145M 2727M|7088B 2202B|   0    32k|   0  8.00 |3375  5481 |0.75 0.64 0.49|3.0   0 366|   0     0 |systemd              1    4.0%   0    0 |bash                 2146 3069k  24k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 04:06:16 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:16| 10  10  80   0   0| 548M 4325M  145M 2849M|5863B 2106B|   0  4096B|   0  1.00 |3148  5939 |0.69 0.63 0.49|1.0   0 111|   0     0 |systemd              1    5.5%   0    0 |bash                 2146  471k2354B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 01 04:06:17 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:17| 10  12  78   0   0| 558M 4316M  145M 2849M|5469B 2214B|   0     0 |   0     0 |1904  3377 |0.69 0.63 0.49|2.0   0 296|   0     0 |keystone-manage      255364.0%1881k  79k|keystone-manage      255361881k  79k4.0%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 04:06:18 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:18| 23   2  74   1   0| 596M 4277M  145M 2849M|6848B 2160B| 120k  396k|7.00  18.0 | 728   722 |0.69 0.63 0.49|2.0   0   0|   0     0 |keystone-manage      25536 24%9786k 153k|keystone-manage      255369786k 153k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 04:06:19 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:19| 16   4  72   8   0| 628M 4243M  145M 2851M|  11k 2106B|  84k 4552k|7.00   184 |1813  3397 |0.69 0.63 0.49|2.0   0   0|   0     0 |keystone-manage      25536 15%4926k 548k|keystone-manage      255364926k 548k 15%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 01 04:06:20 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:20|  8   6  70  16   0| 633M 4237M  145M 2852M|9321B 1998B|   0  9672k|   0   846 |4366  7336 |0.69 0.63 0.49|  0 1.0   0|   0     0 |mysqld               235056.8%   0    0 |keystone-manage      25536  11k6122B2.8%|mysqld       191M|   0     0 |  14    7    0    6    0
Apr 01 04:06:21 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:21|  6   5  73  15   0| 636M 4167M  146M 2917M|9866B 2160B|   0    71M|   0   662 |3834  5855 |0.79 0.65 0.50|1.0 1.0   0|   0     0 |mysqld               235055.5%   0    0 |keystone-manage      25536  25k  15k3.5%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 01 04:06:22 cloud-provider-iscsi-0000000113 dstat.sh[24224]: 01-04 04:06:22| 11   4  71  14   0| 638M 4164M  146M 2917M|6907B 2160B|   0  8780k|   0   740 |4565  8068 |0.79 0.65 0.50|1.0 1.0   0|   0     0 |mysqld               235057.8%   0    0 |keystone-manage      25536  31k  17k5.0%|mysqld       195M|   0     0 |  14    7    0    6    0
