"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000111",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 01:45:15 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 01:45:15,7.747,2.694,88.517,0.969,0.074,440844288,4696850432,150548480,2834522112,0,0,195865.313,5208433.785,7.009,45.386,1367.121,2512.254,0.630,0.720,0.510,2,0,32.943,0,0,12,3,0,4,0
01-04 01:45:16,9.439,21.173,69.133,0,0.255,440692736,4696297472,150552576,2834804736,6165,2256,24576,176128,1,9,2850,5167,0.630,0.720,0.510,1,0,498,0,0,12,3,0,4,0
01-04 01:45:17,12.846,21.662,65.239,0,0.252,443727872,4692721664,150552576,2835456000,6421,2052,0,32768,0,8,3463,7172,0.660,0.720,0.520,1,0,369,0,0,12,3,0,4,0
01-04 01:45:18,12.563,14.322,72.864,0,0.251,572366848,4563435520,150552576,2963484672,11537,2160,0,0,0,0,3334,7397,0.660,0.720,0.520,2,0,235,0,0,14,5,0,4,0
01-04 01:45:19,19.549,7.268,72.932,0.251,0,608305152,4527325184,150552576,2963693568,7503,2160,77824,335872,2,21,1320,2024,0.660,0.720,0.520,1,0,118,0,0,14,5,0,6,0
01-04 01:45:20,21.144,3.980,72.886,1.990,0,642162688,4492283904,150552576,2964877312,8000,2160,131072,0,12,0,789,1230,0.660,0.720,0.520,2,0,0,0,0,14,7,0,7,0
01-04 01:45:21,9.750,4.250,71.750,14,0.250,658939904,4473225216,151097344,2966614016,5622,2160,0,11309056,0,786,3971,7589,0.660,0.720,0.520,1,1,2,0,0,14,7,0,7,0
01-04 01:45:22,12.750,4.750,70.750,11.500,0.250,664002560,4397424640,151699456,3035037696,15835,2160,0,79044608,0,1031,5422,10906,0.690,0.730,0.520,0,1,0,0,0,14,7,0,6,0
01-04 01:45:23,16.583,5.779,69.849,7.789,0,666857472,4392755200,152387584,3036123136,6312,2160,0,11476992,0,959,5705,14724,0.690,0.730,0.520,0,1,0,0,0,14,7,0,6,0
01-04 01:45:24,15.539,5.263,66.165,12.782,0.251,671707136,4386127872,153243648,3036913664,6930,2106,0,56266752,0,1213,5886,11985,0.690,0.730,0.520,2,1,0,0,0,14,7,0,6,0
01-04 01:45:25,20.149,6.965,63.930,8.955,0,672137216,4384043008,153624576,3038167040,7188,2160,0,34566144,0,852,5357,14778,0.690,0.730,0.520,1,1,0,0,0,14,7,0,6,0
