"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000305",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Apr 2020 20:18:38 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-04 20:18:38,4.072,1.313,93.990,0.577,0.049,445177856,4212686848,149078016,3303641088,0,0,95943.122,2648277.618,3.400,22.411,796.724,1146.298,0.880,0.700,0.490,2,0,16.097,0,0,12,4,0,4,0
16-04 20:18:39,10.178,20.356,69.211,0,0.254,445706240,4211470336,149078016,3303948288,6921,1944,24576,151552,1,7,2747,5011,0.880,0.700,0.490,1,0,493,0,0,12,4,0,4,0
16-04 20:18:40,13.568,21.106,65.327,0,0,455143424,4201512960,149078016,3304579072,8320,2160,0,32768,0,8,3477,6077,0.880,0.700,0.490,8,0,373,0,0,12,4,0,4,0
16-04 20:18:41,7.342,9.873,82.785,0,0,576888832,4079263744,149078016,3432517632,16843,2106,0,0,0,0,2497,3947,0.880,0.700,0.490,0,0,57,0,0,14,4,0,4,0
16-04 20:18:42,7.035,12.060,80.653,0,0.251,580763648,4075319296,149078016,3432538112,7242,2214,0,417792,0,2,1991,3431,0.880,0.700,0.490,2,0,296,0,0,14,6,0,6,0
16-04 20:18:43,23.500,2.750,72.750,1,0,621158400,4034703360,149078016,3432759296,8124,2160,98304,0,4,0,685,743,0.890,0.710,0.490,1,0,1,0,0,14,6,0,6,0
16-04 20:18:44,17.884,3.275,73.048,5.542,0.252,661721088,3992592384,149155840,3434213376,7554,2160,110592,3633152,10,118,1898,3033,0.890,0.710,0.490,0,1,0,0,0,14,8,0,6,0
16-04 20:18:45,7.769,4.511,72.431,15.288,0,665473024,3987087360,149569536,3435491328,6854,2160,0,9388032,0,795,3961,5952,0.890,0.710,0.490,0,1,0,0,0,14,8,0,6,0
16-04 20:18:46,4.534,4.282,73.300,17.632,0.252,667832320,3915317248,149852160,3503140864,6142,2160,0,71401472,0,374,2260,3258,0.890,0.710,0.490,0,1,0,0,0,14,8,0,6,0
16-04 20:18:47,6.361,4.580,65.394,23.664,0,672006144,3909910528,150122496,3504017408,8653,2160,0,49225728,0,801,2789,4879,0.890,0.710,0.490,1,2,0,0,0,14,8,0,7,0
16-04 20:18:48,9.068,5.542,68.010,17.128,0.252,671965184,3908952064,150867968,3504144384,7519,2106,0,28643328,0,898,4777,8652,0.820,0.690,0.490,0,1,2,0,0,14,8,0,7,0
16-04 20:18:49,14.394,4.293,69.697,11.616,0,673705984,3905585152,151408640,3505180672,10433,1998,0,8458240,0,688,6194,13279,0.820,0.690,0.490,1,0,0,0,0,14,8,0,6,0
16-04 20:18:50,10.076,3.778,71.285,14.861,0,675831808,3901956096,151998464,3505995776,20761,2160,0,10592256,0,828,4900,9820,0.820,0.690,0.490,0,1,0,0,0,14,8,0,6,0
16-04 20:18:51,20.200,4.738,67.332,7.481,0.249,678084608,3897868288,152469504,3507298304,10496,2160,0,7868416,0,579,7602,17632,0.820,0.690,0.490,1,0,0,0,0,14,8,0,6,0
16-04 20:18:52,14.573,6.030,68.342,11.055,0,679309312,3895103488,152915968,3508346880,8198,2160,0,9342976,0,746,6786,14206,0.820,0.690,0.490,0,1,0,0,0,14,8,0,6,0
16-04 20:18:53,14.467,6.091,71.320,8.122,0,609505280,3964481536,153165824,3508473856,7620,2244,0,30072832,0,643,4198,8415,0.830,0.700,0.490,1,0,77,0,0,14,6,0,7,0
16-04 20:18:54,23.250,3.250,72.750,0.500,0.250,659177472,3914260480,153190400,3508985856,7759,2160,0,7090176,0,87,996,1339,0.830,0.700,0.490,1,0,1,0,0,14,6,0,7,0
16-04 20:18:55,23.426,2.771,73.552,0.252,0,641536000,3931312128,153214976,3509538816,15694,2160,0,8372224,0,150,1192,1462,0.830,0.700,0.490,1,0,11,0,0,14,6,0,7,0
16-04 20:18:56,19.500,7.750,69.250,3.500,0,607150080,3964280832,153280512,3510886400,6280,2160,0,6938624,0,145,1889,3074,0.830,0.700,0.490,3,0,165,0,0,14,6,0,7,0
16-04 20:18:57,11.869,20.960,66.919,0,0.253,608075776,3962089472,153284608,3512070144,7336,2160,0,233472,0,22,2818,5645,0.830,0.700,0.490,3,0,482,0,0,14,6,0,7,0
16-04 20:18:58,33.333,14.394,50,2.020,0.253,646881280,3922812928,153288704,3512832000,8032,2160,0,7806976,0,430,4300,6088,0.840,0.710,0.490,2,0,229,0,0,14,8,0,7,0
16-04 20:18:59,42.857,3.759,49.624,3.759,0,727560192,3841912832,153288704,3512963072,8043,1944,131072,0,1,0,835,747,0.840,0.710,0.490,2,0,0,0,0,14,8,0,7,0
16-04 20:19:00,43.970,7.035,48.492,0.503,0,774881280,3791990784,153296896,3515248640,7439,2160,20480,0,4,0,2717,9121,0.840,0.710,0.490,1,0,115,0,0,14,6,0,8,0
16-04 20:19:01,24.812,4.261,70.677,0,0.251,817643520,3749003264,153296896,3515330560,7114,2106,0,0,0,0,1414,1649,0.840,0.710,0.490,1,0,56,0,0,14,6,0,8,0
16-04 20:19:02,23.367,2.513,73.869,0.251,0,862355456,3704242176,153309184,3515355136,7720,2160,0,1261568,0,18,839,1336,0.840,0.710,0.490,1,0,2,0,0,14,12,0,8,0
16-04 20:19:03,21.970,4.545,73.232,0.253,0,806912000,3759624192,153362432,3515363328,8170,2214,0,348160,0,47,1394,2033,0.860,0.710,0.490,1,0,53,0,0,14,6,0,11,0
16-04 20:19:04,22.864,2.261,73.367,1.256,0.251,837697536,3728789504,153362432,3515383808,7933,2160,8192,9031680,2,119,1116,1318,0.860,0.710,0.490,0,1,0,0,0,14,18,0,13,0
16-04 20:19:05,19.799,4.511,73.183,2.506,0,814546944,3751817216,153362432,3515465728,7215,2160,65536,0,16,0,1194,1906,0.860,0.710,0.490,1,0,62,0,0,14,30,0,16,0
16-04 20:19:06,23.929,2.267,73.552,0.252,0,845234176,3720949760,153374720,3515604992,14309,2160,0,3502080,0,65,1077,1430,0.860,0.710,0.490,1,0,0,0,0,14,31,0,20,0
16-04 20:19:07,21.446,6.484,71.820,0,0.249,832598016,3733569536,153374720,3515621376,15823,2160,0,0,0,0,1080,1690,0.860,0.710,0.490,1,0,100,0,0,14,30,0,21,0
16-04 20:19:08,23.678,3.023,73.048,0.252,0,801832960,3763953664,153382912,3515990016,5886,2160,0,335872,0,6,1303,2005,0.870,0.720,0.500,1,0,23,0,0,14,30,0,29,0
16-04 20:19:09,23.678,2.519,73.300,0.504,0,840605696,3725168640,153395200,3515990016,7896,1944,0,3678208,0,47,820,861,0.870,0.720,0.500,1,0,1,0,0,14,30,0,29,0
16-04 20:19:10,22.670,5.290,71.537,0.252,0.252,812322816,3753365504,153407488,3516026880,10230,2160,0,339968,0,12,1552,2506,0.870,0.720,0.500,2,0,73,0,0,14,30,0,37,0
16-04 20:19:11,23.426,2.771,73.804,0,0,850690048,3714973696,153407488,3516030976,7861,2160,0,679936,0,19,819,971,0.870,0.720,0.500,1,0,1,0,0,14,32,0,38,0
16-04 20:19:12,21.554,6.266,72.180,0,0,812859392,3752644608,153407488,3516190720,8168,2160,0,0,0,0,1580,2599,0.870,0.720,0.500,3,0,100,0,0,14,30,0,45,0
16-04 20:19:13,22.980,3.030,73.737,0,0.253,850243584,3715244032,153407488,3516207104,7843,2160,0,0,0,0,1053,1373,0.880,0.720,0.500,3,0,1,0,0,14,30,0,50,0
16-04 20:19:14,20.907,5.793,73.048,0.252,0,835682304,3729788928,153411584,3516215296,8477,2200,0,684032,0,32,1095,1465,0.880,0.720,0.500,1,0,69,0,0,14,30,0,50,0
16-04 20:19:15,24.250,2.750,72.500,0.250,0.250,803332096,3762110464,153411584,3516239872,7565,2214,0,204800,0,3,1019,1471,0.880,0.720,0.500,1,0,5,0,0,14,30,0,56,0
16-04 20:19:16,21.914,4.534,73.552,0,0,847970304,3717472256,153411584,3516239872,7691,2106,0,462848,0,14,1046,1441,0.880,0.720,0.500,2,0,66,0,0,14,30,0,56,0
16-04 20:19:17,21.357,5.276,73.367,0,0,824553472,3740729344,153419776,3516391424,5580,2214,0,417792,0,11,1261,1878,0.880,0.720,0.500,1,0,69,0,0,14,30,0,60,0
16-04 20:19:18,22.055,4.511,72.932,0.251,0.251,806862848,3758419968,153432064,3516379136,9606,2160,0,352256,0,9,1217,1774,0.890,0.730,0.500,1,0,74,0,0,14,30,0,64,0
16-04 20:19:19,24.060,2.757,72.932,0.251,0,853950464,3711299584,153436160,3516407808,6336,1944,0,1687552,0,38,861,955,0.890,0.730,0.500,1,0,1,0,0,14,32,0,65,0
16-04 20:19:20,21.805,4.762,73.434,0,0,833658880,3731574784,153436160,3516424192,7039,2106,0,102400,0,3,1077,1716,0.890,0.730,0.500,1,0,78,0,0,14,30,0,68,0
16-04 20:19:21,23.500,2.750,73.250,0.250,0.250,803500032,3761717248,153436160,3516440576,7144,2214,0,303104,0,3,947,1411,0.890,0.730,0.500,1,0,25,0,0,14,30,0,73,0
16-04 20:19:22,22.306,4.511,73.183,0,0,842047488,3723157504,153452544,3516436480,16592,2160,0,536576,0,19,923,1269,0.890,0.730,0.500,1,0,61,0,0,14,30,0,73,0
16-04 20:19:23,21.159,6.045,72.544,0,0.252,816967680,3748200448,153460736,3516465152,7510,2160,0,204800,0,3,1459,2179,0.900,0.730,0.510,1,0,97,0,0,14,30,0,78,0
16-04 20:19:24,23.058,3.258,73.434,0.251,0,855793664,3709349888,153477120,3516473344,17348,2160,0,1740800,0,27,1174,1559,0.900,0.730,0.510,2,0,1,0,0,14,32,0,82,0
16-04 20:19:25,20,7.848,72.152,0,0,837840896,3727138816,153481216,3516633088,6272,2160,0,696320,0,16,1295,1931,0.900,0.730,0.510,1,0,145,0,0,14,30,0,83,0
16-04 20:19:26,23.810,2.757,72.932,0.251,0.251,805285888,3759677440,153493504,3516637184,6676,2160,0,610304,0,16,1338,2007,0.900,0.730,0.510,2,0,15,0,0,14,30,0,92,0
16-04 20:19:27,23.618,2.764,73.618,0,0,848752640,3716165632,153501696,3516674048,7148,2160,0,643072,0,17,775,858,0.900,0.730,0.510,1,0,7,0,0,14,30,0,92,0
16-04 20:19:28,22.807,5.764,71.178,0.251,0,818028544,3746717696,153501696,3516841984,6698,1998,0,577536,0,15,1452,2361,0.910,0.740,0.510,1,0,73,0,0,14,30,0,100,0
16-04 20:19:29,22.418,3.526,72.292,1.511,0.252,856272896,3708473344,153509888,3516846080,7318,2106,0,5713920,0,399,1292,1250,0.910,0.740,0.510,1,0,1,0,0,14,30,0,102,0
