-- Logs begin at Thu 2020-04-02 22:52:07 UTC, end at Fri 2020-04-03 15:56:14 UTC. --
Apr 03 15:45:14 cloud-provider-iscsi-0000000152 systemd[1]: Started Devstack devstack@dstat.service.
Apr 03 15:45:14 cloud-provider-iscsi-0000000152 dstat.sh[30315]: [286B blob data]
Apr 03 15:45:14 cloud-provider-iscsi-0000000152 dstat.sh[30315]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 03 15:45:14 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:14|  0   0 100   0   0| 424M 4410M  163M 2734M|   0     0 |5856B  143k|0.27  1.33 | 228   211 |0.75 0.67 0.50|2.0   0 1.0|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2783  102k  95k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 03 15:45:15 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:15| 10  21  70   0   0| 423M 4409M  163M 2734M|  17k 2160B|  24k  100k|1.00  6.00 |2482  4501 |0.75 0.67 0.50|3.0   0 452|   0     0 |bash                 2783 3.8%1563k  28k|bash                 2783 1563k  28k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 03 15:45:16 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:16| 11  21  68   0   0| 424M 4408M  163M 2735M|  10k 2160B|   0    32k|   0  8.00 |3528  6209 |0.75 0.67 0.50|1.0   0 352|   0     0 |systemd              1    3.5%   0    0 |bash                 2783 2762k  23k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 03 15:45:17 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:17| 12  12  77   0   0| 548M 4283M  163M 2857M|7434B 2160B|   0  4096B|   0  1.00 |4117  6756 |0.77 0.68 0.51|1.0   0 113|   0     0 |systemd              1    8.2%   0    0 |bash                 2783  575k2792B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 03 15:45:18 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:18|  6  12  83   0   0| 549M 4282M  163M 2857M|6415B 2106B|   0   492k|   0  17.0 |1857  3246 |0.77 0.68 0.51|2.0   0 277|   0     0 |bash                 2783 2.0% 589k  17k|bash                 2783  589k  17k2.0%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 03 15:45:19 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:19| 22   4  74   1   0| 591M 4241M  163M 2857M|7895B 2214B|  96k    0 |4.00     0 | 843   983 |0.77 0.68 0.51|2.0   0  19|   0     0 |keystone-manage      31625 24%9799k 125k|keystone-manage      316259799k 125k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 03 15:45:20 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:20| 20   4  73   3   0| 628M 4201M  163M 2859M|5583B 2160B| 108k 2236k|10.0  54.0 |1611  2752 |0.77 0.68 0.51|1.0 1.0   0|   0     0 |keystone-manage      31625 20%6795k 655k|keystone-manage      316256795k 655k 20%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 03 15:45:21 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:21|  6   4  73  17   0| 633M 4195M  163M 2860M|6641B 1998B|   0    10M|   0   852 |3369  7638 |0.77 0.68 0.51|1.0 1.0   0|   0     0 |mysqld               295905.8%   0    0 |python2              30379  14k 468B0.2%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 03 15:45:22 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:22|  5   3  75  18   0| 635M 4126M  164M 2925M|6414B 2160B|   0    69M|   0   485 |2322  4966 |0.79 0.68 0.51|2.0   0   0|   0     0 |mysqld               295904.0%   0    0 |keystone-manage      31625  16k  10k2.5%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 03 15:45:23 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:23|  7   5  69  19   0| 637M 4123M  164M 2925M|5877B 2106B|   0    82M|   0  1036 |3456  5614 |0.79 0.68 0.51|1.0 1.0   0|   0     0 |mysqld               295904.8%   0    0 |keystone-manage      31625  21k  12k3.2%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 03 15:45:24 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:24| 14   5  70  11   0| 639M 4120M  165M 2926M|  15k 2160B|   0  8256k|   0   696 |5466    10k|0.79 0.68 0.51|  0 1.0 2.0|   0     0 |keystone-manage      316259.0%  43k 289k|python3.6            6534  272k 567k1.8%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 03 15:45:25 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:25| 13   6  70  12   0| 642M 4116M  165M 2927M|6231B 2160B|   0    13M|   0  1082 |4185  9416 |0.79 0.68 0.51|4.0   0   0|   0     0 |mysqld               295908.5%   0    0 |keystone-manage      31625  48k  32k7.2%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 03 15:45:26 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:26| 17   5  69   9   0| 644M 4112M  166M 2928M|  11k 2398B|   0  7092k|   0   544 |5956    11k|0.79 0.68 0.51|3.0   0   0|   0     0 |keystone-manage      31625 10%  47k 355k|python3.6            6534  336k 701k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 03 15:45:27 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:27| 18   4  70   9   0| 646M 4108M  166M 2929M|5651B 2160B|   0  7012k|   0   523 |5883    11k|0.80 0.69 0.51|  0 1.0   0|   0     0 |keystone-manage      31625 12%  59k 360k|python3.6            6534  338k 705k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 03 15:45:28 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:28| 13   4  72  11   0| 646M 4108M  166M 2929M|7771B 2160B|   0    17M|   0   742 |4564  8342 |0.80 0.69 0.51|2.0   0   0|   0     0 |keystone-manage      316258.0%  47k  31k|keystone-manage      31625  47k  31k8.0%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 03 15:45:29 cloud-provider-iscsi-0000000152 dstat.sh[30315]: 03-04 15:45:29| 19   7  74   0   0| 598M 4156M  167M 2929M|8365B 2160B|   0   644k|   0  39.0 |1455  2330 |0.80 0.69 0.51|2.0   0  78|   0     0 |keystone-manage      31705 13%5392k  37k|bash                 2783   17M1881k1.0%|mysqld       200M|   0     0 |  14    5    0    7    0
