-- Logs begin at Mon 2020-04-13 19:53:38 UTC, end at Tue 2020-04-14 09:24:33 UTC. --
Apr 14 08:53:41 cloud-provider-iscsi-0000000253 systemd[1]: Started Devstack devstack@dstat.service.
Apr 14 08:53:41 cloud-provider-iscsi-0000000253 dstat.sh[24142]: [286B blob data]
Apr 14 08:53:41 cloud-provider-iscsi-0000000253 dstat.sh[24142]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 14 08:53:41 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:41|  0   0 100   0   0| 426M 4394M  162M 2750M|   0     0 |7603B  184k|0.35  1.73 | 238   235 |0.89 0.69 0.48|2.0   0 1.2|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2463  127k 120k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 08:53:42 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:42|  9  21  70   0   0| 426M 4393M  162M 2751M|7346B 2052B|  24k  232k|1.00  8.00 |2460  4587 |0.89 0.69 0.48|1.0   0 443|   0     0 |bash                 2463 3.8%1461k  28k|bash                 2463 1461k  28k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 08:53:43 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:43| 13  20  67   0   0| 426M 4393M  162M 2751M|6669B 2160B|   0    32k|   0  8.00 |3366  5611 |0.89 0.69 0.48|3.0   0 368|   0     0 |systemd              1    2.8%   0    0 |bash                 2463 3066k  24k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 08:53:44 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:44|  8  11  79   2   0| 552M 4266M  162M 2874M|7293B 2052B|   0  2756k|   0   161 |3333  5927 |0.89 0.69 0.48|  0   0 107|   0     0 |systemd              1    5.5%   0    0 |bash                 2463  371k2353B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 14 08:53:45 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:45|  7  13  80   0   0| 554M 4263M  162M 2874M|5769B 2160B|   0     0 |   0     0 |2014  3659 |0.89 0.69 0.48|1.0   0 298|   0     0 |bash                 2463 2.2% 608k  18k|bash                 2463  608k  18k2.2%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 08:53:46 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:46| 21   5  74   0   0| 597M 4221M  162M 2874M|9309B 2160B|  96k    0 |4.00     0 | 758   808 |0.90 0.69 0.48|1.0   0 1.0|   0     0 |keystone-manage      25456 25%  10M 141k|keystone-manage      25456  10M 141k 25%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 08:53:47 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:47| 17   4  72   7   0| 632M 4185M  162M 2875M|6138B 2160B| 108k 3708k|10.0   136 |1694  3239 |0.90 0.69 0.48|  0 1.0   0|   0     0 |keystone-manage      25456 17%5585k 642k|keystone-manage      254565585k 642k 17%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 14 08:53:48 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:48|  7   4  72  17   0| 636M 4178M  163M 2876M|  13k 2106B|   0  9224k|   0   825 |4184  6468 |0.90 0.69 0.48|1.0   0   0|   0     0 |mysqld               234116.0%   0    0 |python2              24210  14k 462B  0%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 14 08:53:49 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:49|  6   6  69  19   0| 639M 4109M  163M 2941M|6925B 2214B|   0   139M|   0   893 |2857  4473 |0.90 0.69 0.48|1.0   0   0|   0     0 |mysqld               234114.5%   0    0 |keystone-manage      25456  18k  11k3.2%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 14 08:53:50 cloud-provider-iscsi-0000000253 dstat.sh[24142]: 14-04 08:53:50| 10   3  71  15   0| 640M 4106M  163M 2942M|8374B 2160B|   0  9272k|   0   786 |4184  8197 |0.90 0.69 0.48|  0 1.0   0|   0     0 |mysqld               234116.5%   0    0 |keystone-manage      25456  34k  19k5.2%|mysqld       194M|   0     0 |  14    7    0    6    0
