-- Logs begin at Tue 2020-03-31 22:05:51 UTC, end at Wed 2020-04-01 01:12:36 UTC. --
Apr 01 00:41:04 cloud-provider-iscsi-0000000110 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 00:41:04 cloud-provider-iscsi-0000000110 dstat.sh[24210]: [286B blob data]
Apr 01 00:41:04 cloud-provider-iscsi-0000000110 dstat.sh[24210]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 00:41:04 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:04|  1   0  98   0   0| 420M 4479M  144M 2703M|   0     0 |  35k  936k|1.29  8.44 | 393   588 |0.70 0.65 0.46|2.0   0 6.1|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2116  637k 599k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 00:41:05 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:05|  9  22  68   0   0| 421M 4477M  144M 2703M|5601B 2052B|  24k  176k|1.00  10.0 |3011  5357 |0.70 0.65 0.46|3.0   0 497|   0     0 |bash                 2116 3.8%2000k  31k|bash                 2116 2000k  31k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 00:41:06 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:06| 12  22  67   0   0| 422M 4476M  144M 2704M|7028B 2160B|   0    28k|   0  7.00 |3386  6925 |0.70 0.65 0.46|1.0   0 356|   0     0 |systemd              1    4.0%   0    0 |bash                 2116 2638k  22k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 00:41:07 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:07|  8  10  82   0   0| 547M 4350M  144M 2826M|7062B 2214B|   0     0 |   0     0 |2996  4191 |0.70 0.65 0.46|1.0   0 101|   0     0 |systemd              1    6.8%   0    0 |bash                 2116  445k4133B0.2%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 01 00:41:08 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:08| 17  11  72   0   0| 570M 4327M  144M 2826M|6593B 2160B|   0     0 |   0     0 |1840  2979 |0.70 0.65 0.46|2.0   0 254|   0     0 |keystone-manage      25527 12%5762k  79k|keystone-manage      255275762k  79k 12%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 00:41:09 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:09| 21   3  74   2   0| 610M 4286M  144M 2827M|7596B 2052B| 192k    0 |13.0     0 | 712   791 |0.73 0.66 0.47|1.0   0   0|   0     0 |keystone-manage      25527 23%  10M 565k|keystone-manage      25527  10M 565k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 00:41:10 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:10| 10   5  73  12   0| 628M 4266M  145M 2829M|7836B 2106B|  12k 9868k|1.00   593 |3200  5342 |0.73 0.66 0.47|  0 1.0   0|   0     0 |keystone-manage      255276.5% 569k 136k|keystone-manage      25527 569k 136k6.5%|mysqld       188M|   0     0 |  14    7    0    6    0
Apr 01 00:41:11 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:11|  9   5  72  14   0| 632M 4195M  145M 2893M|7213B 2214B|   0    73M|   0   794 |3760  6898 |0.73 0.66 0.47|1.0   0   0|   0     0 |mysqld               234887.5%   0    0 |keystone-manage      25527  23k  13k4.0%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 01 00:41:12 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:12| 12   6  70  12   0| 635M 4190M  146M 2894M|7667B 2106B|   0    12M|   0  1009 |5573    10k|0.73 0.66 0.47|  0 1.0 2.0|   0     0 |mysqld               234888.5%   0    0 |keystone-manage      25527  43k  25k6.2%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 01 00:41:13 cloud-provider-iscsi-0000000110 dstat.sh[24210]: 01-04 00:41:13| 17   5  69   9   0| 638M 4186M  147M 2896M|8125B 2160B|   0    10M|   0   884 |5403    14k|0.73 0.66 0.47|1.0 1.0   0|   0     0 |keystone-manage      255279.5%  52k 297k|python3.6            5866  274k 571k1.5%|mysqld       197M|   0     0 |  14    7    0    6    0
