-- Logs begin at Thu 2020-04-09 01:42:45 UTC, end at Thu 2020-04-09 03:25:26 UTC. --
Apr 09 02:54:25 cloud-provider-iscsi-0000000206 systemd[1]: Started Devstack devstack@dstat.service.
Apr 09 02:54:26 cloud-provider-iscsi-0000000206 dstat.sh[24071]: [286B blob data]
Apr 09 02:54:26 cloud-provider-iscsi-0000000206 dstat.sh[24071]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 09 02:54:26 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:26|  3   1  95   0   0| 420M 4447M  145M 2732M|   0     0 |  76k 2009k|2.78  18.1 | 660  1092 |0.99 0.81 0.58|2.0   0  13|   0     0 |systemd              1    0.1%   0    0 |bash                 1966 1395k1316k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 02:54:27 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:27|  9  22  69   0   0| 421M 4446M  145M 2733M|7830B 2052B|  24k  220k|1.00  8.00 |2640  4815 |0.99 0.81 0.58|2.0   0 447|   0     0 |bash                 1966 3.8%1463k  28k|bash                 1966 1463k  28k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 02:54:28 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:28| 13  21  66   0   0| 421M 4446M  145M 2733M|9192B 2160B|   0   308k|   0  27.0 |3063  5412 |0.99 0.81 0.58|2.0   0 382|   0     0 |systemd              1    3.2%   0    0 |bash                 1966 3185k  25k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 02:54:29 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:29| 10  12  78   0   0| 546M 4320M  145M 2855M|  22k 2160B|   0     0 |   0     0 |3058  4289 |0.99 0.81 0.58|2.0   0 130|   0     0 |systemd              1    7.0%   0    0 |bash                 1966  444k4146B0.5%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 09 02:54:30 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:30| 16  12  72   0   0| 569M 4297M  145M 2855M|8696B 2160B|   0     0 |   0     0 |1912  3069 |0.91 0.80 0.57|1.0   0 255|   0     0 |keystone-manage      25382 11%5575k  79k|keystone-manage      253825575k  79k 11%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 02:54:31 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:31| 21   3  74   1   0| 609M 4256M  145M 2856M|  11k 2160B| 192k    0 |13.0     0 | 710   854 |0.91 0.80 0.57|1.0   0   0|   0     0 |keystone-manage      25382 24%9985k 535k|keystone-manage      253829985k 535k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 02:54:32 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:32| 10   3  73  13   0| 626M 4237M  146M 2858M|  15k 2160B|  12k 7640k|1.00   444 |2687  4376 |0.91 0.80 0.57|  0 1.0   0|   0     0 |keystone-manage      253826.5%1035k 166k|keystone-manage      253821035k 166k6.5%|mysqld       188M|   0     0 |  14    7    0    6    0
Apr 09 02:54:33 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:33|  9   6  69  17   0| 631M 4166M  146M 2922M|8886B 2160B|   0   108M|   0   981 |4471  7518 |0.91 0.80 0.57|  0 1.0   0|   0     0 |mysqld               233467.8%   0    0 |keystone-manage      25382  20k  11k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 09 02:54:34 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:34|  7   4  73  16   0| 633M 4162M  146M 2923M|6932B 2160B|   0  8248k|   0   680 |3870  7361 |0.91 0.80 0.57|  0 1.0   0|   0     0 |mysqld               233465.8%   0    0 |keystone-manage      25382  21k  13k3.8%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 09 02:54:35 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:35| 12   5  70  12   0| 635M 4159M  147M 2924M|6985B 2160B|   0  8128k|   0   669 |4655  9361 |0.92 0.80 0.58|1.0   0   0|   0     0 |mysqld               233467.2%   0    0 |python3.6            5721  133k 277k0.8%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 09 02:54:36 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:36| 13   5  71  10   0| 637M 4155M  148M 2925M|6032B 1944B|   0    10M|   0   826 |4943    11k|0.92 0.80 0.58|2.0   0   0|   0     0 |keystone-manage      253827.8%  47k 170k|python3.6            5721  146k 306k1.0%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 09 02:54:37 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:37| 14   6  69  11   0| 640M 4150M  148M 2926M|8286B 2214B|   0    12M|   0   985 |5188    13k|0.92 0.80 0.58|3.0   0 2.0|   0     0 |mysqld               233469.2%   0    0 |python3.6            5721   86k 180k0.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 09 02:54:38 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:38| 23   6  68   3   0| 641M 4148M  148M 2927M|6780B 2200B|   0    50M|   0   530 |6158    13k|0.92 0.80 0.58|2.0   0   0|   0     0 |keystone-manage      25382 17%  70k 523k|python3.6            5721  504k1051k2.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 09 02:54:39 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:39| 15   6  70   9   0| 642M 4146M  149M 2928M|7206B 2106B|   0  9708k|   0   781 |5219    12k|0.92 0.80 0.58|3.0   0   0|   0     0 |mysqld               233469.0%   0    0 |python3.6            5721  100k 210k0.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 09 02:54:40 cloud-provider-iscsi-0000000206 dstat.sh[24071]: 09-04 02:54:40| 18   6  71   4   0| 582M 4206M  149M 2928M|8889B 2214B|   0  4568k|   0   330 |3184  8653 |0.93 0.80 0.58|1.0   0  78|   0     0 |mysqld               233464.2%   0    0 |bash                 1966   17M1895k0.8%|mysqld       200M|   0     0 |  14    5    0    7    0
