"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000015773",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 16:05:34 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 16:05:34,3.263,1.015,95.325,0.356,0.041,440606720,4337688576,174587904,3138981888,0,0,65744.358,1879819.217,2.344,17.036,613.475,975.421,0.860,0.670,0.490,3,0,12.408,0,0,12,3,0,3,0
13-03 16:05:35,9.645,20.812,69.289,0,0.254,440594432,4337205248,174592000,3139186688,7830,2106,0,94208,0,5,2677,4688,0.860,0.670,0.490,2,0,473,0,0,12,3,0,4,0
13-03 16:05:36,13.384,19.697,66.667,0,0.253,440143872,4337299456,174592000,3139534848,8061,2214,0,36864,0,9,3295,6035,0.860,0.670,0.490,1,0,384,0,0,12,3,0,3,0
13-03 16:05:37,11.480,13.010,75.255,0,0.255,572284928,4204560384,174592000,3267686400,8957,2106,0,3354624,0,13,3351,4870,0.790,0.660,0.490,1,0,177,0,0,14,5,0,3,0
13-03 16:05:38,17.839,9.548,72.613,0,0,596393984,4180119552,174592000,3267985408,6489,2214,0,0,0,0,1579,2492,0.790,0.660,0.490,1,0,210,0,0,14,5,0,5,0
13-03 16:05:39,20.050,3.008,73.935,2.757,0.251,638844928,4136882176,174612480,3268456448,6379,2160,131072,0,9,0,664,723,0.790,0.660,0.490,1,0,1,0,0,14,5,0,5,0
13-03 16:05:40,10.804,3.266,73.618,12.312,0,661102592,4112187392,174850048,3270463488,5985,2160,32768,6832128,4,357,2127,4363,0.790,0.660,0.490,0,1,0,0,0,14,7,0,5,0
13-03 16:05:41,7.712,6.427,71.722,13.882,0.257,666681344,4037021696,175357952,3338326016,15862,2160,0,76500992,0,872,3537,7825,0.790,0.660,0.490,1,0,0,0,0,14,7,0,5,0
13-03 16:05:42,8.101,4.051,72.911,14.684,0.253,668377088,4033818624,175771648,3339354112,6582,2106,0,7245824,0,574,2709,4927,0.890,0.680,0.500,0,1,0,0,0,14,7,0,5,0
13-03 16:05:43,9.572,3.023,71.537,15.869,0,670924800,4030427136,176320512,3339571200,6180,1998,0,7639040,0,623,2701,7310,0.890,0.680,0.500,1,0,0,0,0,14,7,0,5,0
13-03 16:05:44,13.568,5.025,70.603,10.553,0.251,672288768,4027822080,176758784,3340341248,7916,2160,0,6668288,0,562,4292,8181,0.890,0.680,0.500,2,0,0,0,0,14,7,0,5,0
13-03 16:05:45,9.548,3.518,72.362,14.322,0.251,673955840,4024872960,177295360,3341049856,6257,2160,0,7565312,0,562,3590,5465,0.890,0.680,0.500,1,0,0,0,0,14,7,0,5,0
13-03 16:05:46,10.050,4.020,70.603,15.327,0,676536320,4021329920,177848320,3341381632,5639,2160,0,9146368,0,755,4282,8773,0.890,0.680,0.500,0,1,2,0,0,14,7,0,5,0
13-03 16:05:47,22.449,6.122,65.051,6.122,0.255,677609472,4017844224,178085888,3343470592,7665,2202,0,40050688,0,689,6542,17834,1.060,0.720,0.510,1,0,0,0,0,14,7,0,5,0
13-03 16:05:48,10.327,4.282,71.285,14.106,0,678838272,4016062464,178528256,3343585280,6111,2202,0,8323072,0,673,4112,9230,1.060,0.720,0.510,1,0,0,0,0,14,7,0,5,0
