-- Logs begin at Thu 2020-04-16 20:54:07 UTC, end at Fri 2020-04-17 02:24:23 UTC. --
Apr 17 02:13:41 cloud-provider-iscsi-0000000307 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 02:13:41 cloud-provider-iscsi-0000000307 dstat.sh[24216]: [286B blob data]
Apr 17 02:13:41 cloud-provider-iscsi-0000000307 dstat.sh[24216]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 02:13:41 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:41|  1   0  99   0   0| 424M 4017M  145M 3149M|   0     0 |  17k  473k|0.62  4.20 | 303   339 |0.51 0.53 0.34|3.0   0 2.9|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2165  376k 359k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 02:13:42 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:42| 10  21  69   0   0| 425M 4015M  145M 3150M|6131B 2160B|  24k  160k|1.00  9.00 |2646  4810 |0.63 0.56 0.35|1.0   0 477|   0     0 |bash                 2165 4.0%1698k  30k|bash                 2165 1698k  30k4.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 02:13:43 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:43| 13  20  67   0   0| 424M 4015M  145M 3150M|8450B 2160B|   0    32k|   0  8.00 |2897  5048 |0.63 0.56 0.35|2.0   0 354|   0     0 |systemd              1    3.5%   0    0 |bash                 2165 2956k  23k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 02:13:44 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:44| 12  19  68   0   0| 551M 3888M  145M 3272M|9069B 2106B|   0   476k|   0  3.00 |4336  6775 |0.63 0.56 0.35|2.0   0 311|   0     0 |systemd              1    6.5%   0    0 |bash                 2165  647k  13k1.8%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 17 02:13:45 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:45| 19   7  74   1   0| 591M 3848M  145M 3272M|  14k 1998B|  96k    0 |4.00     0 |1121  1479 |0.63 0.56 0.35|1.0   0  69|   0     0 |keystone-manage      25523 20%9809k 126k|keystone-manage      255239809k 126k 20%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 02:13:46 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:46| 22   3  73   1   0| 629M 3809M  145M 3274M|6907B 2106B| 108k 2364k|10.0  36.0 | 859  2083 |0.63 0.56 0.35|2.0   0   0|   0     0 |keystone-manage      25523 22%6825k 658k|keystone-manage      255236825k 658k 22%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 17 02:13:47 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:47|  5   4  74  17   0| 633M 3802M  146M 3275M|7531B 2214B|   0  9860k|   0   843 |4109  6790 |0.74 0.58 0.36|1.0   0   0|   0     0 |mysqld               234845.8%   0    0 |python2              24290  14k 462B  0%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 17 02:13:48 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:48|  7   5  73  15   0| 636M 3733M  146M 3340M|  16k 2160B|   0    70M|   0   559 |3268  5188 |0.74 0.58 0.36|  0 1.0   0|   0     0 |mysqld               234845.8%   0    0 |keystone-manage      25523  26k  15k4.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 17 02:13:49 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:49|  9   5  71  15   0| 638M 3729M  147M 3341M|8312B 2160B|   0  8836k|   0   754 |4232  7034 |0.74 0.58 0.36|3.0   0 2.0|   0     0 |mysqld               234847.0%   0    0 |keystone-manage      25523  23k  13k4.5%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 17 02:13:50 cloud-provider-iscsi-0000000307 dstat.sh[24216]: 17-04 02:13:50| 10   5  61  23   0| 639M 3727M  147M 3341M|7654B 2160B|   0    84M|   0   951 |3460  6454 |0.74 0.58 0.36|1.0   0   0|   0     0 |keystone-manage      255235.5%  25k 234k|python3.6            5915  220k 458k1.2%|mysqld       195M|   0     0 |  14    7    0    6    0
