-- Logs begin at Wed 2020-04-01 02:16:08 UTC, end at Wed 2020-04-01 05:00:31 UTC. --
Apr 01 04:34:28 cloud-provider-iscsi-0000000112 systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 04:34:28 cloud-provider-iscsi-0000000112 dstat.sh[24205]: [286B blob data]
Apr 01 04:34:28 cloud-provider-iscsi-0000000112 dstat.sh[24205]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 04:34:28 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:28|  2   1  98   0   0| 419M 4457M  144M 2726M|   0     0 |  39k 1055k|1.44  9.36 | 430   637 |0.51 0.66 0.50|2.0   0 6.8|   0     0 |systemd              1    0.0%   0    0 |bash                 2110  722k 680k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 04:34:29 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:29|  9  21  70   0   0| 419M 4456M  144M 2726M|7884B 2160B|  24k  156k|1.00  8.00 |2668  4733 |0.51 0.66 0.50|4.0   0 455|   0     0 |bash                 2110 4.0%1569k  28k|bash                 2110 1569k  28k4.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 04:34:30 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:30| 14  21  65   0   0| 420M 4455M  144M 2727M|9913B 4125B|   0    36k|   0  9.00 |3724  7010 |0.47 0.65 0.50|4.0   0 391|   0     0 |systemd              1    3.2%   0    0 |bash                 2110 3091k  25k2.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 01 04:34:31 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:31|  8  10  82   0   0| 545M 4329M  144M 2849M|8972B 2064B|   0   396k|   0  15.0 |3736  8277 |0.47 0.65 0.50|  0   0  82|   0     0 |systemd              1    6.2%   0    0 |bash                 2110  246k 656B0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Apr 01 04:34:32 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:32| 11  12  77   0   0| 554M 4320M  144M 2849M|  15k 2268B|   0     0 |   0     0 |1961  3451 |0.47 0.65 0.50|1.0   0 298|   0     0 |keystone-manage      255223.8%2123k  79k|keystone-manage      255222123k  79k3.8%|mysqld       173M|   0     0 |  14    5    0    7    0
Apr 01 04:34:33 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:33| 22   3  74   1   0| 591M 4283M  144M 2849M|  13k 2106B|  96k    0 |4.00     0 | 623   655 |0.47 0.65 0.50|  0 1.0   0|   0     0 |keystone-manage      25522 23%8972k  81k|keystone-manage      255228972k  81k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 01 04:34:34 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:34| 17   5  72   6   0| 625M 4247M  145M 2851M|8997B 2214B| 108k 5352k|10.0   250 |1874  3259 |0.47 0.65 0.50|1.0   0   0|   0     0 |keystone-manage      25522 17%5498k 621k|keystone-manage      255225498k 621k 17%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 01 04:34:35 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:35| 11   6  71  13   0| 630M 4210M  145M 2882M|8327B 2160B|   0  9800k|   0   868 |5102  9266 |0.52 0.65 0.50|2.0   0   0|   0     0 |mysqld               234819.0%   0    0 |keystone-manage      25522  20k  11k4.0%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 01 04:34:36 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:36|  2   3  67  28   0| 631M 4174M  145M 2916M|7371B 2052B|   0    72M|   0   472 |1728  1705 |0.52 0.65 0.50|  0 2.0   0|   0     0 |mysqld               234811.5%   0    0 |python2              24265  14k 468B  0%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 01 04:34:37 cloud-provider-iscsi-0000000112 dstat.sh[24205]: 01-04 04:34:37|  8   6  67  19   0| 634M 4169M  146M 2917M|9095B 3963B|   0    85M|   0  1231 |4268  6046 |0.52 0.65 0.50|1.0 1.0 2.0|   0     0 |mysqld               234815.5%   0    0 |keystone-manage      25522  18k  11k3.8%|mysqld       194M|   0     0 |  14    8    0    6    0
