-- Logs begin at Thu 2020-04-16 17:09:05 UTC, end at Thu 2020-04-16 18:43:45 UTC. --
Apr 16 18:32:47 cloud-provider-iscsi-0000000301 systemd[1]: Started Devstack devstack@dstat.service.
Apr 16 18:32:47 cloud-provider-iscsi-0000000301 dstat.sh[24819]: [286B blob data]
Apr 16 18:32:47 cloud-provider-iscsi-0000000301 dstat.sh[24819]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 16 18:32:47 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:47|  3   1  95   0   0| 423M 3521M  150M 3620M|   0     0 |  65k 1890k|2.37  15.8 | 672   955 |0.86 0.68 0.52|3.0   0  11|   0     0 |systemd              1    0.1%   0    0 |bash                 2342 1437k1369k0.1%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 16 18:32:48 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:48| 10  20  69   0   0| 423M 3520M  150M 3621M|9043B   25k|  24k  260k|1.00  8.00 |2681  5777 |0.86 0.68 0.52|3.0   0 439|   0     0 |bash                 2342 4.0%1656k  28k|bash                 2342 1656k  28k4.0%|mysqld       174M|   0     0 |  12    4    0    5    0
Apr 16 18:32:49 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:49| 13  22  66   0   0| 422M 3521M  150M 3621M|  13k   12k|   0   296k|   0  22.0 |3085  5521 |0.86 0.68 0.52|3.0   0 383|   0     0 |systemd              1    3.2%   0    0 |bash                 2342 2995k  25k2.2%|mysqld       174M|   0     0 |  12    4    0    5    0
Apr 16 18:32:50 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:50| 10  12  78   0   0| 549M 3394M  150M 3743M|  11k 7020B|   0     0 |   0     0 |3323  5131 |0.79 0.67 0.51|3.0   0 140|   0     0 |systemd              1    6.5%   0    0 |bash                 2342  454k4511B0.5%|mysqld       174M|   0     0 |  14    6    0    4    0
Apr 16 18:32:51 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:51| 17  10  73   0   0| 571M 3371M  150M 3743M|9506B   15k|   0     0 |   0     0 |1825  2998 |0.79 0.67 0.51|1.0   0 244|   0     0 |keystone-manage      26134 13%5676k  79k|keystone-manage      261345676k  79k 13%|mysqld       174M|   0     0 |  14    6    0    6    0
Apr 16 18:32:52 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:52| 22   2  74   2   0| 613M 3328M  150M 3744M|7897B 2214B| 192k    0 |13.0     0 | 608   767 |0.79 0.67 0.51|1.0   0   0|   0     0 |keystone-manage      26134 24%  10M 568k|keystone-manage      26134  10M 568k 24%|mysqld       174M|   0     0 |  14    6    0    6    0
Apr 16 18:32:53 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:53| 10   3  73  13   0| 630M 3309M  150M 3746M|  11k  126k|  12k 8660k|1.00   577 |3327  6869 |0.79 0.67 0.51|  0 1.0   0|   0     0 |keystone-manage      261346.0% 284k 136k|keystone-manage      26134 284k 136k6.0%|mysqld       189M|   0     0 |  14    8    0    6    0
Apr 16 18:32:54 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:54|  5   4  60  31   0| 634M 3305M  150M 3746M|7999B 3880B|   0    27M|   0  1101 |3204  5835 |0.79 0.67 0.51|1.0 1.0   0|   0     0 |mysqld               240994.0%   0    0 |keystone-manage      26134  11k6122B1.8%|mysqld       191M|   0     0 |  14    8    0    6    0
Apr 16 18:32:55 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:55|  6   6  74  14   0| 636M 3236M  151M 3811M|7271B 4676B|   0    75M|   0   685 |2906  7007 |0.88 0.69 0.52|  0 1.0   0|   0     0 |mysqld               240996.2%   0    0 |keystone-manage      26134  25k  15k4.0%|mysqld       194M|   0     0 |  14    8    0    6    0
Apr 16 18:32:56 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:56|  9   5  71  14   0| 638M 3233M  152M 3812M|7980B 5566B|   0  9032k|   0   752 |3361  9193 |0.88 0.69 0.52|  0 1.0   0|   0     0 |mysqld               240996.8%   0    0 |keystone-manage      26134  32k  18k4.8%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 16 18:32:57 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:57| 15   7  67  11   0| 640M 3230M  152M 3812M|  22k  309k|   0  7756k|   0   643 |5805    15k|0.88 0.69 0.52|1.0   0   0|   0     0 |keystone-manage      261349.2%  44k 295k|python3.6            6091  275k 574k1.5%|mysqld       196M|   0     0 |  14    8    0    6    0
Apr 16 18:32:58 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:58| 10   4  71  14   0| 642M 3226M  153M 3813M|6848B   10k|   0  9232k|   0   755 |4142  6691 |0.88 0.69 0.52|5.0   0   0|   0     0 |mysqld               240997.0%   0    0 |keystone-manage      26134  24k  15k4.5%|mysqld       198M|   0     0 |  14    8    0    6    0
Apr 16 18:32:59 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:32:59| 14   7  68  11   0| 644M 3223M  153M 3814M|7442B 8028B|   0  7528k|   0   582 |6085    14k|0.88 0.69 0.52|2.0   0 2.0|   0     0 |keystone-manage      261349.0%  41k 355k|python3.6            6091  339k 707k1.8%|mysqld       199M|   0     0 |  14    8    0    6    0
Apr 16 18:33:00 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:00| 17   6  64  13   0| 645M 3220M  153M 3815M|  21k  468k|   0    69M|   0   663 |6223    13k|0.97 0.71 0.53|2.0   0   0|   0     0 |keystone-manage      26134 12%  60k 365k|python3.6            6091  343k 716k2.0%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 16 18:33:01 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:01| 15   4  70  11   0| 646M 3219M  154M 3816M|  10k  304k|   0  8832k|   0   706 |5481    14k|0.97 0.71 0.53|1.0 1.0   0|   0     0 |keystone-manage      261348.2%  43k  28k|tail                 23058 284k 284k0.2%|mysqld       200M|   0     0 |  14    8    0    6    0
Apr 16 18:33:02 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:02| 18   6  72   4   0| 587M 3278M  154M 3816M|9650B   16k|   0  3880k|   0   282 |3093  6845 |0.97 0.71 0.53|3.0   0  78|   0     0 |keystone-manage      262144.8%2229k  37k|bash                 2342   17M1898k1.0%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 16 18:33:03 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:03| 23   4  74   0   0| 642M 3222M  154M 3816M|7185B 5058B|   0  7004k|   0  72.0 |1031  1476 |0.97 0.71 0.53|2.0   0   0|   0     0 |keystone-manage      26214 25%  14M1338B|keystone-manage      26214  14M1338B 25%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 16 18:33:04 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:04| 23   4  73   0   0| 622M 3241M  154M 3817M|8340B 4148B|   0  6952k|   0  70.0 |1052  1426 |0.97 0.71 0.53|2.0   0  11|   0     0 |keystone-manage      26225 22%  11M  37k|bash                 2342   16M  39k  0%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 16 18:33:05 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:05| 16  12  69   2   0| 577M 3285M  154M 3818M|8293B   11k|   0  9944k|   0   279 |2718  4379 |0.98 0.71 0.53|3.0   0 288|   0     0 |bash                 2342 2.5%  17M  57k|bash                 2342   17M  57k2.5%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 16 18:33:06 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:06| 11  21  67   0   0| 578M 3283M  154M 3819M|8127B   18k|   0   332k|   0  14.0 |2850  6107 |0.98 0.71 0.53|3.0   0 412|   0     0 |bash                 2342 2.0%3597k  25k|bash                 2342 3597k  25k2.0%|mysqld       201M|   0     0 |  14    6    0    7    0
Apr 16 18:33:07 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:07| 36  14  50   0   0| 642M 3218M  154M 3820M|8333B   11k|   0    84k|   0  2.00 |2608  5879 |0.98 0.71 0.53|2.0   0 175|   0     0 |uwsgi                26970 16%6645k  37k|uwsgi                269717536k  37k 16%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 16 18:33:08 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:08| 46   4  48   1   0| 721M 3139M  154M 3821M|6955B 2160B| 148k  196k|5.00  26.0 |1056   893 |0.98 0.71 0.53|2.0   0   0|   0     0 |uwsgi                26971 25%8951k 336k|uwsgi                269709847k 204k 24%|mysqld       201M|   0     0 |  14    8    0    7    0
Apr 16 18:33:09 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:09| 38  11  50   0   0| 746M 3112M  154M 3822M|  11k 4778B|   0   144k|   0  19.0 |2431  6774 |0.98 0.71 0.53|2.0   0 154|   0     0 |uwsgi                26970 17% 937k 255k|keystone-manage      272482109k  37k2.8%|mysqld       201M|   0     0 |  14    6    0    9    0
Apr 16 18:33:10 cloud-provider-iscsi-0000000301 dstat.sh[24819]: 16-04 18:33:10| 25   3  73   0   0| 791M 3066M  154M 3822M|7677B 6854B|   0     0 |   0     0 |1034  1102 |0.98 0.72 0.54|3.0   0  18|   0     0 |keystone-manage      27248 25%  11M   0 |keystone-manage      27248  11M   0  25%|mysqld       201M|   0     0 |  14    6    0    9    0
