"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider1-0000012241",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","09 Mar 2020 21:34:57 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
09-03 21:34:57,1.722,0.543,97.518,0.180,0.038,438267904,4347863040,173531136,3132960768,0,0,34408.529,1002670.017,1.224,9.030,398.248,574.225,0.470,0.630,0.490,3,0,6.519,0,0,12,3,0,3,0
09-03 21:34:58,10.276,20.301,68.922,0,0.501,438722560,4346941440,173535232,3133198336,5996,2202,0,2920448,0,18,2738,4783,0.470,0.630,0.490,4,0,465,0,0,12,3,0,3,0
09-03 21:34:59,13.131,20.202,66.667,0,0,437944320,4347289600,173535232,3133550592,16177,2106,0,32768,0,8,2927,6408,0.600,0.650,0.500,3,0,364,0,0,12,3,0,3,0
09-03 21:35:00,9.091,10.859,79.798,0,0.253,569409536,4215341056,173535232,3261632512,8282,2254,0,4096,0,1,3402,5501,0.600,0.650,0.500,1,0,114,0,0,14,3,0,3,0
09-03 21:35:01,5.528,13.317,81.156,0,0,569974784,4214595584,173535232,3261796352,7158,1998,0,0,0,0,1993,3504,0.600,0.650,0.500,3,0,285,0,0,14,5,0,5,0
09-03 21:35:02,21.554,4.010,73.935,0.251,0.251,614187008,4170158080,173535232,3262001152,5467,2052,77824,0,2,0,717,949,0.600,0.650,0.500,2,0,14,0,0,14,5,0,5,0
09-03 21:35:03,21.106,4.020,72.864,2.010,0,657760256,4124856320,173563904,3263356928,6832,2268,86016,3010560,11,47,1566,2649,0.600,0.650,0.500,1,1,0,0,0,14,7,0,5,0
09-03 21:35:04,11.386,5.941,70.297,12.129,0.248,663711744,4048142336,174215168,3332108288,5356,2106,0,53821440,0,1088,4854,9040,0.710,0.680,0.510,1,1,0,0,0,14,7,0,5,0
09-03 21:35:05,5.838,3.553,72.843,17.766,0,665763840,4044439552,174678016,3333169152,5383,2160,0,32890880,0,582,3191,5492,0.710,0.680,0.510,4,1,0,0,0,14,7,0,5,0
09-03 21:35:06,12.437,3.046,70.558,13.959,0,668049408,4041183232,175300608,3333468160,5981,2160,0,9707520,0,799,4213,8889,0.710,0.680,0.510,2,0,0,0,0,14,7,0,5,0
09-03 21:35:07,15.288,4.261,70.175,10.025,0.251,669323264,4038320128,175689728,3334647808,6541,2214,0,6828032,0,552,4368,11483,0.710,0.680,0.510,2,0,0,0,0,14,7,0,5,0
09-03 21:35:08,9.848,4.798,71.970,13.131,0.253,671567872,4034895872,176336896,3335057408,6364,2160,0,11722752,0,737,3609,6359,0.710,0.680,0.510,1,1,0,0,0,14,7,0,5,0
09-03 21:35:09,16.919,5.051,69.444,8.586,0,674181120,4030607360,176799744,3336237056,7393,2160,0,7720960,0,587,6252,11025,0.810,0.700,0.520,1,0,0,0,0,14,7,0,5,0
09-03 21:35:10,17.413,5.473,68.657,8.209,0.249,675540992,4027469824,177176576,3337564160,7159,1944,0,7725056,0,574,6967,12123,0.810,0.700,0.520,1,0,0,0,0,14,7,0,6,0
09-03 21:35:11,15.365,4.534,69.773,10.327,0,676614144,4025753600,177713152,3337617408,7146,2160,0,8814592,0,656,5021,10390,0.810,0.700,0.520,2,0,2,0,0,14,7,0,5,0
09-03 21:35:12,21.608,5.025,73.367,0,0,626638848,4075606016,177713152,3337740288,6678,2160,0,0,0,0,1083,1429,0.810,0.700,0.520,2,0,78,0,0,14,5,0,6,0
09-03 21:35:13,23.618,3.266,71.608,1.256,0.251,604774400,4096917504,177741824,3338244096,6998,2160,0,6959104,0,72,1101,1576,0.810,0.700,0.520,2,0,12,0,0,14,5,0,6,0
09-03 21:35:14,23.058,4.762,64.912,7.268,0,653234176,4047896576,177782784,3338747904,6023,2160,0,71016448,0,666,1314,1349,0.830,0.700,0.520,2,0,1,0,0,14,5,0,6,0
09-03 21:35:15,16.244,12.183,69.797,1.523,0.254,599498752,4099956736,177893376,3340251136,8588,2160,0,6549504,0,137,2593,4643,0.830,0.700,0.520,3,0,297,0,0,14,5,0,6,0
09-03 21:35:16,13.131,21.465,65.152,0,0.253,600260608,4097945600,177897472,3341410304,18743,2160,0,126976,0,16,2928,6626,0.830,0.700,0.520,2,0,403,0,0,14,5,0,6,0
09-03 21:35:17,38.325,13.198,48.477,0,0,662306816,4035727360,177897472,3341918208,7308,2106,0,0,0,0,3195,4927,0.830,0.700,0.520,3,0,173,0,0,14,7,0,6,0
09-03 21:35:18,44.472,5.276,49.497,0.754,0,757579776,3939794944,177917952,3342356480,5642,2214,151552,180224,5,31,869,773,0.830,0.700,0.520,3,0,2,0,0,14,7,0,6,0
09-03 21:35:19,35.176,11.809,51.005,1.759,0.251,781369344,3913269248,177922048,3344531456,6078,1890,0,4284416,0,203,3066,6070,0.760,0.690,0.520,1,0,156,0,0,13,5,0,7,0
09-03 21:35:20,22.750,5,72.250,0,0,824803328,3869847552,177922048,3344551936,6673,2160,0,0,0,0,1140,1289,0.760,0.690,0.520,2,0,17,0,0,14,5,0,7,0
09-03 21:35:21,21.859,3.769,73.618,0.503,0.251,869588992,3825020928,177926144,3344576512,17191,2160,0,2174976,0,109,1189,1459,0.760,0.690,0.520,2,0,4,0,0,14,11,0,7,0
09-03 21:35:22,21.554,5.013,73.183,0.251,0,804913152,3889672192,177942528,3344584704,6262,2160,0,290816,0,37,1246,1871,0.760,0.690,0.520,2,0,54,0,0,14,5,0,10,0
09-03 21:35:23,14.750,1.500,83.250,0.500,0,832581632,3861770240,177950720,3344584704,11397,2606,0,2445312,0,69,705,931,0.760,0.690,0.520,1,0,0,0,0,14,6,0,10,0
09-03 21:35:24,0.503,1.005,96.482,1.759,0.251,832647168,3861704704,177950720,3344584704,7924,2214,0,14589952,0,469,781,643,0.700,0.680,0.510,1,0,0,0,0,14,6,0,10,0
09-03 21:35:25,0.501,0.752,98.747,0,0,832618496,3861770240,177950720,3344584704,7081,2160,0,0,0,0,390,587,0.700,0.680,0.510,1,0,0,0,0,14,6,0,10,0
