-- Logs begin at Fri 2020-04-17 15:16:28 UTC, end at Fri 2020-04-17 21:49:19 UTC. --
Apr 17 21:18:39 cloud-provider-iscsi-0000000323 systemd[1]: Started Devstack devstack@dstat.service.
Apr 17 21:18:39 cloud-provider-iscsi-0000000323 dstat.sh[23975]: [286B blob data]
Apr 17 21:18:39 cloud-provider-iscsi-0000000323 dstat.sh[23975]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 17 21:18:39 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:39|  1   0  99   0   0| 421M 4022M  143M 3150M|   0     0 |  15k  415k|0.55  3.65 | 285   306 |0.64 0.67 0.48|2.0   0 2.6|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2292  332k 316k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 21:18:40 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:40| 10  19  70   0   0| 421M 4022M  143M 3150M|  18k 2160B|  24k  204k|1.00  6.00 |2441  4919 |0.64 0.67 0.48|2.0   0 439|   0     0 |bash                 2292 3.8%1458k  28k|bash                 2292 1458k  28k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 21:18:41 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:41| 15  19  66   0   0| 421M 4020M  143M 3150M|8536B 2202B|   0    36k|   0  9.00 |2891  5332 |0.67 0.67 0.48|1.0   0 384|   0     0 |systemd              1    2.8%   0    0 |bash                 2292 3188k  25k1.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 17 21:18:42 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:42|  9  10  81   0   0| 546M 3894M  143M 3273M|7132B 2106B|   0     0 |   0     0 |3144  4449 |0.67 0.67 0.48|1.0   0  92|   0     0 |systemd              1    7.0%   0    0 |bash                 2292  249k 859B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 17 21:18:43 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:43|  6  15  79   0   0| 547M 3894M  143M 3273M|8272B 2106B|   0     0 |   0     0 |2017  3349 |0.67 0.67 0.48|1.0   0 294|   0     0 |bash                 2292 3.0% 608k  18k|bash                 2292  608k  18k3.0%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 21:18:44 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:44| 21   3  73   2   0| 593M 3847M  143M 3273M|7828B 2052B| 120k 6112k|7.00   138 | 953   818 |0.67 0.67 0.48|2.0   0 1.0|   0     0 |keystone-manage      25286 23%  11M 212k|keystone-manage      25286  11M 212k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 17 21:18:45 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:45| 16   3  73   8   0| 627M 3811M  143M 3275M|  14k 2160B|  84k 6892k|7.00   335 |2234  4137 |0.67 0.67 0.48|  0 1.0 2.0|   0     0 |keystone-manage      25286 14%5411k 572k|keystone-manage      252865411k 572k 14%|mysqld       187M|   0     0 |  14    7    0    7    0
Apr 17 21:18:46 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:46|  8   5  72  15   0| 632M 3739M  144M 3340M|6876B 2160B|   0    75M|   0  1009 |4361  9246 |0.77 0.69 0.49|2.0 1.0   0|   0     0 |mysqld               232527.5%   0    0 |keystone-manage      25286  23k  13k3.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 17 21:18:47 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:47| 10   5  71  14   0| 635M 3735M  144M 3341M|6870B 2160B|   0  9392k|   0   807 |4066  8827 |0.77 0.69 0.49|1.0 1.0   0|   0     0 |mysqld               232527.2%   0    0 |keystone-manage      25286  28k  16k5.0%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 17 21:18:48 cloud-provider-iscsi-0000000323 dstat.sh[23975]: 17-04 21:18:48| 16   5  70   9   0| 637M 3732M  145M 3342M|  10k 2106B|   0  8384k|   0   696 |4269    13k|0.77 0.69 0.49|1.0   0   0|   0     0 |keystone-manage      252868.0%  46k 295k|python3.6            6042  275k 573k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
