-- Logs begin at Fri 2020-04-03 20:43:59 UTC, end at Mon 2020-04-06 11:02:16 UTC. --
Apr 06 10:31:35 cloud-provider-iscsi-0000000167 systemd[1]: Started Devstack devstack@dstat.service.
Apr 06 10:31:35 cloud-provider-iscsi-0000000167 dstat.sh[32294]: [286B blob data]
Apr 06 10:31:35 cloud-provider-iscsi-0000000167 dstat.sh[32294]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 06 10:31:35 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:35|  0   0 100   0   0| 422M 4411M  162M 2736M|   0     0 |1601B   40k|0.07  0.41 | 193   161 |0.72 0.72 0.52|2.0   0 0.3|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 4729   28k  26k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 06 10:31:36 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:36|  9  21  70   0   0| 421M 4410M  162M 2736M|7882B 2160B|  24k  100k|1.00  10.0 |2499  5008 |0.72 0.72 0.52|2.0   0 497|   0     0 |bash                 4729 3.5%2016k  32k|bash                 4729 2016k  32k3.5%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 06 10:31:37 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:37| 12  22  66   0   0| 423M 4408M  162M 2737M|8894B 2106B|   0    28k|   0  7.00 |3024  6693 |0.72 0.72 0.52|1.0   0 366|   0     0 |systemd              1    5.0%   0    0 |bash                 4729 2641k  22k1.5%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 06 10:31:38 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:38|  9  14  76   0   0| 547M 4283M  162M 2859M|  15k 2214B|   0     0 |   0     0 |3299  5615 |0.66 0.71 0.52|2.0   0 269|   0     0 |systemd              1    3.8%   0    0 |bash                 4729  639k  13k2.0%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 06 10:31:39 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:39| 18   6  74   2   0| 582M 4248M  162M 2859M|5767B 2160B|  88k    0 |3.00     0 |1017  1536 |0.66 0.71 0.52|  0 1.0  84|   0     0 |keystone-manage      1176  18%8121k 125k|keystone-manage      1176 8121k 125k 18%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 06 10:31:40 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:40| 21   3  74   2   0| 614M 4216M  162M 2860M|7303B 2106B| 116k    0 |11.0     0 | 685  1069 |0.66 0.71 0.52|1.0   0   0|   0     0 |keystone-manage      1176  23%8433k 546k|keystone-manage      1176 8433k 546k 23%|mysqld       175M|   0     0 |  14    7    0    6    0
Apr 06 10:31:41 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:41|  9   4  72  16   0| 630M 4198M  162M 2861M|9823B 2214B|   0    19M|   0   781 |2960  6158 |0.66 0.71 0.52|  0 1.0   0|   0     0 |keystone-manage      1176 4.2%  40k 108k|python3.6            8479   83k 174k0.5%|mysqld       189M|   0     0 |  14    7    0    6    0
Apr 06 10:31:42 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:42|  6   4  73  18   0| 633M 4128M  163M 2926M|9698B 2052B|   0    70M|   0   578 |2620  5861 |0.66 0.71 0.52|2.0 1.0   0|   0     0 |mysqld               315664.5%   0    0 |keystone-manage      1176   23k  13k2.8%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 06 10:31:43 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:43|  8   3  73  17   0| 635M 4125M  163M 2927M|6727B 2268B|   0  8180k|   0   726 |3262  7695 |0.69 0.72 0.52|1.0   0   0|   0     0 |mysqld               315665.0%   0    0 |keystone-manage      1176   23k  13k4.5%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 06 10:31:44 cloud-provider-iscsi-0000000167 dstat.sh[32294]: 06-04 10:31:44| 14   4  70  12   0| 637M 4122M  164M 2928M|6856B 1998B|   0  7264k|   0   575 |4705    11k|0.69 0.72 0.52|1.0 1.0   0|   0     0 |keystone-manage      1176 8.0%  37k 284k|python3.6            8479  270k 563k1.5%|mysqld       196M|   0     0 |  14    7    0    6    0
