-- Logs begin at Sat 2020-04-11 10:16:38 UTC, end at Sat 2020-04-11 14:00:19 UTC. --
Apr 11 13:29:46 cloud-provider-iscsi-0000000242 systemd[1]: Started Devstack devstack@dstat.service.
Apr 11 13:29:46 cloud-provider-iscsi-0000000242 dstat.sh[29658]: [286B blob data]
Apr 11 13:29:46 cloud-provider-iscsi-0000000242 dstat.sh[29658]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 11 13:29:46 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:46|  1   0  98   0   0| 427M 4414M  145M 2754M|   0     0 |  28k  754k|1.05  6.70 | 381   514 |0.56 0.61 0.48|1.0   0 5.4|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2519  536k 499k0.0%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 11 13:29:47 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:47| 11  21  68   0   0| 428M 4412M  145M 2754M|  11k   17k|   0    88k|   0  8.00 |2778  5866 |0.56 0.61 0.48|2.0   0 492|   0     0 |bash                 2519 3.5%2012k  32k|bash                 2519 2012k  32k3.5%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 11 13:29:48 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:48| 13  22  65   0   0| 428M 4412M  145M 2755M|9804B   20k|   0    28k|   0  7.00 |3917  7525 |0.60 0.62 0.48|1.0   0 349|   0     0 |systemd              1    5.0%   0    0 |bash                 2519 2631k  21k2.0%|mysqld       174M|   0     0 |  12    4    0    4    0
Apr 11 13:29:49 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:49|  7  16  77   0   0| 552M 4287M  145M 2877M|7593B 8074B|   0   316k|   0  15.0 |3729  4876 |0.60 0.62 0.48|2.0   0 267|   0     0 |systemd              1    3.2%   0    0 |bash                 2519  624k  12k1.8%|mysqld       174M|   0     0 |  14    6    0    4    0
Apr 11 13:29:50 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:50| 20   7  73   0   0| 593M 4246M  145M 2877M|  15k   16k|  96k    0 |4.00     0 |1136  2281 |0.60 0.62 0.48|1.0   0  84|   0     0 |keystone-manage      30970 20%9800k 125k|keystone-manage      309709800k 125k 20%|mysqld       174M|   0     0 |  14    6    0    6    0
Apr 11 13:29:51 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:51| 22   3  72   3   0| 632M 4206M  145M 2878M|6150B 2160B| 108k 2200k|10.0  56.0 |1098  1957 |0.60 0.62 0.48|  0 1.0   0|   0     0 |keystone-manage      30970 20%6821k 658k|keystone-manage      309706821k 658k 20%|mysqld       186M|   0     0 |  14    8    0    6    0
Apr 11 13:29:52 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:52| 10   5  71  14   0| 637M 4199M  145M 2879M|9795B  126k|   0    11M|   0  1021 |5031  8244 |0.60 0.62 0.48|1.0   0   0|   0     0 |mysqld               289327.5%   0    0 |tail                 9251  120k 120k0.2%|mysqld       191M|   0     0 |  14    8    0    6    0
Apr 11 13:29:53 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:53| 10   6  72  13   0| 640M 4129M  146M 2945M|6610B 5860B|   0    73M|   0   818 |4256  7808 |0.71 0.64 0.49|  0 1.0   0|   0     0 |mysqld               289327.5%   0    0 |keystone-manage      30970  27k  16k5.0%|mysqld       194M|   0     0 |  14    8    0    6    0
Apr 11 13:29:54 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:54| 13   7  67  14   0| 642M 4126M  146M 2945M|  11k 5094B|   0    60M|   0  1019 |4085    10k|0.71 0.64 0.49|2.0   0   0|   0     0 |mysqld               289328.2%   0    0 |python3.6            6276  183k 381k0.8%|mysqld       195M|   0     0 |  14    8    0    6    0
Apr 11 13:29:55 cloud-provider-iscsi-0000000242 dstat.sh[29658]: 11-04 13:29:55| 13   6  69  11   0| 644M 4122M  147M 2946M|  15k  308k|   0  9048k|   0   739 |5226    11k|0.71 0.64 0.49|1.0 1.0   0|   0     0 |mysqld               289327.5%   0    0 |tail                 9251  298k 298k  0%|mysqld       197M|   0     0 |  14    8    0    6    0
