-- Logs begin at Tue 2020-04-14 09:31:47 UTC, end at Tue 2020-04-14 12:28:08 UTC. --
Apr 14 12:17:25 cloud-provider-iscsi-0000000254 systemd[1]: Started Devstack devstack@dstat.service.
Apr 14 12:17:25 cloud-provider-iscsi-0000000254 dstat.sh[29562]: [286B blob data]
Apr 14 12:17:25 cloud-provider-iscsi-0000000254 dstat.sh[29562]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 14 12:17:25 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:25|  1   0  98   0   0| 421M 4451M  144M 2725M|   0     0 |  33k  856k|1.22  7.80 | 416   570 |0.61 0.68 0.52|2.0   0 6.2|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2513  612k 570k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 12:17:26 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:26| 10  21  69   0   0| 420M 4451M  144M 2725M|  10k 2160B|  24k   96k|1.00  7.00 |2808  4883 |0.61 0.68 0.52|1.0   0 465|   0     0 |bash                 2513 4.2%1685k  30k|bash                 2513 1685k  30k4.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 12:17:27 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:27| 13  21  66   0   0| 420M 4451M  144M 2726M|7672B 2052B|   0    32k|   0  8.00 |3154  5275 |0.61 0.68 0.52|1.0   0 364|   0     0 |systemd              1    2.8%   0    0 |bash                 2513 2961k  24k2.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 14 12:17:28 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:28| 10  10  80   0   0| 545M 4325M  144M 2848M|8283B 2160B|   0     0 |   0     0 |3162  4971 |0.61 0.68 0.52|  0   0  97|   0     0 |systemd              1    6.2%   0    0 |bash                 2513  265k1398B0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 14 12:17:29 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:29|  7  15  77   0   0| 553M 4317M  144M 2848M|  14k 1998B|   0     0 |   0     0 |2049  3553 |0.61 0.68 0.52|1.0   0 295|   0     0 |bash                 2513 2.8% 608k  18k|keystone-manage      308711437k  79k2.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 12:17:30 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:30| 23   3  74   0   0| 587M 4283M  144M 2848M|7243B 2214B|  96k    0 |4.00     0 | 672   710 |0.64 0.68 0.52|1.0   0   0|   0     0 |keystone-manage      30871 25%8546k  46k|keystone-manage      308718546k  46k 25%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 14 12:17:31 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:31| 21   3  72   4   0| 624M 4244M  144M 2850M|5926B 2202B| 108k 5684k|10.0   198 |1823  2699 |0.64 0.68 0.52|  0 1.0   0|   0     0 |keystone-manage      30871 19%6651k 658k|keystone-manage      308716651k 658k 19%|mysqld       186M|   0     0 |  14    7    0    6    0
Apr 14 12:17:32 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:32|  7   5  72  16   0| 628M 4238M  145M 2851M|5257B 2106B|   0  8616k|   0   760 |3981  5593 |0.64 0.68 0.52|1.0   0   0|   0     0 |mysqld               288415.8%   0    0 |python2              29619  14k 467B  0%|mysqld       190M|   0     0 |  14    7    0    6    0
Apr 14 12:17:33 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:33|  8   5  73  14   0| 632M 4168M  145M 2916M|8811B 2214B|   0    71M|   0   597 |3308  6865 |0.64 0.68 0.52|1.0   0   0|   0     0 |mysqld               288416.2%   0    0 |keystone-manage      30871  27k  16k4.2%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 14 12:17:34 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:34| 10   3  72  15   0| 634M 4165M  145M 2916M|6860B 2160B|   0  8080k|   0   678 |3444  7433 |0.64 0.68 0.52|  0 1.0 2.0|   0     0 |mysqld               288417.0%   0    0 |keystone-manage      30871  21k  12k4.8%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 14 12:17:35 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:35| 15   6  68  11   0| 636M 4162M  146M 2917M|  15k 2160B|   0  7700k|   0   637 |5334    12k|0.67 0.69 0.53|  0 1.0   0|   0     0 |keystone-manage      308718.5%  43k 292k|python3.6            6262  275k 572k2.0%|mysqld       196M|   0     0 |  14    7    0    6    0
Apr 14 12:17:36 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:36|  9   5  69  17   0| 637M 4159M  146M 2918M|8535B 2052B|   0    15M|   0   676 |4145  7576 |0.67 0.69 0.53|  0 2.0   0|   0     0 |mysqld               288415.5%   0    0 |keystone-manage      30871  29k  20k5.0%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 14 12:17:37 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:37|  7   4  65  24   0| 639M 4157M  146M 2918M|7270B 2160B|   0    80M|   0  1017 |3479  5904 |0.67 0.69 0.53|1.0   0   0|   0     0 |mysqld               288414.0%   0    0 |keystone-manage      30871  16k9783B3.0%|mysqld       198M|   0     0 |  14    7    0    6    0
Apr 14 12:17:38 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:38| 16   4  70  10   0| 641M 4153M  147M 2919M|7769B 2106B|   0  7940k|   0   615 |6475    14k|0.67 0.69 0.53|1.0   0   0|   0     0 |keystone-manage      30871 11%  42k 355k|python3.6            6262  339k 707k1.8%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 14 12:17:39 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:39| 19   5  67   8   0| 642M 4150M  147M 2920M|7632B 2106B|   0  7348k|   0   541 |7128    16k|0.67 0.69 0.53|1.0   0   0|   0     0 |keystone-manage      30871 12%  69k 371k|python3.6            6262  345k 719k2.5%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 14 12:17:40 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:40| 14   6  69  11   0| 643M 4149M  148M 2920M|8424B 2160B|   0  9064k|   0   713 |5534    13k|0.70 0.70 0.53|1.0   0   0|   0     0 |mysqld               288418.0%   0    0 |keystone-manage      30871  47k  31k8.0%|mysqld       201M|   0     0 |  14    7    0    6    0
Apr 14 12:17:41 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:41| 20   7  73   1   0| 597M 4194M  148M 2920M|8029B 2160B|   0   684k|   0  42.0 |1503  2755 |0.70 0.70 0.53|1.0   0  78|   0     0 |keystone-manage      30951 13%6079k  37k|bash                 2513   17M1898k0.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 14 12:17:42 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:42| 22   4  74   1   0| 579M 4212M  148M 2921M|7224B 2160B|   0  6836k|   0  77.0 | 896  1238 |0.70 0.70 0.53|1.0   0  11|   0     0 |keystone-manage      309622.5%1226k  37k|bash                 2513   16M  39k  0%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 14 12:17:43 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:43| 24   3  73   1   0| 622M 4169M  148M 2921M|8428B 2106B|   0  6764k|   0  83.0 | 898  1394 |0.70 0.70 0.53|1.0   0   0|   0     0 |keystone-manage      30962 25%  11M   0 |keystone-manage      30962  11M   0  25%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 14 12:17:44 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:44| 16  14  68   3   0| 574M 4215M  148M 2923M|  15k 2214B|   0  7752k|   0   209 |2771  4968 |0.70 0.70 0.53|2.0   0 319|   0     0 |bash                 2513 2.8%  17M  58k|bash                 2513   17M  58k2.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 14 12:17:45 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:45| 14  21  65   0   0| 574M 4214M  148M 2924M|6445B 1998B|   0   112k|   0  14.0 |3515  6841 |1.60 0.88 0.59|  0   0 390|   0     0 |systemd              1    3.5%   0    0 |bash                 2513 3295k  24k1.8%|mysqld       201M|   0     0 |  14    5    0    7    0
Apr 14 12:17:46 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:46| 40  12  48   0   0| 649M 4139M  148M 2925M|  15k 2160B|   0    96k|   0  5.00 |2216  3071 |1.60 0.88 0.59|2.0   0 166|   0     0 |uwsgi                31707 19%8262k  37k|uwsgi                317088386k  37k 19%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 14 12:17:47 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:47| 45   4  49   2   0| 722M 4064M  148M 2925M|7288B 2214B| 148k 3280k|5.00   257 |1340   830 |1.60 0.88 0.59|3.0   0   0|   0     0 |uwsgi                31707 24%8802k 421k|uwsgi                317078802k 421k 24%|mysqld       201M|   0     0 |  14    7    0    7    0
Apr 14 12:17:48 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:48| 30  13  56   0   0| 745M 4039M  148M 2927M|7360B 1998B|   0   120k|   0  15.0 |2437  8013 |1.60 0.88 0.59|1.0   0 173|   0     0 |uwsgi                31708 11% 485k 161k|keystone-manage      319842279k  37k6.5%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 14 12:17:49 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:49| 23   3  74   0   0| 793M 3992M  148M 2927M|6791B 2214B|   0     0 |   0     0 | 737   800 |1.60 0.88 0.59|1.0   0   0|   0     0 |keystone-manage      31984 25%  13M   0 |keystone-manage      31984  13M   0  25%|mysqld       201M|   0     0 |  14    5    0    8    0
Apr 14 12:17:50 cloud-provider-iscsi-0000000254 dstat.sh[29562]: 14-04 12:17:50| 23   3  73   1   0| 818M 3966M  148M 2927M|7327B 2106B|   0  1280k|   0  67.0 |1358  2215 |1.56 0.89 0.59|1.0   0 2.0|   0     0 |keystone-manage      31984 23%2845k  13k|keystone-manage      319842845k  13k 23%|mysqld       203M|   0     0 |  14    5    0   11    0
