-- Logs begin at Mon 2020-04-13 08:19:32 UTC, end at Mon 2020-04-13 17:26:51 UTC. --
Apr 13 16:55:36 cloud-provider-iscsi-0000000249 systemd[1]: Started Devstack devstack@dstat.service.
Apr 13 16:55:36 cloud-provider-iscsi-0000000249 dstat.sh[29602]: [286B blob data]
Apr 13 16:55:36 cloud-provider-iscsi-0000000249 dstat.sh[29602]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 13 16:55:36 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:36|  0   0  99   0   0| 425M 4421M  145M 2748M|   0     0 |  11k  281k|0.39  2.55 | 266   281 |0.57 0.61 0.47|2.0   0 2.0|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 2584  198k 185k0.0%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 13 16:55:37 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:37| 10  20  70   0   0| 425M 4421M  145M 2748M|  14k 1998B|  24k   44k|1.00  7.00 |2708  4767 |0.57 0.61 0.47|3.0   0 474|   0     0 |bash                 2584 3.8%1685k  30k|bash                 2584 1685k  30k3.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 13 16:55:38 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:38| 13  21  66   0   0| 427M 4419M  145M 2749M|  10k 2214B|   0    32k|   0  8.00 |3022  6704 |0.53 0.60 0.46|6.0   0 376|   0     0 |systemd              1    3.2%   0    0 |bash                 2584 2980k  24k2.2%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 13 16:55:39 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:39|  8   8  84   0   0| 550M 4295M  145M 2871M|9152B 2106B|   0     0 |   0     0 |2564  4803 |0.53 0.60 0.46|2.0   0  77|   0     0 |systemd              1    5.8%   0    0 |bash                 2584  246k 656B  0%|mysqld       173M|   0     0 |  14    3    0    4    0
Apr 13 16:55:40 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:40|  9  13  79   0   0| 555M 4290M  145M 2871M|7551B 2160B|   0     0 |   0     0 |1973  3288 |0.53 0.60 0.46|2.0   0 295|   0     0 |bash                 2584 2.5% 608k  18k|keystone-manage      30911 938k  42k1.5%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 13 16:55:41 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:41| 23   3  74   1   0| 598M 4246M  145M 2871M|7407B 2160B| 120k    0 |7.00     0 | 669   829 |0.53 0.60 0.46|2.0   0 1.0|   0     0 |keystone-manage      30911 24%  11M 190k|keystone-manage      30911  11M 190k 24%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 13 16:55:42 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:42| 14   4  74   8   0| 631M 4212M  145M 2873M|8628B 2106B|  84k 5540k|7.00   290 |1786  3874 |0.53 0.60 0.46|2.0   0   0|   0     0 |keystone-manage      30911 13%4925k 551k|keystone-manage      309114925k 551k 13%|mysqld       187M|   0     0 |  14    7    0    6    0
Apr 13 16:55:43 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:43|  9   5  72  14   0| 636M 4201M  146M 2878M|  15k 2160B|   0    15M|   0   992 |3236  9201 |0.65 0.62 0.47|2.0   0   0|   0     0 |mysqld               288787.8%   0    0 |keystone-manage      30911  20k  11k3.5%|mysqld       192M|   0     0 |  14    7    0    6    0
Apr 13 16:55:44 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:44|  7   5  73  15   0| 638M 4136M  146M 2939M|6093B 2160B|   0    72M|   0   705 |2289  6431 |0.65 0.62 0.47|3.0 1.0   0|   0     0 |mysqld               288785.5%   0    0 |keystone-manage      30911  20k  12k3.5%|mysqld       194M|   0     0 |  14    7    0    6    0
Apr 13 16:55:45 cloud-provider-iscsi-0000000249 dstat.sh[29602]: 13-04 16:55:45| 12   4  70  13   0| 640M 4133M  147M 2940M|  16k 2106B|   0  9000k|   0   748 |4112  9884 |0.65 0.62 0.47|2.0   0   0|   0     0 |mysqld               288787.0%   0    0 |python3.6            6334  133k 278k0.8%|mysqld       195M|   0     0 |  14    7    0    6    0
