"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000151",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","02 Apr 2020 22:16:41 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
02-04 22:16:41,0.740,0.259,98.877,0.082,0.042,441819136,4689887232,152850432,2837331968,0,0,18182.732,491253.288,0.649,4.311,295.215,362.257,0.570,0.620,0.450,2,0,3.068,0,0,12,3,0,4,0
02-04 22:16:42,11.529,19.549,68.672,0,0.251,442249216,4688789504,152850432,2837651456,7217,2160,24576,245760,1,6,2623,4809,0.570,0.620,0.450,2,0,457,0,0,12,3,0,4,0
02-04 22:16:43,12.281,21.554,65.915,0,0.251,442195968,4688367616,152850432,2838069248,9058,2160,0,32768,0,8,3301,5974,0.570,0.620,0.450,2,0,358,0,0,12,3,0,4,0
02-04 22:16:44,9.548,11.307,79.146,0,0,574365696,4555464704,152850432,2966376448,8300,2160,0,4096,0,1,3265,5021,0.570,0.620,0.450,1,0,106,0,0,14,3,0,4,0
02-04 22:16:45,13.466,12.469,73.815,0,0.249,586518528,4543221760,152854528,2966413312,7442,2160,0,0,0,0,2168,3557,0.610,0.630,0.460,1,0,297,0,0,14,5,0,6,0
02-04 22:16:46,23.250,2.500,73.500,0.750,0,636887040,4492279808,152854528,2966986752,7184,2052,192512,0,12,0,728,743,0.610,0.630,0.460,1,0,0,0,0,14,5,0,6,0
02-04 22:16:47,13.283,4.010,71.178,11.278,0.251,660000768,4466499584,153239552,2969182208,9626,1998,16384,17387520,2,779,2873,5851,0.610,0.630,0.460,2,0,2,0,0,14,7,0,6,0
02-04 22:16:48,8.500,6.750,71.500,13.250,0,664686592,4391636992,153731072,3037208576,8760,2214,0,76443648,0,839,3608,8123,0.610,0.630,0.460,2,0,0,0,0,14,7,0,6,0
02-04 22:16:49,10.831,2.771,72.040,14.106,0.252,666923008,4387872768,154271744,3038105600,7695,2202,0,9629696,0,830,4124,9065,0.610,0.630,0.460,2,0,0,0,0,14,7,0,6,0
02-04 22:16:50,15.365,5.793,67.758,10.831,0.252,668889088,4384583680,154853376,3038822400,6763,2202,0,7774208,0,630,5376,10448,0.720,0.650,0.470,4,1,2,0,0,14,7,0,7,0
02-04 22:16:51,10.831,4.030,72.040,13.098,0,671457280,4380651520,155435008,3039551488,8782,2160,0,8658944,0,663,3784,6320,0.720,0.650,0.470,2,1,0,0,0,14,7,0,6,0
02-04 22:16:52,9.227,6.733,65.337,18.454,0.249,672956416,4378210304,155967488,3039887360,5767,2160,0,86867968,0,1085,3845,7840,0.720,0.650,0.470,1,0,0,0,0,14,7,0,6,0
02-04 22:16:53,22.807,6.015,66.165,5.013,0,674447360,4374810624,156233728,3041497088,14365,2106,0,5083136,0,345,6802,17272,0.720,0.650,0.470,2,0,0,0,0,14,7,0,6,0
02-04 22:16:54,13.033,5.514,69.173,12.030,0.251,675151872,4373069824,156688384,3042050048,16080,2214,0,8290304,0,668,5438,11203,0.720,0.650,0.470,2,0,0,0,0,14,7,0,6,0
02-04 22:16:55,17.337,4.020,70.854,7.538,0.251,602796032,4444827648,157028352,3042238464,7412,1998,0,6164480,0,437,3880,8970,0.740,0.660,0.470,3,0,19,0,0,14,5,0,7,0
02-04 22:16:56,20.603,5.779,72.362,1.256,0,646328320,4400787456,157073408,3042693120,7736,2106,0,6979584,0,71,1320,1857,0.740,0.660,0.470,1,0,59,0,0,14,5,0,7,0
02-04 22:16:57,20.398,4.229,71.891,3.234,0.249,626323456,4420124672,157122560,3043287040,9647,2160,0,8351744,0,154,1145,1326,0.740,0.660,0.470,1,1,11,0,0,14,5,0,7,0
02-04 22:16:58,22.807,3.008,70.426,3.759,0,603615232,4441993216,157163520,3044085760,9494,2160,0,4304896,0,73,1103,1366,0.740,0.660,0.470,3,1,27,0,0,14,5,0,7,0
02-04 22:16:59,11.278,21.554,64.160,2.757,0.251,603947008,4440141824,157220864,3045482496,5608,2160,0,3497984,0,97,3184,6674,0.740,0.660,0.470,5,0,494,0,0,14,5,0,7,0
02-04 22:17:00,24.495,19.697,55.808,0,0,636006400,4407681024,157220864,3046199296,11112,2106,0,155648,0,9,4220,8363,1.080,0.730,0.490,3,0,355,0,0,14,7,0,7,0
02-04 22:17:01,45.477,4.774,48.995,0.754,0,721080320,4322140160,157229056,3046592512,5772,2160,131072,557056,1,16,986,889,1.080,0.730,0.490,3,0,2,0,0,14,7,0,7,0
02-04 22:17:02,43.564,8.663,46.535,0.990,0.248,770301952,4270247936,157237248,3048787968,7802,2214,20480,565248,4,89,3030,8571,1.080,0.730,0.490,5,0,74,0,0,14,5,0,8,0
02-04 22:17:03,22.166,7.809,69.018,1.008,0,814264320,4225785856,157237248,3049095168,8066,2160,0,3043328,0,227,1939,2110,1.080,0.730,0.490,3,0,106,0,0,14,5,0,8,0
02-04 22:17:04,22.922,2.771,73.804,0.252,0.252,858165248,4181848064,157237248,3049115648,7041,2160,0,1249280,0,18,951,1214,1.080,0.730,0.490,1,0,2,0,0,14,11,0,8,0
02-04 22:17:05,21.340,5.955,71.960,0.744,0,801071104,4238876672,157290496,3049127936,8619,2254,0,413696,0,55,1495,2151,1.080,0.730,0.500,2,0,53,0,0,14,5,0,11,0
02-04 22:17:06,21.554,2.757,73.684,1.754,0.251,832167936,4207775744,157290496,3049136128,24375,1944,45056,0,11,0,1014,1301,1.080,0.730,0.500,2,0,0,0,0,14,17,0,13,0
02-04 22:17:07,21.554,5.263,73.183,0,0,818606080,4221235200,157290496,3049230336,7381,2160,28672,0,7,0,1214,1823,1.080,0.730,0.500,1,0,62,0,0,14,29,0,16,0
02-04 22:17:08,22.613,5.528,70.854,0.754,0.251,795140096,4244529152,157290496,3049381888,9554,2160,0,9420800,0,142,1335,1961,1.080,0.730,0.500,2,0,85,0,0,14,29,0,21,0
02-04 22:17:09,22.807,3.509,73.434,0.251,0,834101248,4205543424,157294592,3049385984,6506,2160,0,3493888,0,70,908,1181,1.080,0.730,0.500,1,0,15,0,0,14,29,0,21,0
02-04 22:17:10,23.250,4,72.500,0,0.250,802787328,4236607488,157294592,3049615360,5857,2106,0,53248,0,5,1344,2286,1.070,0.740,0.500,1,0,23,0,0,14,29,0,29,0
02-04 22:17:11,23.058,3.509,73.434,0,0,841162752,4198232064,157294592,3049615360,10713,2160,0,0,0,0,1094,1690,1.070,0.740,0.500,1,0,1,0,0,14,29,0,36,0
