"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000080",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 21:32:56 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 21:32:56,0.975,0.334,98.529,0.124,0.038,443121664,4694745088,150503424,2833723392,0,0,24135.842,636228.553,0.860,5.668,332.644,439.625,0.810,0.780,0.530,3,0,4.045,0,0,12,3,0,4,0
30-03 21:32:57,8.564,22.670,68.262,0,0.504,442986496,4694183936,150507520,2834079744,6920,2146,24576,155648,1,7,2651,4829,0.810,0.780,0.530,3,0,465,0,0,12,3,0,4,0
30-03 21:32:58,12.977,18.830,67.939,0,0.254,443633664,4693180416,150507520,2834546688,6768,2160,0,32768,0,8,2801,7030,0.810,0.780,0.530,2,0,349,0,0,12,3,0,4,0
30-03 21:32:59,12.437,17.513,70.051,0,0,575672320,4560527360,150507520,2962567168,6482,2106,0,0,0,0,3945,6547,0.810,0.780,0.530,2,0,268,0,0,14,5,0,4,0
30-03 21:33:00,19,7.750,72.750,0.250,0.250,611561472,4524146688,150511616,2962989056,6276,2160,77824,0,2,0,1233,1788,0.810,0.780,0.530,3,0,110,0,0,14,5,0,6,0
30-03 21:33:01,22.362,4.020,72.613,1.005,0,648585216,4485967872,150536192,2964119552,7583,2214,131072,2158592,12,22,962,1485,0.830,0.780,0.530,2,0,2,0,0,14,7,0,6,0
30-03 21:33:02,9.091,5.051,72.980,12.626,0.253,663105536,4469321728,151085056,2965569536,10948,2106,0,11268096,0,911,4229,7187,0.830,0.780,0.530,1,1,0,0,0,14,7,0,6,0
30-03 21:33:03,8.040,5.276,72.613,13.819,0.251,665628672,4396470272,151449600,3034001408,9601,2214,0,74280960,0,606,2976,5080,0.830,0.780,0.530,1,1,0,0,0,14,7,0,6,0
30-03 21:33:04,12.121,5.303,69.949,12.374,0.253,668495872,4392640512,152064000,3034296320,8426,2160,0,10330112,0,873,4451,9476,0.830,0.780,0.530,5,0,0,0,0,14,7,0,6,0
30-03 21:33:05,18.090,6.030,67.588,8.291,0,671051776,4388220928,152895488,3035316224,18330,2052,0,10158080,0,820,4037,13300,0.830,0.780,0.530,2,0,0,0,0,14,7,0,6,0
30-03 21:33:06,10.886,5.063,71.392,12.405,0.253,673419264,4384227328,153530368,3036176384,12854,2052,0,10735616,0,831,4240,8516,0.840,0.790,0.540,3,0,0,0,0,14,7,0,6,0
30-03 21:33:07,11.364,5.303,60.354,22.727,0.253,676339712,4380123136,153706496,3037163520,8348,2160,0,78180352,0,851,3118,6680,0.840,0.790,0.540,3,0,2,0,0,14,7,0,6,0
30-03 21:33:08,18.830,4.326,68.448,8.397,0,676159488,4378890240,154021888,3038212096,7580,2160,0,16547840,0,501,4230,9984,0.840,0.790,0.540,1,1,0,0,0,14,7,0,6,0
30-03 21:33:09,14.610,3.526,71.537,10.076,0.252,676519936,4377657344,154550272,3038527488,9399,2160,0,8785920,0,671,5015,10150,0.840,0.790,0.540,1,1,0,0,0,14,7,0,6,0
30-03 21:33:10,17.424,6.313,72.980,3.030,0.253,615682048,4438265856,154697728,3038572544,9824,2160,0,2953216,0,218,2541,4677,0.840,0.790,0.540,2,0,78,0,0,14,5,0,7,0
30-03 21:33:11,23.559,3.258,72.932,0.251,0,669339648,4384079872,154738688,3039059968,7486,2160,0,7053312,0,73,995,1369,0.850,0.790,0.540,2,0,2,0,0,14,5,0,8,0
30-03 21:33:12,23.441,3.491,72.319,0.748,0,639434752,4413349888,154779648,3039625216,7552,2106,0,8376320,0,134,1208,1461,0.850,0.790,0.540,2,0,11,0,0,14,5,0,7,0
30-03 21:33:13,23.618,2.764,71.608,1.759,0.251,604168192,4447191040,154894336,3040935936,8822,2160,0,9433088,0,144,1345,1802,0.850,0.790,0.540,2,0,20,0,0,14,5,0,7,0
30-03 21:33:14,9.949,20.918,68.878,0,0.255,604020736,4446523392,154906624,3041669120,16382,2052,0,258048,0,14,2688,5060,0.850,0.790,0.540,2,0,437,0,0,14,5,0,7,0
30-03 21:33:15,15.909,18.434,65.404,0,0.253,609959936,4440109056,154906624,3042459648,6977,2106,0,24576,0,6,3324,6088,0.850,0.790,0.540,4,0,287,0,0,14,5,0,7,0
30-03 21:33:16,46.482,8.794,43.970,0.754,0,708345856,4341305344,154906624,3042861056,6993,2160,131072,0,1,0,1319,1987,0.950,0.810,0.550,3,0,130,0,0,14,7,0,7,0
30-03 21:33:17,47.132,6.234,46.384,0.249,0,765792256,4281815040,154923008,3044679680,14077,2106,20480,458752,4,51,1056,4430,0.950,0.810,0.550,3,0,0,0,0,14,7,0,7,0
30-03 21:33:18,27.204,11.839,60.453,0.252,0.252,792756224,4253786112,154923008,3045351424,9236,2202,0,2957312,0,175,2586,4341,0.950,0.810,0.550,2,0,169,0,0,14,5,0,8,0
30-03 21:33:19,22.750,2.750,73.500,1,0,848596992,4197945344,154923008,3045351424,8296,2214,0,2478080,0,211,1174,956,0.950,0.810,0.550,2,0,0,0,0,14,5,0,8,0
