"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000193",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Apr 2020 08:21:40 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-04 08:21:40,1.506,0.514,97.753,0.184,0.043,446906368,4624883712,170610688,2867011584,0,0,40110.082,1016095.003,1.832,8.985,417.155,614.791,0.690,0.680,0.480,2,0,6.403,0,0,12,3,0,4,0
08-04 08:21:41,11.111,20.455,68.182,0,0.253,447541248,4623351808,170610688,2867539968,8172,2160,24576,163840,1,9,2786,5007,0.690,0.680,0.480,3,0,487,0,0,12,3,0,4,0
08-04 08:21:42,13.198,19.543,67.005,0,0.254,447488000,4622954496,170610688,2867896320,6729,1890,0,32768,0,8,2903,4944,0.690,0.680,0.480,5,0,349,0,0,12,3,0,4,0
08-04 08:21:43,9.524,7.769,82.707,0,0,578916352,4491034624,170610688,2995974144,8017,2214,0,0,0,0,3502,4903,0.630,0.670,0.480,1,0,85,0,0,14,3,0,4,0
08-04 08:21:44,9.343,14.394,76.010,0,0.253,589246464,4480475136,170614784,2996183040,5745,1944,0,0,0,0,2200,3610,0.630,0.670,0.480,2,0,295,0,0,14,5,0,6,0
08-04 08:21:45,23,2.500,73.500,0.750,0.250,632123392,4437336064,170614784,2996445184,6491,2160,122880,335872,7,19,720,745,0.630,0.670,0.480,2,0,0,0,0,14,5,0,6,0
08-04 08:21:46,15.190,3.291,74.177,7.342,0,662474752,4404432896,170844160,2998759424,6355,1998,86016,7249920,7,374,2441,4529,0.630,0.670,0.480,1,1,0,0,0,14,7,0,6,0
08-04 08:21:47,8.271,5.764,71.429,14.536,0,668127232,4329062400,171159552,3066548224,7182,2106,0,75681792,0,834,3109,8072,0.630,0.670,0.480,1,1,0,0,0,14,7,0,6,0
08-04 08:21:48,6.549,3.023,72.796,17.380,0.252,670138368,4325580800,171507712,3067576320,15773,2160,0,7303168,0,599,2549,6117,0.740,0.690,0.490,2,1,0,0,0,14,7,0,6,0
08-04 08:21:49,11.587,4.786,70.529,12.846,0.252,672444416,4322422784,172105728,3067789312,8185,1944,0,9408512,0,791,4025,9430,0.740,0.690,0.490,3,0,0,0,0,14,7,0,6,0
08-04 08:21:50,11.335,5.542,63.476,19.647,0,673636352,4319961088,172482560,3068600320,7557,2106,0,82841600,0,844,4736,8287,0.740,0.690,0.490,4,0,0,0,0,14,7,0,6,0
08-04 08:21:51,11.386,4.950,70.050,13.366,0.248,675880960,4316401664,173006848,3069366272,6477,1998,0,8617984,0,651,3984,7895,0.740,0.690,0.490,1,1,0,0,0,14,7,0,6,0
08-04 08:21:52,10.406,4.822,71.320,13.198,0.254,677781504,4313485312,173539328,3069829120,6537,2160,0,9412608,0,740,4331,9857,0.740,0.690,0.490,4,0,0,0,0,14,7,0,6,0
08-04 08:21:53,23.559,4.762,65.915,5.764,0,680009728,4309168128,173821952,3071610880,6224,1944,0,5468160,0,368,7492,17406,0.760,0.690,0.490,2,0,2,0,0,14,7,0,6,0
08-04 08:21:54,15.949,5.063,69.367,9.367,0.253,680083456,4308148224,174407680,3071901696,6845,2106,0,9838592,0,772,5468,12891,0.760,0.690,0.490,1,1,0,0,0,14,7,0,6,0
08-04 08:21:55,12.687,5.721,71.393,9.950,0.249,613990400,4374126592,174505984,3071909888,13842,2214,0,12095488,0,377,2420,4580,0.760,0.690,0.490,2,0,78,0,0,14,5,0,7,0
08-04 08:21:56,23,3.750,71.750,1.500,0,659103744,4328407040,174555136,3072454656,5393,1944,0,7364608,0,98,1046,1317,0.760,0.690,0.490,2,0,0,0,0,14,5,0,7,0
08-04 08:21:57,22.693,3.990,72.319,0.748,0.249,630476800,4356440064,174587904,3073003520,5872,2106,0,8503296,0,129,1292,1501,0.760,0.690,0.490,2,0,11,0,0,14,5,0,7,0
08-04 08:21:58,24.250,2.750,71,2,0,676835328,4308758528,174673920,3074232320,7054,1998,0,6574080,0,137,1250,1612,0.780,0.700,0.490,2,0,0,0,0,14,5,0,7,0
08-04 08:21:59,11.028,21.053,67.669,0,0.251,608370688,4376150016,174682112,3075231744,7238,2160,0,172032,0,17,2704,5178,0.780,0.700,0.490,2,0,452,0,0,14,5,0,7,0
08-04 08:22:00,16.121,19.647,63.980,0,0.252,609112064,4375097344,174682112,3075518464,8471,1986,0,24576,0,6,4320,7864,0.780,0.700,0.490,5,0,296,0,0,14,5,0,7,0
08-04 08:22:01,45.750,10,43.250,1,0,703746048,4280000512,174682112,3076280320,13552,2106,0,7233536,0,401,2112,2027,0.780,0.700,0.490,2,1,132,0,0,14,7,0,7,0
