-- Logs begin at Thu 2020-04-09 09:09:53 UTC, end at Thu 2020-04-09 10:39:58 UTC. --
Apr 09 10:08:52 cloud-provider-iscsi-0000000224 systemd[1]: Started Devstack devstack@dstat.service.
Apr 09 10:08:53 cloud-provider-iscsi-0000000224 dstat.sh[29466]: [286B blob data]
Apr 09 10:08:53 cloud-provider-iscsi-0000000224 dstat.sh[29466]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 09 10:08:53 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:53|  4   1  94   0   0| 420M 4444M  145M 2733M|   0     0 |  93k 2410k|3.41  21.6 | 805  1335 |0.77 0.63 0.44|2.0   0  17|   0     0 |systemd              1    0.1%   0    0 |bash                 1942 1756k1633k0.1%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 10:08:54 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:54| 12  19  69   0   0| 421M 4442M  145M 2734M|9428B 2160B|  24k   64k|1.00  7.00 |2723  4937 |0.77 0.63 0.44|2.0   0 481|   0     0 |bash                 1942 3.5%1704k  31k|bash                 1942 1704k  31k3.5%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 10:08:55 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:55| 14  18  68   0   0| 420M 4442M  145M 2734M|6540B 2254B|   0    32k|   0  8.00 |3188  5719 |0.77 0.63 0.44|  0   0 364|   0     0 |systemd              1    3.5%   0    0 |bash                 1942 2956k  23k1.8%|mysqld       173M|   0     0 |  12    3    0    4    0
Apr 09 10:08:56 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:56| 12  13  75   0   0| 546M 4316M  145M 2856M|6652B 2160B|   0     0 |   0     0 |3311  4424 |0.77 0.63 0.44|1.0   0 212|   0     0 |systemd              1    6.8%   0    0 |bash                 1942  516k7343B1.2%|mysqld       173M|   0     0 |  14    5    0    4    0
Apr 09 10:08:57 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:57| 18   9  72   0   0| 574M 4288M  145M 2856M|6549B 2160B|   0   328k|   0  24.0 |1510  2390 |0.77 0.63 0.44|1.0   0 174|   0     0 |keystone-manage      30789 15%6493k  91k|keystone-manage      307896493k  91k 15%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 10:08:58 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:58| 20   3  74   2   0| 612M 4249M  145M 2857M|9107B 2160B| 204k    0 |14.0     0 | 710   816 |0.78 0.63 0.44|1.0   0   0|   0     0 |keystone-manage      30789 23%9957k 562k|keystone-manage      307899957k 562k 23%|mysqld       173M|   0     0 |  14    5    0    6    0
Apr 09 10:08:59 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:08:59|  9   4  73  14   0| 628M 4231M  146M 2859M|  15k 1944B|   0  8216k|   0   536 |3287  5868 |0.78 0.63 0.44|3.0   0   0|   0     0 |keystone-manage      307895.0% 166k 128k|python3.6            5692  109k 227k0.8%|mysqld       188M|   0     0 |  14    7    0    6    0
Apr 09 10:09:00 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:00|  9   7  71  13   0| 632M 4159M  146M 2924M|8849B 2160B|   0    74M|   0   905 |4077  8952 |0.78 0.63 0.44|  0 1.0   0|   0     0 |mysqld               287417.2%   0    0 |keystone-manage      30789  27k  16k5.0%|mysqld       193M|   0     0 |  14    7    0    6    0
Apr 09 10:09:01 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:01| 16   7  67  10   0| 635M 4155M  147M 2925M|  15k 2160B|   0    13M|   0  1090 |5308    14k|0.78 0.63 0.44|1.0   0   0|   0     0 |keystone-manage      307899.0%  48k 167k|python3.6            5692  135k 281k1.5%|mysqld       195M|   0     0 |  14    7    0    6    0
Apr 09 10:09:02 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:02| 14   5  66  15   0| 639M 4149M  148M 2926M|9121B 2160B|   0    63M|   0  1059 |4267    11k|0.78 0.63 0.44|  0 2.0   0|   0     0 |keystone-manage      307897.5%  43k 155k|python3.6            5692  145k 304k0.5%|mysqld       197M|   0     0 |  14    7    0    6    0
Apr 09 10:09:03 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:03| 13   7  69  10   0| 641M 4146M  148M 2926M|8158B 2160B|   0    17M|   0   986 |5845  9563 |0.80 0.64 0.44|1.0   0   0|   0     0 |mysqld               287419.5%   0    0 |keystone-manage      30789  35k  22k7.0%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 09 10:09:04 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:04| 21   6  69   5   0| 642M 4144M  149M 2927M|7722B 2160B|   0  5108k|   0   337 |4223    11k|0.80 0.64 0.44|2.0   0   0|   0     0 |keystone-manage      30789 16%  70k 374k|python3.6            5692  347k 724k2.2%|mysqld       199M|   0     0 |  14    7    0    6    0
Apr 09 10:09:05 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:05| 18   7  68   8   0| 643M 4141M  149M 2928M|7214B 2106B|   0  9580k|   0   768 |4879    13k|0.80 0.64 0.44|1.0   0   0|   0     0 |keystone-manage      30789 10%  47k 357k|python3.6            5692  338k 705k1.8%|mysqld       200M|   0     0 |  14    7    0    6    0
Apr 09 10:09:06 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:06| 18   7  71   4   0| 579M 4205M  149M 2929M|7220B 2214B|   0  4740k|   0   348 |3532  8168 |0.80 0.64 0.44|1.0   0  79|   0     0 |mysqld               287414.8%   0    0 |bash                 1942   17M1895k0.8%|mysqld       200M|   0     0 |  14    5    0    7    0
Apr 09 10:09:07 cloud-provider-iscsi-0000000224 dstat.sh[29466]: 09-04 10:09:07| 23   3  72   2   0| 620M 4163M  149M 2929M|8969B 2160B|   0  5604k|   0  51.0 | 744  1147 |0.80 0.64 0.44|1.0 1.0 1.0|   0     0 |keystone-manage      30869 25%  10M   0 |keystone-manage      30869  10M   0  25%|mysqld       200M|   0     0 |  14    5    0    7    0
