"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud-provider-iscsi-0000000203",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Apr 2020 19:24:54 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-04 19:24:54,3.510,1.217,94.800,0.415,0.058,443219968,4662591488,151818240,2864066560,0,0,88998.048,2340908.607,3.202,20.588,748.928,1242.980,0.540,0.630,0.450,2,0,14.952,0,0,12,3,0,4,0
08-04 19:24:55,9.250,21,69.250,0,0.500,443539456,4661334016,151826432,2864603136,8272,2160,24576,212992,1,6,2446,4766,0.650,0.660,0.460,3,0,461,0,0,12,3,0,4,0
08-04 19:24:56,12.944,20.558,66.244,0,0.254,443813888,4660494336,151826432,2865123328,6413,2160,0,36864,0,9,2989,5379,0.650,0.660,0.460,4,0,375,0,0,12,3,0,4,0
08-04 19:24:57,8.333,10.859,80.808,0,0,575156224,4528631808,151826432,2993192960,6745,2106,0,0,0,0,3366,5210,0.650,0.660,0.460,1,0,98,0,0,14,3,0,4,0
08-04 19:24:58,6.484,10.474,82.793,0,0.249,575262720,4528517120,151826432,2993201152,11407,2214,0,323584,0,23,1665,2915,0.650,0.660,0.460,3,0,260,0,0,14,5,0,5,0
08-04 19:24:59,21.608,4.523,73.367,0.503,0,619266048,4484366336,151826432,2993299456,7986,2160,98304,0,4,0,912,1093,0.650,0.660,0.460,2,0,38,0,0,14,5,0,6,0
08-04 19:25:00,20.854,4.271,72.362,2.261,0.251,658255872,4443779072,151904256,2994819072,8822,2052,110592,2953216,10,64,1755,2684,0.680,0.660,0.460,2,0,0,0,0,14,7,0,6,0
08-04 19:25:01,7.809,3.526,71.537,17.128,0,663068672,4436959232,152494080,2996158464,8179,2106,0,10571776,0,906,4173,7908,0.680,0.660,0.460,4,0,0,0,0,14,7,0,6,0
08-04 19:25:02,7.035,4.774,72.864,15.075,0.251,666353664,4363534336,152858624,3064422400,9219,2160,0,73908224,0,581,3119,6031,0.680,0.660,0.460,1,1,0,0,0,14,7,0,6,0
08-04 19:25:03,10.723,5.985,67.830,15.212,0.249,668180480,4360753152,153305088,3064778752,9248,2160,0,61849600,0,921,3736,6682,0.680,0.660,0.460,2,0,0,0,0,14,7,0,6,0
