-- Logs begin at Wed 2020-04-22 12:06:59 UTC, end at Wed 2020-04-22 13:19:53 UTC. --
Apr 22 12:49:16 cloud-provider-iscsi-0000000360 systemd[1]: Started Devstack devstack@dstat.service.
Apr 22 12:49:16 cloud-provider-iscsi-0000000360 dstat.sh[29929]: [286B blob data]
Apr 22 12:49:16 cloud-provider-iscsi-0000000360 dstat.sh[29929]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 22 12:49:16 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:16|  6   2  91   1   0| 428M 4004M  144M 3154M|   0     0 | 129k 3541k|4.73  30.5 |1094  1570 |0.82 0.65 0.50|2.0   0  25|   0     0 |systemd              1    0.1%   0    0 |bash                 2752 2930k2766k0.1%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 22 12:49:17 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:17| 11  20  68   0   0| 426M 4005M  144M 3155M|  11k   14k|  24k   88k|1.00  9.00 |2786  5896 |0.75 0.64 0.50|1.0   0 503|   0     0 |bash                 2752 3.5%2316k  33k|bash                 2752 2316k  33k3.5%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 22 12:49:18 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:18| 14  20  66   0   0| 427M 4004M  144M 3155M|8558B   22k|   0   420k|   0  7.00 |3187  8440 |0.75 0.64 0.50|1.0   0 303|   0     0 |systemd              1    5.5%   0    0 |bash                 2752 2279k  18k1.8%|mysqld       173M|   0     0 |  12    4    0    4    0
Apr 22 12:49:19 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:19|  9   9  82   0   0| 552M 3879M  144M 3277M|9406B 8878B|   0     0 |   0     0 |2590  5382 |0.75 0.64 0.50|2.0   0 136|   0     0 |systemd              1    4.8%   0    0 |bash                 2752  476k5438B0.5%|mysqld       173M|   0     0 |  14    6    0    4    0
Apr 22 12:49:20 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:20| 16  11  72   0   0| 576M 3855M  144M 3277M|8046B 5864B|   0     0 |   0     0 |1697  2744 |0.75 0.64 0.50|1.0   0 218|   0     0 |keystone-manage      31246 12%5771k  79k|keystone-manage      312465771k  79k 12%|mysqld       173M|   0     0 |  14    6    0    6    0
Apr 22 12:49:21 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:21| 22   3  74   1   0| 619M 3811M  144M 3279M|6961B   12k| 204k    0 |14.0     0 | 665  1074 |0.75 0.64 0.50|1.0   0   0|   0     0 |keystone-manage      31246 24%  11M 595k|keystone-manage      31246  11M 595k 24%|mysqld       176M|   0     0 |  14    8    0    6    0
Apr 22 12:49:22 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:22|  9   5  72  14   0| 634M 3794M  144M 3280M|6598B   33k|   0  8360k|   0   594 |3523  6167 |0.77 0.65 0.50|1.0 1.0   0|   0     0 |keystone-manage      312465.0%  40k 109k|python3.6            6501   84k 174k0.5%|mysqld       188M|   0     0 |  14    8    0    6    0
Apr 22 12:49:23 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:23|  7   4  66  23   0| 636M 3791M  145M 3280M|7386B   95k|   0    53M|   0   803 |2896  6287 |0.77 0.65 0.50|  0 1.0   0|   0     0 |mysqld               292074.2%   0    0 |keystone-manage      31246  16k9549B3.0%|mysqld       191M|   0     0 |  14    8    0    6    0
Apr 22 12:49:24 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:24|  7   4  73  16   0| 639M 3721M  145M 3345M|7908B 5668B|   0    70M|   0   618 |3064  5931 |0.77 0.65 0.50|1.0   0   0|   0     0 |mysqld               292075.2%   0    0 |keystone-manage      31246  20k  12k4.0%|mysqld       193M|   0     0 |  14    8    0    6    0
Apr 22 12:49:25 cloud-provider-iscsi-0000000360 dstat.sh[29929]: 22-04 12:49:25|  9   4  72  14   0| 641M 3719M  145M 3346M|6793B 4390B|   0  8132k|   0   686 |3921  8541 |0.77 0.65 0.50|1.0   0   0|   0     0 |mysqld               292076.2%   0    0 |keystone-manage      31246  30k  16k4.5%|mysqld       195M|   0     0 |  14    8    0    6    0
